Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus, eDLoop
1157, -2.7855, 3.9666, 0.035802, 0.052633, 173.33, 3.6475, 150.22, 4.6709, 2.8753, 1.5942, 0.14473, 0.76843, 0.15514, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1158, -2.7858, 3.9666, 0.035497, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 44.569, 0.087074, 0.094894,1e-26,3.5139, 0.094199, 1e-26
1159, -2.7863, 5.1153, 0.03073, 0.02709, 173.82, 2.2737, 150.22, 5.2567, 2.5741, 1.5942, 0.14087, 0.38135, 0.32335, 0.019454, 7.3185, 1.8715, 41.614, 0.087074, 0.064683,1e-26,3.5139, 0.14683, 1e-26
1160, -2.7882, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.816, 0.12755, 0.53547, 0.32335, 0.013427, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,4.0212, 0.13687, 1e-26
1161, -2.7883, 3.9666, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 2.1196, 0.14473, 0.38135, 0.32335, 0.019454, 7.3185, 1.4237, 37.844, 0.087074, 0.069107,1e-26,4.1427, 0.14683, 1e-26
1162, -2.7884, 3.9666, 0.035802, 0.052633, 140.39, 5.0195, 150.22, 3.5242, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.029035, 8.2021, 1.5305, 51.597, 0.076307, 0.089983,1e-26,3.5139, 0.11212, 1e-26
1163, -2.7888, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 102.14, 4.634, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.015496, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.498, 0.14683, 1e-26
1164, -2.7891, 3.1509, 0.035802, 0.052633, 140.39, 2.9249, 183.35, 5.2567, 2.8753, 2.2954, 0.14473, 0.60599, 0.32335, 0.027013, 7.3185, 1.5305, 31.069, 0.087074, 0.069107,1e-26,3.5139, 0.077198, 1e-26
1165, -2.7892, 3.9666, 0.021386, 0.063387, 100.94, 3.0578, 150.22, 6.9129, 2.8753, 1.5942, 0.14473, 0.34317, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1166, -2.7906, 4.0822, 0.040686, 0.038191, 140.39, 3.6475, 112.54, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 5.2236, 1.859, 41.868, 0.076307, 0.086922,1e-26,2.4474, 0.11212, 1e-26
1167, -2.7910, 3.9517, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 2.319, 0.17558, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.17339, 1e-26
1168, -2.7913, 3.9666, 0.035802, 0.057159, 140.39, 3.7929, 150.22, 5.2567, 2.8999, 1.5942, 0.14473, 0.53547, 0.20523, 0.019454, 6.7878, 1.5699, 37.844, 0.087074, 0.069107,1e-26,2.8896, 0.14683, 1e-26
1169, -2.7917, 4.3762, 0.035802, 0.032198, 173.82, 2.2737, 150.22, 5.2567, 1.8793, 1.4533, 0.14473, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1170, -2.7922, 3.9666, 0.035802, 0.052633, 112.97, 3.355, 186.91, 5.2567, 2.8753, 1.8593, 0.14473, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1171, -2.7923, 3.3142, 0.052561, 0.052633, 140.39, 3.2982, 150.22, 5.2567, 3.9118, 1.5942, 0.14473, 0.53547, 0.28107, 0.018619, 8.0914, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.1091, 1e-26
1172, -2.7927, 3.718, 0.045047, 0.052633, 140.39, 3.6475, 129.9, 5.9729, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 4.9958, 0.84163, 41.868, 0.076307, 0.086922,1e-26,3.7099, 0.11212, 1e-26
1173, -2.7930, 3.9666, 0.035802, 0.052633, 80.687, 3.6475, 158.79, 5.2567, 2.028, 1.5942, 0.1583, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11172, 1e-26
1174, -2.7938, 5.5329, 0.052222, 0.057677, 205.06, 2.8228, 150.22, 5.1759, 2.8753, 1.5942, 0.14473, 0.27417, 0.28107, 0.019454, 8.2021, 1.0104, 41.868, 0.076307, 0.086922,1e-26,3.429, 0.11212, 1e-26
1175, -2.7942, 3.9666, 0.02078, 0.047816, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 2.0689, 0.14473, 0.53547, 0.28107, 0.018926, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,5.1116, 0.15699, 1e-26
1176, -2.7943, 3.9666, 0.035802, 0.046687, 140.39, 3.2978, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.23807, 0.019454, 12.245, 1.5305, 48.801, 0.071734, 0.086922,1e-26,3.4486, 0.10988, 1e-26
1177, -2.7943, 3.9666, 0.030282, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.0334, 1.5942, 0.14473, 0.78748, 0.28107, 0.014209, 11.336, 1.4907, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1178, -2.7945, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.9314, 0.14473, 0.52983, 0.32335, 0.019454, 7.6971, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.11618, 1e-26
1179, -2.7947, 5.0236, 0.035802, 0.052633, 245.51, 2.4653, 150.22, 5.2567, 2.2428, 1.5942, 0.14473, 0.38135, 0.1894, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.05,1e-26,3.5139, 0.14683, 1e-26
1180, -2.7964, 3.2899, 0.035802, 0.052633, 152.11, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.10378, 0.38536, 0.26429, 0.019454, 4.5646, 1.112, 41.868, 0.076307, 0.076889,1e-26,3.5139, 0.11212, 1e-26
1181, -2.7970, 3.9666, 0.035802, 0.052633, 194.88, 3.6475, 150.22, 5.2567, 2.127, 1.5942, 0.16943, 0.53547, 0.25862, 0.019454, 8.2021, 1.0098, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1182, -2.7973, 3.9666, 0.035802, 0.052633, 140.39, 1.8426, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.16756, 0.019454, 7.3185, 1.4153, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1183, -2.7979, 3.9666, 0.035802, 0.028683, 140.39, 2.9249, 150.22, 7.3686, 2.8753, 1.5942, 0.14473, 0.75784, 0.32335, 0.019454, 7.3185, 0.96676, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1184, -2.7979, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.9121, 0.13868, 0.53547, 0.32335, 0.019454, 7.3185, 1.9115, 37.844, 0.087074, 0.069107,1e-26,2.2427, 0.083037, 1e-26
1185, -2.7984, 3.9666, 0.035802, 0.065767, 94.486, 5.1188, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1186, -2.7984, 3.9666, 0.035802, 0.052633, 140.39, 1.6366, 150.22, 5.2567, 2.8753, 1.5942, 0.095815, 0.53547, 0.48109, 0.019454, 10.68, 2.1268, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1187, -2.7985, 3.9666, 0.035802, 0.070119, 128.39, 3.7956, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1188, -2.7988, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.2985, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.7741, 1.5305, 37.844, 0.087074, 0.085292,1e-26,2.4242, 0.14683, 1e-26
1189, -2.7995, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.8286, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.088695, 0.069107,1e-26,2.762, 0.14683, 1e-26
1190, -2.7995, 3.9666, 0.035802, 0.028135, 173.82, 2.1713, 124.21, 5.2567, 2.8753, 1.5942, 0.099121, 0.38135, 0.32335, 0.021981, 4.5868, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1191, -2.7997, 3.9666, 0.035802, 0.052633, 151.86, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.081142, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1192, -2.7999, 3.9666, 0.035802, 0.07528, 140.39, 2.9249, 150.22, 7.7539, 4.0225, 1.5942, 0.1005, 0.63509, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.088214, 0.069107,1e-26,3.4073, 0.10202, 1e-26
1193, -2.8001, 3.9666, 0.035802, 0.052633, 259.03, 3.3743, 150.22, 5.112, 2.8753, 1.5942, 0.14473, 0.38135, 0.32335, 0.010902, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,2.9276, 0.14683, 1e-26
1194, -2.8001, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 129.21, 5.2567, 2.8753, 1.5942, 0.14473, 0.32456, 0.32634, 0.020851, 6.1812, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1195, -2.8010, 3.9666, 0.035802, 0.042006, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.13591, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.071384, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1196, -2.8013, 3.9666, 0.035802, 0.052633, 240.15, 2.2737, 150.22, 5.2567, 2.0693, 1.5942, 0.14473, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1197, -2.8014, 3.9666, 0.035802, 0.052633, 140.39, 4.5514, 150.22, 5.2567, 2.8753, 1.5942, 0.12032, 0.53547, 0.28107, 0.019454, 8.2021, 1.5705, 41.868, 0.076307, 0.072158,1e-26,3.5139, 0.11212, 1e-26
1198, -2.8016, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.3338, 0.14473, 0.53547, 0.28107, 0.019454, 5.3247, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.13572, 1e-26
1199, -2.8021, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 7.0434, 2.8753, 1.5942, 0.14473, 0.60314, 0.38396, 0.014653, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1200, -2.8021, 4.4864, 0.035802, 0.052633, 137.74, 3.2978, 150.22, 5.2567, 2.8753, 1.5942, 0.1965, 0.53547, 0.2429, 0.020981, 7.6501, 1.7528, 50.66, 0.073856, 0.086922,1e-26,3.5139, 0.10988, 1e-26
1201, -2.8023, 3.9666, 0.049748, 0.052633, 140.39, 1.8436, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.018704, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.16766, 1e-26
1202, -2.8025, 3.9666, 0.024458, 0.052633, 140.39, 3.6475, 126.13, 5.2567, 2.8753, 1.3664, 0.14473, 0.57435, 0.28107, 0.019454, 5.2759, 1.5305, 41.868, 0.084251, 0.086922,1e-26,3.3385, 0.11212, 1e-26
1203, -2.8028, 3.9666, 0.034885, 0.052633, 140.39, 3.6475, 115.93, 5.2567, 2.8753, 1.5942, 0.20123, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 34.095, 0.076307, 0.086922,1e-26,5.1043, 0.11212, 1e-26
1204, -2.8030, 3.9666, 0.042868, 0.052633, 173.82, 2.2737, 150.22, 7.4261, 2.8753, 1.4784, 0.12513, 0.38135, 0.32335, 0.019454, 3.702, 1.5305, 37.844, 0.087074, 0.071913,1e-26,3.5139, 0.14683, 1e-26
1205, -2.8030, 5.3017, 0.035802, 0.052633, 140.39, 3.7844, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 8.9825, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5741, 0.14683, 1e-26
1206, -2.8044, 2.0032, 0.035802, 0.032252, 140.39, 3.6475, 187.47, 5.2567, 4.0212, 1.5942, 0.14473, 0.72744, 0.31459, 0.019454, 7.2084, 2.2817, 41.868, 0.083738, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1207, -2.8045, 2.864, 0.035802, 0.052633, 140.39, 2.38, 150.22, 6.7908, 2.8753, 1.5942, 0.10552, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.05,1e-26,3.5139, 0.14683, 1e-26
1208, -2.8063, 3.9666, 0.035802, 0.052633, 140.39, 5.0697, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 6.3965, 0.93406, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1209, -2.8064, 3.9666, 0.03493, 0.045582, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.39326, 0.27406, 0.026646, 8.2021, 1.5305, 41.868, 0.080919, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1210, -2.8064, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.21026, 0.62118, 0.27003, 0.019454, 11.375, 0.95387, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1211, -2.8065, 3.2177, 0.035802, 0.052633, 140.39, 3.6475, 154.21, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 9.9888, 0.94014, 48.941, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1212, -2.8066, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.026376, 8.2021, 1.2923, 48.424, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1213, -2.8072, 3.9666, 0.050447, 0.052633, 140.39, 1.8373, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.43432, 0.019454, 7.9782, 1.3882, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1214, -2.8078, 3.9666, 0.02549, 0.052633, 140.39, 3.6475, 150.22, 4.132, 2.8753, 1.5942, 0.14473, 0.70792, 0.28107, 0.019454, 4.9951, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1215, -2.8086, 3.9666, 0.051897, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 4.163, 2.0181, 0.14473, 0.43538, 0.32335, 0.019454, 4.7458, 1.5305, 37.844, 0.097555, 0.069107,1e-26,3.5139, 0.18336, 1e-26
1216, -2.8087, 5.6462, 0.042381, 0.05119, 140.39, 3.407, 150.22, 5.772, 2.8753, 1.5942, 0.14473, 0.53547, 0.32241, 0.019454, 8.2021, 1.5305, 47.407, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1217, -2.8089, 3.9666, 0.035802, 0.052633, 86.547, 2.9249, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.018747, 7.5968, 1.5305, 42.766, 0.087074, 0.05,1e-26,3.5139, 0.081508, 1e-26
1218, -2.8089, 5.8217, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 2.0084, 0.14473, 0.65264, 0.32335, 0.019454, 7.3185, 2.0851, 37.844, 0.088195, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1219, -2.8092, 2.4483, 0.035802, 0.05165, 140.39, 2.9249, 165.6, 5.4685, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 30.813, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1220, -2.8095, 3.9666, 0.033968, 0.052633, 140.39, 4.8631, 150.22, 5.2567, 2.8753, 1.5942, 0.1316, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.053325,1e-26,3.5139, 0.11558, 1e-26
1221, -2.8097, 3.9666, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 2.1476, 0.14473, 0.38135, 0.32335, 0.011191, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1222, -2.8102, 3.7633, 0.035802, 0.052633, 140.39, 3.6475, 90.503, 4.643, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 2.0922, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1223, -2.8105, 3.9666, 0.031035, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.08337, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1224, -2.8117, 3.9666, 0.035802, 0.052633, 134.39, 2.9249, 98.637, 5.2567, 2.8753, 1.5942, 0.14473, 0.76711, 0.32335, 0.019454, 4.1234, 1.7248, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1225, -2.8121, 3.9666, 0.033463, 0.052633, 140.39, 3.2978, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.3641, 0.019454, 8.7371, 1.5305, 48.801, 0.078339, 0.086922,1e-26,3.5139, 0.10988, 1e-26
1226, -2.8124, 2.1775, 0.043167, 0.052633, 205.81, 5.1698, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.016091, 6.4539, 1.5305, 41.868, 0.076307, 0.083363,1e-26,3.5139, 0.11212, 1e-26
1227, -2.8128, 2.7503, 0.035802, 0.052633, 198.77, 2.2737, 89.925, 5.2567, 3.2078, 1.5942, 0.14473, 0.38135, 0.32335, 0.017476, 4.7307, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1228, -2.8130, 3.9666, 0.035802, 0.032989, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 2.1693, 0.14473, 0.57405, 0.41905, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1229, -2.8144, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 4.1607, 1.6307, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 51.097, 0.087074, 0.069107,1e-26,3.7031, 0.14683, 1e-26
1230, -2.8151, 2.7118, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 42.906, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1231, -2.8160, 3.9666, 0.035802, 0.066677, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.5942, 0.094144, 0.53547, 0.32335, 0.020256, 7.3185, 1.5305, 37.844, 0.071779, 0.069107,1e-26,3.5139, 0.19404, 1e-26
1232, -2.8169, 3.9666, 0.035802, 0.068383, 186.3, 3.6475, 222.23, 5.2567, 2.8753, 1.5942, 0.14473, 0.78056, 0.2923, 0.019454, 8.2021, 1.5589, 62.089, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1233, -2.8173, 3.9666, 0.035802, 0.052633, 134.87, 3.6475, 138.9, 5.2567, 2.2939, 1.5942, 0.14473, 0.53547, 0.249, 0.019454, 5.2055, 1.5305, 41.868, 0.076307, 0.090423,1e-26,3.8693, 0.11212, 1e-26
1234, -2.8174, 5.4938, 0.045685, 0.052633, 140.39, 2.1254, 133.68, 5.0954, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 1.5291, 41.868, 0.076307, 0.086922,1e-26,4.7259, 0.11212, 1e-26
1235, -2.8177, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 4.7829, 1.6821, 29.816, 0.099171, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1236, -2.8180, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 7.375, 2.8753, 1.5942, 0.17284, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,2.256, 0.14683, 1e-26
1237, -2.8186, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.9336, 2.8753, 1.5942, 0.14473, 0.78399, 0.17852, 0.019454, 8.2021, 1.5305, 48.892, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1238, -2.8192, 3.9666, 0.018967, 0.048239, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 0.98771, 48.544, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1239, -2.8193, 3.9666, 0.035802, 0.052633, 196.94, 3.6475, 150.22, 5.2567, 2.8753, 2.133, 0.14473, 0.53547, 0.28107, 0.019454, 9.1591, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11327, 1e-26
1240, -2.8196, 3.9666, 0.035802, 0.052633, 173.82, 2.2737, 194.65, 5.2567, 2.8753, 1.5942, 0.14473, 0.51327, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1241, -2.8200, 3.9666, 0.032089, 0.052633, 140.39, 4.152, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 12.141, 1.5305, 41.868, 0.081031, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1242, -2.8204, 3.9666, 0.035802, 0.035785, 170.3, 3.4395, 150.22, 5.2567, 2.8753, 1.5942, 0.1715, 0.53547, 0.32335, 0.010359, 7.3185, 1.5305, 28.673, 0.087074, 0.069107,1e-26,3.5139, 0.19678, 1e-26
1243, -2.8204, 3.9666, 0.047503, 0.052633, 94.848, 3.6475, 150.22, 5.2567, 1.8719, 1.5942, 0.19083, 0.53547, 0.25146, 0.020763, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1244, -2.8206, 2.7117, 0.035802, 0.039761, 174.65, 3.6475, 196.23, 5.2567, 2.8753, 1.5942, 0.14473, 0.68125, 0.28107, 0.019454, 8.2021, 1.2921, 41.868, 0.076307, 0.086922,1e-26,3.5852, 0.093414, 1e-26
1245, -2.8209, 2.7401, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 4.4107, 2.8753, 2.3414, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1246, -2.8210, 3.9666, 0.035802, 0.046058, 173.82, 2.2737, 101.75, 5.2567, 2.8753, 1.5942, 0.14473, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1247, -2.8214, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 149.02, 5.2567, 2.8753, 2.1448, 0.14473, 0.53547, 0.35507, 0.027738, 8.2021, 1.537, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.13748, 1e-26
1248, -2.8214, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.075827, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.069798, 1e-26
1249, -2.8215, 3.9666, 0.035802, 0.052633, 140.39, 5.4299, 150.22, 5.7741, 2.8753, 1.5942, 0.14473, 0.77144, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1250, -2.8226, 3.9666, 0.035802, 0.037064, 153.2, 2.9249, 150.22, 5.2567, 2.8753, 1.5942, 0.089735, 0.53547, 0.32335, 0.019454, 3.9552, 1.6043, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1251, -2.8228, 3.9666, 0.034042, 0.042742, 195.31, 2.2737, 150.22, 7.6328, 2.8753, 1.5565, 0.14473, 0.38135, 0.46414, 0.019454, 7.3185, 1.1889, 37.844, 0.087074, 0.069107,1e-26,4.8673, 0.14683, 1e-26
1252, -2.8233, 3.9666, 0.044719, 0.075858, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 2.1844, 0.14473, 0.38135, 0.41257, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
1253, -2.8237, 3.9666, 0.035802, 0.052633, 146.34, 3.6475, 150.22, 6.2778, 2.8753, 1.5942, 0.11101, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1254, -2.8248, 3.9666, 0.052959, 0.052633, 173.82, 2.2737, 150.22, 6.8817, 2.5418, 1.5942, 0.15349, 0.38135, 0.32335, 0.019454, 7.3185, 2.203, 37.844, 0.087074, 0.069107,1e-26,2.3271, 0.10326, 1e-26
1255, -2.8249, 3.9666, 0.035802, 0.052633, 208.32, 1.5668, 129.61, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.05,1e-26,3.3834, 0.18387, 1e-26
1256, -2.8249, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.28107, 0.022075, 10.217, 1.5305, 49.188, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
1257, -2.8252, 5.4629, 0.035802, 0.072103, 176.68, 4.694, 222.31, 6.8733, 2.1442, 1.5942, 0.14473, 0.78076, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,2.6411, 0.11212, 1e-26
1258, -2.8253, 2.7774, 0.029807, 0.052633, 173.82, 2.874, 167.63, 5.2567, 2.8753, 1.1792, 0.14473, 0.47015, 0.32335, 0.019454, 7.3185, 1.5305, 53.564, 0.087074, 0.069107,1e-26,3.5139, 0.076304, 1e-26
