Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
1304, -7.9663, 0.0049205, 0.063021, 0.75135, 0.039951, 0.13701, 9.5463, 0.0029197, 538.18, 2.1904, 4.3759, 0.5833, 0.13199, 0.046638, 4.5896, 7.5806, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1305, -7.9664, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.84749, 0.13199, 0.032844, 3.9256, 5.2578, 27.013, 0.69335, 0.33686,1e-26,0.67615,0.0091265
1306, -7.9667, 0.0049205, 0.050096, 0.87534, 0.039951, 0.11636, 14.076, 0.0029197, 446.75, 1.5124, 4.3759, 0.6096, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.010568
1307, -7.9668, 0.0049205, 0.050096, 0.87534, 0.039951, 0.11636, 13.424, 0.0031244, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 25.461, 0.34179, 0.8638,1e-26,0.67615,0.0091265
1308, -7.9671, 0.0049205, 0.063021, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 646.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.01316
1309, -7.9682, 0.0049205, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 4.3759, 0.70384, 0.13199, 0.032844, 5.1071, 5.2578, 29.869, 0.37108, 0.61778,1e-26,0.67615,0.0091265
1310, -7.9683, 0.006612, 0.061208, 0.60416, 0.029411, 0.087986, 13.126, 0.0032027, 446.75, 1.2423, 6.0948, 0.83632, 0.13199, 0.029668, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1311, -7.9691, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 16.823, 0.0029197, 446.75, 1.3989, 6.0948, 0.64817, 0.11889, 0.032844, 6.4894, 3.6669, 27.013, 0.66216, 0.4554,1e-26,0.67615,0.013678
1312, -7.9695, 0.0035252, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0025958, 446.75, 1.2423, 8.1694, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.6873, 0.61778,1e-26,0.85563,0.0091265
1313, -7.9695, 0.0049205, 0.038374, 0.62666, 0.039951, 0.087986, 13.788, 0.0027223, 446.75, 1.3589, 4.3759, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.49753,1e-26,0.67615,0.0091265
1314, -7.9697, 0.0049205, 0.039309, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 1.5124, 4.7307, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 18.205, 0.34179, 0.91433,1e-26,0.67615,0.0091265
1315, -7.9710, 0.0049205, 0.048299, 0.60416, 0.039951, 0.06936, 13.126, 0.0042203, 666.06, 1.2423, 7.3527, 0.64817, 0.15945, 0.019095, 6.4894, 6.6969, 27.013, 0.66216, 0.88527,1e-26,0.67615,0.0072592
1316, -7.9730, 0.0049205, 0.07106, 0.60416, 0.020636, 0.087986, 13.126, 0.0027202, 446.75, 1.2423, 6.0948, 0.85887, 0.13199, 0.032844, 9.3447, 5.2578, 27.013, 0.66216, 0.32559,1e-26,0.67615,0.0091265
1317, -7.9734, 0.0049205, 0.050096, 0.87534, 0.039951, 0.11636, 9.5463, 0.0029197, 638.98, 1.5124, 5.6694, 0.5833, 0.13199, 0.032844, 6.2811, 5.2255, 39.327, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1318, -7.9737, 0.0049205, 0.038374, 0.60416, 0.031542, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 3.1167, 0.5833, 0.13199, 0.026279, 6.4894, 3.5741, 29.869, 0.42558, 0.54869,1e-26,0.67615,0.0054254
1319, -7.9738, 0.0049205, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.591, 4.3759, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1320, -7.9740, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0025007, 446.75, 1.2423, 7.3893, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.013528
1321, -7.9748, 0.0049205, 0.05151, 0.87534, 0.02435, 0.11636, 9.5463, 0.0021554, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1322, -7.9755, 0.0048735, 0.063021, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 647.81, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1323, -7.9761, 0.0041418, 0.051396, 0.33844, 0.039112, 0.087986, 13.126, 0.0028525, 446.75, 1.2423, 6.0948, 0.53137, 0.13199, 0.023927, 6.4894, 5.5068, 27.013, 0.6475, 0.61778,1e-26,0.67615,0.01367
1324, -7.9764, 0.0049205, 0.048299, 0.60416, 0.039951, 0.066731, 13.126, 0.0029197, 572.87, 1.2423, 7.2303, 0.3859, 0.13199, 0.032844, 6.4894, 5.7697, 27.013, 0.66216, 0.61778,1e-26,0.83489,0.0091265
1325, -7.9770, 0.0049205, 0.048299, 0.60416, 0.039951, 0.066533, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.72976, 0.13199, 0.032844, 5.8436, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0051588
1326, -7.9786, 0.0049205, 0.063021, 0.87534, 0.057182, 0.13701, 12.47, 0.0029197, 543.47, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.80795,1e-26,0.67615,0.0091265
1327, -7.9812, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0026587, 446.75, 1.2423, 6.0948, 0.69606, 0.13199, 0.032844, 7.4973, 5.2578, 27.013, 0.67558, 0.61778,1e-26,0.56839,0.0091265
1328, -7.9815, 0.006104, 0.050096, 0.94851, 0.039951, 0.080656, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.44338, 0.61778,1e-26,1.0087,0.0085041
1329, -7.9822, 0.0049205, 0.038374, 0.60416, 0.04571, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 2.6787, 0.64621, 0.13199, 0.032844, 8.4702, 3.9204, 29.869, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1330, -7.9836, 0.0049205, 0.038374, 0.79766, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 4.3759, 0.63525, 0.13199, 0.04487, 6.4894, 5.2578, 20.555, 0.42558, 0.38733,1e-26,0.92017,0.0065549
1331, -7.9840, 0.0049205, 0.048299, 0.60416, 0.030691, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.18397, 0.032844, 9.2846, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.64563,0.008569
1332, -7.9847, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 12.244, 0.0025297, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 3.1702, 27.013, 0.66216, 0.61778,1e-26,0.80714,0.0091265
1333, -7.9862, 0.0049205, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 585.15, 1.3589, 4.3759, 0.5833, 0.13199, 0.032844, 7.0552, 5.2578, 28.939, 0.42558, 0.59021,1e-26,0.67615,0.0091265
1334, -7.9867, 0.0049205, 0.051855, 0.60416, 0.039951, 0.087986, 6.2654, 0.0018162, 446.75, 1.3589, 4.3759, 0.5833, 0.15954, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1335, -7.9871, 0.0049205, 0.048299, 0.60416, 0.049575, 0.094835, 13.126, 0.0029197, 446.75, 1.0364, 6.0948, 0.64817, 0.18972, 0.032844, 9.0332, 2.731, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1336, -7.9874, 0.0061831, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 4.3759, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.33884, 0.59652,1e-26,0.85629,0.012113
1337, -7.9874, 0.0049205, 0.048299, 0.31135, 0.046166, 0.09692, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 26.496, 0.66216, 0.77466,1e-26,0.67615,0.0091265
1338, -7.9891, 0.0049205, 0.063021, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 1.9461, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.93009,0.0091265
1339, -7.9892, 0.0049205, 0.038374, 0.60416, 0.039951, 0.087986, 10.778, 0.0029197, 446.75, 1.3589, 4.3759, 0.5833, 0.13199, 0.023798, 6.4894, 5.2578, 21.951, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1340, -7.9900, 0.0049205, 0.071203, 0.8571, 0.041211, 0.11636, 9.5463, 0.0029197, 446.75, 1.2177, 4.3759, 0.5833, 0.18292, 0.032844, 4.5155, 5.2578, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1341, -7.9916, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 3.7309, 27.013, 0.66216, 0.61778,1e-26,0.84186,0.0091265
1342, -7.9917, 0.0049205, 0.063021, 0.87534, 0.020633, 0.1471, 9.5463, 0.0029197, 653.45, 1.5124, 5.125, 0.5833, 0.13199, 0.032844, 4.5896, 10, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1343, -7.9924, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.18439, 0.032844, 6.4894, 5.2578, 27.821, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1344, -7.9928, 0.0034059, 0.048299, 0.60416, 0.054481, 0.086683, 13.126, 0.0024846, 446.75, 1.2423, 6.0948, 0.47867, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1345, -7.9937, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0018461, 301.36, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1346, -7.9941, 0.0049205, 0.048299, 0.60416, 0.039951, 0.092905, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.69252, 0.13199, 0.040303, 6.4894, 5.2578, 29.143, 0.62806, 0.61778,1e-26,0.67615,0.0091265
1347, -7.9950, 0.0044359, 0.038374, 0.6541, 0.039951, 0.087986, 9.5463, 0.0029197, 581.85, 1.3589, 2.2763, 0.5833, 0.13199, 0.027291, 3.8995, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.74932,0.0091265
1348, -7.9972, 0.0049205, 0.050096, 0.87534, 0.039951, 0.11636, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 3.582, 36.258, 0.27541, 0.61778,1e-26,0.67615,0.0091265
1349, -7.9992, 0.0049205, 0.048299, 0.60416, 0.039951, 0.11189, 12.728, 0.0029197, 533.63, 1.2423, 6.0948, 0.83022, 0.16009, 0.032844, 7.4331, 5.2578, 27.013, 0.66216, 0.73489,1e-26,0.67615,0.0091265
1350, -7.9993, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0024632, 446.75, 1.2423, 6.0948, 0.59156, 0.13302, 0.046752, 8.1051, 5.2578, 27.013, 0.66216, 0.35726,1e-26,0.67615,0.0091265
1351, -7.9994, 0.0049205, 0.050096, 0.87534, 0.028413, 0.11636, 11.233, 0.0029197, 446.75, 2.2408, 4.3759, 0.5833, 0.14193, 0.032844, 4.5896, 5.2578, 29.869, 0.34179, 0.6541,1e-26,0.67615,0.0067152
1352, -8.0025, 0.0049205, 0.050096, 0.88395, 0.039951, 0.11636, 9.5463, 0.0029197, 446.75, 1.5124, 3.0418, 0.5833, 0.13199, 0.038319, 4.5896, 5.2578, 38.514, 0.34179, 0.66236,1e-26,0.67615,0.0091265
1353, -8.0033, 0.0049205, 0.048299, 0.55202, 0.039951, 0.087986, 10.788, 0.0029197, 446.75, 0.85199, 6.0948, 0.79615, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.57522,1e-26,0.67615,0.0091265
1354, -8.0035, 0.0049205, 0.042404, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 600.01, 1.3589, 4.3759, 0.5833, 0.13199, 0.032844, 9.4768, 5.879, 29.869, 0.42558, 0.61755,1e-26,0.67615,0.0091265
1355, -8.0035, 0.0053248, 0.048299, 0.60416, 0.039951, 0.087986, 10.217, 0.0029197, 446.75, 1.2423, 6.0948, 0.94414, 0.13199, 0.036397, 9.54, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1356, -8.0041, 0.0049205, 0.050096, 0.87534, 0.039951, 0.11636, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.71214, 0.10216, 0.024137, 6.8311, 5.2578, 24.047, 0.34179, 0.61778,1e-26,0.52565,0.0091265
1357, -8.0057, 0.0049205, 0.052931, 0.87534, 0.039951, 0.084259, 11.378, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.085049, 0.031505, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.58812,0.0091265
1358, -8.0058, 0.0032066, 0.038374, 0.60416, 0.039951, 0.060474, 9.5463, 0.0029197, 446.75, 1.3589, 4.3759, 0.5833, 0.13199, 0.032844, 6.4894, 4.7734, 29.869, 0.42558, 0.37318,1e-26,0.67615,0.0091265
1359, -8.0065, 0.0049205, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 663.49, 1.8674, 4.3759, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1360, -8.0068, 0.0043218, 0.063021, 0.62592, 0.022809, 0.13701, 9.5463, 0.0029197, 549.64, 1.5124, 5.2054, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 25.957, 0.34179, 0.61778,1e-26,0.76569,0.0091265
1361, -8.0074, 0.00691, 0.04482, 0.87534, 0.039951, 0.11636, 8.9135, 0.0019442, 446.75, 1.5124, 4.3759, 0.5833, 0.18941, 0.019736, 4.5896, 5.2578, 32.896, 0.34179, 0.61778,1e-26,0.67615,0.0070487
1362, -8.0074, 0.0049205, 0.048299, 0.3791, 0.03076, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.40448, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.45845, 0.61778,1e-26,0.67615,0.0091265
1363, -8.0074, 0.0049205, 0.059806, 0.87534, 0.039951, 0.13701, 9.5463, 0.0025708, 418.62, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 19.218, 0.34179, 0.61778,1e-26,0.72906,0.0091265
1364, -8.0075, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 473.02, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1365, -8.0077, 0.0049205, 0.063301, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.74211,1e-26,0.67615,0.0091265
1366, -8.0083, 0.0049205, 0.048299, 0.60416, 0.039951, 0.083388, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 4.327, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1367, -8.0093, 0.0049205, 0.048299, 0.88954, 0.039951, 0.087986, 13.126, 0.0026018, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1368, -8.0095, 0.006313, 0.048299, 0.60416, 0.039951, 0.068075, 13.126, 0.0031175, 446.75, 1.2423, 4.7468, 0.64817, 0.18005, 0.032844, 8.1645, 5.2578, 27.013, 0.66216, 0.5868,1e-26,0.67615,0.0070236
1369, -8.0109, 0.0049205, 0.063021, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 5.2806, 7.801, 17.897, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1370, -8.0112, 0.0072627, 0.025422, 0.57839, 0.039951, 0.061568, 13.126, 0.0029197, 446.75, 1.1942, 6.0948, 0.74597, 0.13199, 0.032844, 4.5762, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1371, -8.0127, 0.0049205, 0.048299, 0.35322, 0.031321, 0.087986, 13.126, 0.0029197, 446.75, 0.89878, 6.0948, 0.66758, 0.13199, 0.032844, 9.2221, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.4601,0.0091265
1372, -8.0137, 0.0049205, 0.063021, 0.87534, 0.039951, 0.081434, 12.259, 0.0029197, 446.75, 1.5124, 3.5037, 0.53804, 0.071805, 0.032844, 4.5896, 5.7944, 29.869, 0.44349, 0.61778,1e-26,0.67615,0.0091265
1373, -8.0164, 0.0049205, 0.041595, 0.87543, 0.038629, 0.087986, 13.126, 0.0029197, 409.35, 1.2423, 8.1718, 0.64817, 0.13199, 0.02184, 6.4894, 5.4372, 27.013, 0.66921, 0.34784,1e-26,0.67615,0.0091265
1374, -8.0169, 0.0049205, 0.050096, 0.87534, 0.039951, 0.11636, 9.5463, 0.0029197, 526.39, 1.5124, 5.7595, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.34179, 0.76236,1e-26,0.67615,0.0091265
1375, -8.0170, 0.0041257, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 0.99888, 4.3759, 0.5833, 0.17082, 0.032844, 3.9514, 5.2578, 29.869, 0.42558, 0.40815,1e-26,0.67615,0.0091265
1376, -8.0172, 0.0072775, 0.037633, 0.66345, 0.039951, 0.11636, 7.0564, 0.0029197, 467.96, 2.2108, 4.3759, 0.77038, 0.10687, 0.021757, 4.5896, 3.4097, 29.869, 0.34179, 0.6772,1e-26,0.67615,0.0091265
1377, -8.0197, 0.0049205, 0.051201, 0.60416, 0.052043, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.024288, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.98685,0.0091265
1378, -8.0197, 0.0049205, 0.053421, 0.87534, 0.039951, 0.13701, 9.5463, 0.0021234, 446.75, 1.2983, 4.3759, 0.5833, 0.13199, 0.032844, 5.0891, 7.801, 32.395, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1379, -8.0198, 0.0042756, 0.069596, 1.223, 0.048543, 0.13701, 9.5463, 0.0029197, 556.4, 1.6175, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.2956, 0.61778,1e-26,0.67615,0.012708
1380, -8.0200, 0.0049205, 0.048299, 0.60416, 0.056158, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.026525, 7.6725, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1381, -8.0211, 0.0055769, 0.038374, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 4.3759, 0.5833, 0.078679, 0.032844, 7.3018, 3.8751, 29.869, 0.34541, 0.61778,1e-26,0.67615,0.0091265
1382, -8.0224, 0.0049205, 0.038374, 0.81057, 0.039951, 0.10104, 9.5463, 0.0029197, 446.75, 1.3589, 4.0296, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.31262, 0.61778,1e-26,0.67615,0.0091265
1383, -8.0235, 0.0049205, 0.038374, 0.60416, 0.032569, 0.087986, 9.5463, 0.0029197, 446.75, 1.2091, 4.2861, 0.5833, 0.13199, 0.032844, 6.4894, 6.9232, 29.869, 0.35904, 0.61778,1e-26,0.67615,0.0091265
1384, -8.0245, 0.0049205, 0.046926, 0.87534, 0.039951, 0.13701, 8.1807, 0.0029197, 465.89, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 5.0385, 7.801, 29.869, 0.26684, 0.41723,1e-26,0.67615,0.0053911
1385, -8.0252, 0.0049205, 0.050096, 0.52035, 0.039951, 0.11636, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.41417, 0.70261,1e-26,0.67615,0.0091265
1386, -8.0261, 0.0069846, 0.0543, 0.67384, 0.039951, 0.087986, 9.5463, 0.0019985, 446.75, 1.3589, 4.5007, 0.50347, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.67615,0.0055429
1387, -8.0274, 0.0049205, 0.078296, 1.0446, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 2.0066, 4.3759, 0.60311, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1388, -8.0284, 0.0049205, 0.020684, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 4.3759, 0.55758, 0.13199, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.5431,0.0091265
1389, -8.0285, 0.0066812, 0.048299, 0.60416, 0.037808, 0.087986, 13.126, 0.0029197, 446.75, 1.5631, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 18.302, 0.66216, 0.61778,1e-26,0.67615,0.0059804
1390, -8.0306, 0.0071959, 0.043841, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.3848, 0.61778,1e-26,0.67615,0.0091265
1391, -8.0319, 0.0049205, 0.048299, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0809, 0.64817, 0.13199, 0.032844, 6.5532, 3.9855, 27.013, 0.66216, 0.61778,1e-26,0.53878,0.0091265
1392, -8.0326, 0.0049205, 0.063021, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 2.1172, 5.1132, 0.5833, 0.13199, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1393, -8.0327, 0.0049205, 0.038374, 0.77119, 0.039951, 0.087986, 12.8, 0.0029197, 446.75, 1.3589, 4.3759, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 24.444, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1394, -8.0360, 0.0049205, 0.073278, 0.87534, 0.039951, 0.13701, 9.5463, 0.0029197, 446.75, 1.5124, 5.6007, 0.82868, 0.13199, 0.03163, 4.5896, 5.3794, 29.869, 0.34179, 0.61778,1e-26,0.78078,0.0091265
1395, -8.0375, 0.0035447, 0.070958, 0.60416, 0.020346, 0.059049, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.57338, 0.13199, 0.032844, 6.4894, 5.2578, 34.924, 0.66216, 0.61778,1e-26,0.86124,0.0091265
1396, -8.0388, 0.0061016, 0.048299, 0.79145, 0.039951, 0.087986, 13.126, 0.0029197, 502.24, 1.2423, 6.0948, 0.64817, 0.13199, 0.032844, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.67615,0.0091265
1397, -8.0396, 0.0049205, 0.050096, 0.87534, 0.039951, 0.084824, 9.5463, 0.0029197, 446.75, 1.5124, 4.3759, 0.5833, 0.13199, 0.035386, 4.5896, 2.6534, 29.869, 0.34179, 0.61778,1e-26,0.49021,0.0091265
1398, -8.0409, 0.0049205, 0.053001, 0.60416, 0.039951, 0.087986, 9.5463, 0.0029197, 446.75, 1.1662, 4.3759, 0.76785, 0.12911, 0.032844, 6.4894, 5.2578, 29.869, 0.42558, 0.61778,1e-26,0.67615,0.0091265
1399, -8.0410, 0.0049205, 0.063021, 0.87534, 0.039951, 0.1189, 11.239, 0.0029197, 446.75, 1.5124, 6.3563, 0.5833, 0.18592, 0.032844, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.61766,0.0091265
1400, -8.0411, 0.0071183, 0.048299, 0.44024, 0.039951, 0.087986, 13.126, 0.0024441, 446.75, 1.2423, 7.8309, 0.64817, 0.13199, 0.020645, 6.4894, 5.2578, 27.013, 0.66216, 0.61778,1e-26,0.80836,0.0091265
1401, -8.0413, 0.0049205, 0.050096, 1.0727, 0.039951, 0.11636, 9.5463, 0.0029197, 446.75, 1.1324, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1402, -8.0413, 0.0049205, 0.034063, 0.60416, 0.03725, 0.087986, 9.5463, 0.0029197, 446.75, 1.3589, 2.9203, 0.5833, 0.13199, 0.032844, 6.4894, 5.2578, 28.041, 0.42558, 0.61778,1e-26,0.41341,0.0091265
1403, -8.0424, 0.0049205, 0.065223, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.13199, 0.037896, 6.4894, 5.8617, 27.013, 0.66216, 0.70406,1e-26,0.87481,0.0091265
1404, -8.0443, 0.0027146, 0.055587, 0.82777, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.17258, 0.042296, 9.0276, 3.1509, 27.013, 0.66216, 0.41195,1e-26,0.9467,0.010238
1405, -8.0446, 0.0056637, 0.050096, 0.87534, 0.039951, 0.17242, 9.5463, 0.0029197, 446.75, 1.7498, 4.3759, 0.5833, 0.13199, 0.032844, 4.5896, 5.2578, 29.869, 0.34179, 0.61778,1e-26,0.35604,0.0091265
1406, -8.0446, 0.0042862, 0.058223, 0.60416, 0.039951, 0.087986, 13.126, 0.0029197, 446.75, 1.2423, 6.0948, 0.64817, 0.11699, 0.032844, 4.6399, 5.2578, 27.013, 0.66216, 0.72961,1e-26,0.47443,0.0091265
1407, -8.0456, 0.0053968, 0.072995, 0.96882, 0.039951, 0.13701, 12.165, 0.0029197, 577.73, 1.5124, 4.3759, 0.5833, 0.13199, 0.026602, 4.5896, 7.801, 29.869, 0.34179, 0.61778,1e-26,0.67615,0.0091265
1408, -8.0474, 0.0049205, 0.063021, 0.89767, 0.039951, 0.17386, 9.5463, 0.0029197, 655.93, 1.5124, 4.3759, 0.5833, 0.13199, 0.041133, 4.5896, 10, 29.869, 0.30914, 0.5566,1e-26,0.67615,0.006287
