Rank, Fitness, kfsr, krsr_nostim, krsr_stim, kfmm, krmm, kfc_nostim, kfc_stim, S0, R0, D1, D1_over_D2, X
6557, -219.5505, 0.012929, 0.20847, 0.10496, 0.0036866, 0.01, 0.097878, 0.031281, 0.99525, 338.11, 0.13458, 1.5, 5
6558, -219.5649, 0.048009, 1.6597, 0.25847, 0.0066163, 0.01, 0.032593, 0.030143, 1.6563, 483.71, 0.21428, 5, 8.7836
6559, -219.5821, 0.058909, 2.9811, 0.39975, 0.0054104, 0.013673, 0.12625, 0.044572, 2.6302, 429.03, 0.05, 3.9436, 8.6704
6560, -219.5946, 0.030722, 0.18872, 0.13965, 0.0024654, 0.01, 0.090331, 0.022877, 0.97955, 500, 0.18911, 5, 10
6561, -219.6647, 0.31662, 0.98441, 0.11472, 0.0017647, 0.016454, 0.27837, 0.040525, 1.0012, 262.21, 0.094915, 1.7766, 5
6562, -219.6879, 0.070571, 0.93289, 0.45942, 0.0082619, 0.01, 0.10428, 0.024154, 1.9799, 330.68, 0.05, 1.5, 10
6563, -219.7964, 0.05641, 1.5509, 0.13128, 0.0063621, 0.01512, 0.088633, 0.014525, 1.0721, 500, 0.08726, 5, 9.8054
6564, -219.8079, 0.098429, 0.42388, 0.18584, 0.0033902, 0.016319, 0.045415, 0.016048, 2.4028, 500, 0.05, 2.2429, 10
6565, -219.8329, 0.057957, 1.2333, 0.1, 0.0040271, 0.01, 0.11219, 0.018271, 0.84406, 500, 0.16747, 5, 6.7563
6566, -219.8506, 0.42442, 1.0334, 0.1, 0.0027443, 0.019174, 0.13315, 0.057598, 0.63964, 127.68, 0.05, 5, 10
6567, -219.8526, 0.076194, 0.81121, 0.54069, 0.009646, 0.014418, 0.12915, 0.047891, 1.2679, 372.55, 0.15853, 5, 5
6568, -219.8636, 0.10129, 0.39878, 0.46058, 0.001, 0.01, 0.14683, 0.042189, 1.2566, 349.04, 0.12279, 5, 10
6569, -219.8676, 0.037884, 0.65016, 0.1, 0.0025502, 0.01, 0.099762, 0.029966, 1.5238, 237.45, 0.052579, 4.0731, 9.1124
6570, -219.8855, 0.022947, 0.43074, 0.23504, 0.0064829, 0.018897, 0.10238, 0.018629, 1.7356, 500, 0.05, 3.2828, 10
6571, -219.8864, 0.05641, 1.6636, 0.19094, 0.0011505, 0.021251, 0.068691, 0.015879, 2.7832, 500, 0.15489, 5, 5
6572, -219.9613, 0.029064, 0.1, 0.1, 0.0056637, 0.012576, 0.070113, 0.027425, 0.30012, 500, 0.082412, 1.8268, 5
6573, -219.9712, 0.090687, 0.19312, 0.10895, 0.0041894, 0.015928, 0.032205, 0.0071422, 2.7209, 500, 0.095417, 1.7508, 9.2986
6574, -219.9834, 0.048899, 0.39866, 0.1, 0.001, 0.011241, 0.05074, 0.020298, 1.4364, 350.64, 0.17246, 5, 5
6575, -219.9926, 0.10516, 2.557, 0.51941, 0.0036632, 0.01, 0.089768, 0.012001, 2.4846, 500, 0.18739, 5, 5
6576, -220.0083, 0.11878, 0.20336, 0.19246, 0.0047241, 0.037847, 0.14212, 0.030635, 0.67514, 303.71, 0.092125, 2.9311, 10
6577, -220.0091, 0.067925, 1.0017, 0.43314, 0.0081087, 0.016852, 0.13719, 0.029025, 0.74866, 500, 0.18292, 2.5767, 5
6578, -220.0674, 0.25497, 0.82774, 0.1, 0.001056, 0.01, 0.2803, 0.0097564, 0.64045, 402.04, 0.08683, 5, 7.656
6579, -220.0677, 0.11485, 2.785, 0.36632, 0.0059162, 0.01, 0.12943, 0.04449, 1.078, 500, 0.10187, 1.5, 5
6580, -220.0679, 0.084251, 0.26543, 0.26738, 0.0042555, 0.01439, 0.068111, 0.017009, 1.3006, 500, 0.13161, 5, 10
6581, -220.0714, 0.045519, 0.50387, 0.1, 0.0048863, 0.01, 0.039337, 0.039145, 1.4879, 346.55, 0.20007, 5, 5
6582, -220.0745, 0.066902, 0.1, 0.1, 0.0014369, 0.014726, 0.057486, 0.033146, 2.8652, 271.76, 0.05, 5, 5.4913
6583, -220.0763, 0.10668, 1.5208, 0.73259, 0.0051588, 0.01, 0.13867, 0.031561, 1.164, 500, 0.05, 1.5, 9.5787
6584, -220.0896, 0.039421, 1.4727, 0.10058, 0.0052054, 0.014961, 0.091427, 0.011521, 1.7259, 500, 0.05, 1.5, 7.2616
6585, -220.0932, 0.10309, 1.0456, 0.1, 0.0095915, 0.01, 0.039043, 0.047814, 1.4302, 500, 0.14073, 5, 10
6586, -220.0965, 0.073369, 0.68667, 0.24679, 0.0045737, 0.01, 0.027358, 0.0127, 2.833, 500, 0.17171, 5, 5
6587, -220.1159, 0.02566, 0.905, 0.35734, 0.0063293, 0.014868, 0.054469, 0.030905, 1.5011, 500, 0.062315, 5, 10
6588, -220.1289, 0.030351, 0.2748, 0.1629, 0.006526, 0.01, 0.057268, 0.0095776, 1.5011, 500, 0.089092, 5, 8.7836
6589, -220.1530, 0.21489, 1.5295, 0.13827, 0.0042899, 0.01, 0.17528, 0.035096, 0.92425, 315.03, 0.05, 4.3742, 5
6590, -220.1624, 0.34521, 0.48507, 0.1, 0.0019184, 0.010354, 0.29303, 0.060817, 0.51828, 170.25, 0.15516, 5, 5
6591, -220.1781, 0.088808, 2.0662, 0.22725, 0.0026135, 0.01, 0.032401, 0.018678, 1.6954, 500, 0.05, 5, 10
6592, -220.1811, 0.10138, 1.6539, 0.81652, 0.0041157, 0.015175, 0.081621, 0.024015, 2.4222, 500, 0.16374, 5, 5
6593, -220.2244, 0.025202, 0.1, 0.1, 0.010195, 0.018388, 0.1196, 0.040149, 2.5092, 218.54, 0.16215, 5, 10
6594, -220.2251, 0.024811, 0.25202, 0.2488, 0.0021748, 0.020679, 0.11432, 0.028281, 1.877, 500, 0.1333, 5, 6.5813
6595, -220.2381, 0.038356, 1.8129, 0.18267, 0.0053795, 0.01, 0.097077, 0.02948, 2.2075, 500, 0.052402, 5, 10
6596, -220.2449, 0.16841, 1.1069, 0.1, 0.0026306, 0.01, 0.31993, 0.046437, 0.6192, 384.44, 0.075992, 4.4628, 6.0933
6597, -220.2840, 0.016654, 0.98361, 0.29672, 0.010378, 0.01, 0.067897, 0.044013, 1.4364, 500, 0.15395, 5, 10
6598, -220.2903, 0.29124, 0.87397, 0.15253, 0.001, 0.02234, 0.12958, 0.031375, 0.46782, 266.66, 0.16697, 5, 7.0693
6599, -220.3032, 0.021542, 0.66313, 0.22635, 0.0067221, 0.018335, 0.12612, 0.044819, 2.2392, 500, 0.058534, 5, 8.92
6600, -220.3518, 0.078964, 0.28484, 0.1131, 0.010912, 0.01, 0.01055, 0.025031, 0.75045, 480.53, 0.064499, 5, 10
6601, -220.3966, 0.0525, 0.1, 0.1, 0.0048964, 0.01, 0.062534, 0.021755, 0.44511, 500, 0.12726, 1.8795, 10
6602, -220.4278, 0.077784, 1.3537, 0.42758, 0.0066003, 0.01, 0.10156, 0.030403, 1.4473, 500, 0.10048, 1.5, 5
6603, -220.4916, 0.11451, 1.7074, 0.59896, 0.0050545, 0.019857, 0.031791, 0.028785, 1.4459, 412.45, 0.21934, 5, 10
6604, -220.5933, 0.055862, 1.5685, 0.14648, 0.0020355, 0.01, 0.108, 0.04009, 2.306, 500, 0.05, 5, 5
6605, -220.6297, 0.1989, 0.46425, 0.1, 0.0032795, 0.039353, 0.11732, 0.045417, 1.9217, 235.79, 0.13794, 5, 7.5053
6606, -220.6752, 0.1149, 2.3881, 0.77107, 0.0030022, 0.010161, 0.10881, 0.034852, 2.8261, 395.18, 0.05, 5, 5
6607, -220.6977, 0.062322, 0.53507, 0.14048, 0.0057238, 0.01, 0.064373, 0.011388, 2.2899, 357.38, 0.18564, 5, 10
6608, -220.7424, 0.066811, 1.0788, 0.10322, 0.0058419, 0.010876, 0.073177, 0.022877, 0.73724, 427.24, 0.05, 1.5, 10
6609, -220.7534, 0.13807, 0.85038, 0.1, 0.001, 0.01, 0.06157, 0.011842, 1.3796, 229.18, 0.11071, 5, 5
6610, -220.7781, 0.039544, 0.35589, 0.14806, 0.0048841, 0.013062, 0.10054, 0.033207, 1.1197, 500, 0.18482, 5, 8.7836
6611, -220.8010, 0.010851, 0.78909, 0.32107, 0.0036543, 0.01, 0.072878, 0.020445, 2.6978, 500, 0.083407, 5, 9.117
6612, -220.8033, 0.098169, 2.0297, 0.27384, 0.01004, 0.01, 0.021772, 0.036363, 1.1995, 500, 0.073898, 5, 10
6613, -220.8097, 0.28433, 0.10867, 0.15257, 0.0019044, 0.01646, 0.0176, 0.03485, 0.97999, 450.07, 0.05, 4.4498, 5
6614, -220.8111, 0.055086, 0.75957, 0.3453, 0.0050518, 0.01, 0.098595, 0.02887, 1.2921, 500, 0.19141, 5, 5.9424
6615, -220.8131, 0.10767, 1.1327, 0.49925, 0.010967, 0.024704, 0.11807, 0.014832, 2.3108, 266.84, 0.1495, 5, 10
6616, -220.8148, 0.1074, 0.88092, 0.80163, 0.0099084, 0.01, 0.1022, 0.021757, 0.95983, 358.92, 0.20507, 5, 10
6617, -220.8272, 0.068953, 1.0754, 0.1, 0.0060193, 0.01, 0.012792, 0.046776, 1.9214, 500, 0.13161, 5, 9.7506
6618, -220.8387, 0.11916, 1.1117, 0.1, 0.002354, 0.011447, 0.091949, 0.034527, 2.0029, 486.16, 0.095838, 5, 9.9101
6619, -220.8389, 0.10898, 0.82366, 0.61921, 0.0082247, 0.01, 0.051357, 0.022479, 1.8631, 500, 0.15573, 5, 10
6620, -220.8418, 0.068919, 2.0383, 0.75037, 0.001, 0.013673, 0.089119, 0.024731, 2.4805, 500, 0.17098, 5, 5
6621, -220.8594, 0.10298, 0.63564, 0.77623, 0.0049857, 0.01, 0.093042, 0.047922, 0.49891, 395, 0.080481, 1.9459, 5
6622, -220.9233, 0.44165, 0.79269, 0.1, 0.001, 0.011303, 0.24783, 0.060331, 0.43919, 379.32, 0.08691, 5, 5
6623, -220.9337, 0.072207, 0.20804, 0.34483, 0.001, 0.016947, 0.028716, 0.02056, 1.9583, 500, 0.14983, 5, 10
6624, -220.9386, 0.068809, 1.7105, 0.72247, 0.0055921, 0.010802, 0.11826, 0.022395, 2.4229, 500, 0.063648, 4.1961, 7.2281
6625, -220.9394, 0.25045, 1.5334, 0.1, 0.0022209, 0.023238, 0.1143, 0.028459, 0.52708, 445.26, 0.11224, 1.5, 5
6626, -220.9518, 0.050024, 1.0325, 0.35783, 0.002667, 0.02252, 0.067926, 0.022381, 2.3655, 500, 0.12837, 1.5, 6.1944
6627, -220.9599, 0.091818, 2.2562, 0.79799, 0.0058506, 0.014481, 0.048384, 0.043686, 1.2974, 375.25, 0.1832, 5, 5
6628, -220.9779, 0.10254, 1.5697, 0.2353, 0.001, 0.01, 0.11732, 0.027866, 1.1091, 303.23, 0.05, 4.8484, 5
6629, -221.0380, 0.035627, 2.314, 0.30671, 0.0058183, 0.010629, 0.079311, 0.015927, 2.6145, 500, 0.26375, 5, 10
6630, -221.0604, 0.024421, 1.1404, 0.24889, 0.0053016, 0.01, 0.029926, 0.024364, 2.4922, 500, 0.24028, 5, 10
6631, -221.0738, 0.06084, 0.24479, 0.28678, 0.0051657, 0.01, 0.057486, 0.013514, 1.8432, 346.87, 0.11197, 5, 7.2357
6632, -221.1244, 0.045585, 0.28934, 0.11074, 0.0060252, 0.01, 0.0073712, 0.0096893, 1.4623, 500, 0.1184, 5, 10
6633, -221.1434, 0.30465, 1.6521, 0.1, 0.001, 0.02531, 0.24727, 0.013222, 0.7166, 291.92, 0.05, 1.5, 10
6634, -221.1558, 0.51984, 1.5274, 0.1, 0.001, 0.02453, 0.29733, 0.014428, 0.99327, 270.44, 0.05, 5, 5.2761
6635, -221.1729, 0.048451, 0.52076, 0.1, 0.0044737, 0.01, 0.12876, 0.024931, 1.3714, 500, 0.079271, 4.5695, 6.6953
6636, -221.1940, 0.046064, 2.4173, 0.38687, 0.0084022, 0.01, 0.16116, 0.0089977, 1.7022, 473.2, 0.07131, 1.5, 7.5354
6637, -221.2030, 0.13804, 1.414, 0.1, 0.0013693, 0.01, 0.16093, 0.04036, 1.7786, 404.17, 0.13343, 5, 5
6638, -221.2193, 0.19135, 0.50559, 0.1, 0.0011696, 0.044561, 0.22865, 0.021895, 1.2936, 478.07, 0.069591, 1.5, 10
6639, -221.2555, 0.085109, 0.76717, 0.36788, 0.0060488, 0.013105, 0.043181, 0.0085195, 2.7277, 500, 0.16488, 5, 10
6640, -221.2883, 0.09705, 3.2086, 0.1, 0.0058506, 0.014014, 0.14075, 0.020147, 2.3881, 500, 0.058011, 5, 10
6641, -221.2955, 0.075298, 2.4435, 0.1, 0.0011792, 0.011241, 0.055264, 0.017469, 2.594, 500, 0.05, 1.5331, 10
6642, -221.3016, 0.070442, 2.7733, 0.18094, 0.0059234, 0.015047, 0.094633, 0.028444, 2.0389, 500, 0.05, 2.3061, 8.7859
6643, -221.3064, 0.47832, 0.68856, 0.1224, 0.0018221, 0.01, 0.27485, 0.047441, 0.68433, 155.21, 0.15619, 5, 5
6644, -221.3180, 0.060434, 0.81904, 0.33749, 0.0043984, 0.01, 0.080764, 0.022375, 1.5011, 500, 0.05, 5, 10
6645, -221.3262, 0.085714, 2.8043, 0.76204, 0.0091485, 0.01, 0.09357, 0.01113, 1.966, 500, 0.05, 5, 10
6646, -221.3560, 0.062393, 0.70434, 0.1, 0.0045105, 0.01, 0.057486, 0.024446, 1.8453, 500, 0.058955, 5, 7.9736
6647, -221.3820, 0.21553, 0.24984, 0.1, 0.001, 0.01, 0.147, 0.05217, 0.45709, 384.65, 0.0972, 5, 5.8978
6648, -221.3985, 0.177, 1.0581, 0.1, 0.0044512, 0.018898, 0.16272, 0.029178, 1.2418, 303.23, 0.05, 5, 10
6649, -221.4350, 0.10863, 1.8214, 0.91483, 0.0063112, 0.013673, 0.13098, 0.030735, 2.1768, 455.35, 0.16867, 5, 8.6866
6650, -221.4733, 0.10504, 1.2287, 0.12216, 0.0066642, 0.019738, 0.12616, 0.024438, 1.5456, 500, 0.05, 1.7371, 5
6651, -221.5048, 0.68765, 1.0719, 0.15239, 0.0036344, 0.01248, 0.11619, 0.034871, 0.9825, 100, 0.17309, 4.2837, 10
6652, -221.5199, 0.058909, 0.67322, 0.16646, 0.006322, 0.01, 0.14412, 0.01378, 1.1168, 248.62, 0.18225, 5, 10
6653, -221.5273, 0.045777, 0.32743, 0.35911, 0.0051326, 0.013881, 0.051031, 0.014046, 2.6236, 500, 0.074503, 3.2704, 10
6654, -221.5331, 0.057601, 1.1612, 0.44734, 0.0025326, 0.01, 0.060339, 0.015605, 1.4364, 450.44, 0.19439, 5, 5
6655, -221.5443, 0.10993, 1.8785, 0.25174, 0.009859, 0.027019, 0.1512, 0.02996, 2.6483, 195.28, 0.21112, 5, 5
6656, -221.5526, 0.35564, 1.4374, 0.1, 0.0013357, 0.014175, 0.23414, 0.031375, 0.63744, 439.32, 0.05, 5, 10
6657, -221.5832, 0.35906, 0.73163, 0.12869, 0.0014754, 0.012142, 0.043532, 0.036092, 0.47279, 264.44, 0.1585, 3.3706, 5
6658, -221.5954, 0.090762, 1.7074, 0.51205, 0.0023681, 0.01, 0.1257, 0.024015, 1.3665, 500, 0.16247, 2.4297, 5
6659, -221.6046, 0.11047, 0.30825, 0.13881, 0.0075569, 0.02139, 0.09259, 0.020866, 1.9942, 327.07, 0.071034, 1.5, 5
6660, -221.6255, 0.052757, 2.1345, 0.1, 0.007674, 0.01, 0.12815, 0.015605, 1.402, 425.42, 0.13788, 3.4342, 10
6661, -221.6268, 0.048683, 1.7074, 0.1, 0.010103, 0.013326, 0.097036, 0.030035, 1.6184, 500, 0.05, 2.6885, 5.7267
6662, -221.6619, 0.088289, 1.3963, 0.8292, 0.0095454, 0.019666, 0.049049, 0.047402, 1.7461, 286.05, 0.22785, 5, 5
6663, -221.6847, 0.058177, 2.7401, 0.78437, 0.0087649, 0.01, 0.025526, 0.036632, 1.9737, 500, 0.1756, 3.5368, 5
6664, -221.6884, 0.091097, 0.89403, 0.40215, 0.0021124, 0.010324, 0.06425, 0.028968, 1.6584, 500, 0.16594, 2.8717, 10
6665, -221.6986, 0.04352, 2.5222, 0.46058, 0.010311, 0.01, 0.027725, 0.045437, 2.2447, 500, 0.18251, 5, 8.1989
6666, -221.7116, 0.10258, 2.0224, 0.1, 0.0091811, 0.018415, 0.040095, 0.012451, 2.2891, 380.05, 0.20075, 2.7172, 10
6667, -221.7292, 0.054091, 0.1, 0.1, 0.005581, 0.01, 0.020768, 0.020215, 2.4306, 474.6, 0.15202, 5, 6.9941
6668, -221.7523, 0.035419, 1.0606, 0.1, 0.0038344, 0.019065, 0.053835, 0.0078645, 1.8448, 500, 0.13458, 3.125, 9.4782
6669, -221.7621, 0.10725, 2.2653, 0.46058, 0.0068783, 0.013673, 0.13998, 0.016773, 1.8763, 500, 0.05, 5, 5
6670, -221.7657, 0.072046, 1.5254, 0.36491, 0.0099192, 0.01, 0.14888, 0.02374, 2.8633, 138.7, 0.17875, 2.7743, 10
6671, -221.8534, 0.44804, 0.80986, 0.14491, 0.0012864, 0.021923, 0.29378, 0.041342, 0.46546, 376.01, 0.051435, 5, 6.458
6672, -221.8967, 0.21812, 0.53109, 0.15635, 0.0010006, 0.019165, 0.17482, 0.019138, 0.31738, 409.26, 0.05, 3.4585, 5
6673, -221.8992, 0.11499, 2.169, 0.42609, 0.0097467, 0.01, 0.1383, 0.024015, 1.4364, 486.01, 0.084454, 5, 10
6674, -221.8993, 0.11256, 1.4455, 0.22302, 0.0058506, 0.021425, 0.12486, 0.030128, 1.9419, 500, 0.086362, 5, 6.4527
6675, -221.9332, 1.9071, 4.8125, 0.43079, 0.037588, 0.036523, 0.038087, 0.059313, 0.41638, 458.05, 0.05, 1.9463, 5
6676, -222.0029, 0.041185, 0.53988, 0.1, 0.0058506, 0.014194, 0.14044, 0.024015, 1.7826, 357.23, 0.05, 4.3409, 9.0054
6677, -222.0049, 0.028652, 0.44161, 0.12555, 0.0063652, 0.015024, 0.023533, 0.026668, 1.823, 379.32, 0.19902, 5, 5.2164
6678, -222.0459, 0.14234, 0.25932, 0.25447, 0.0034568, 0.015488, 0.051896, 0.044858, 0.50475, 411.14, 0.05, 5, 10
6679, -222.0478, 0.05641, 0.54218, 0.23106, 0.00383, 0.01, 0.096721, 0.028053, 1.7298, 500, 0.089725, 3.0595, 10
6680, -222.0485, 0.10802, 0.72111, 0.31275, 0.0054921, 0.01, 0.013675, 0.030968, 0.82728, 500, 0.063054, 5, 5
6681, -222.0496, 0.51221, 0.73595, 0.1, 0.0012101, 0.012178, 0.2978, 0.053048, 0.26895, 100, 0.08591, 5, 5
6682, -222.0748, 0.080837, 2.3176, 0.73522, 0.0045336, 0.01, 0.077839, 0.012896, 2.631, 273.63, 0.091535, 1.5, 5
6683, -222.0780, 0.058343, 0.98716, 0.1, 0.0024328, 0.018352, 0.079964, 0.0097328, 1.7731, 500, 0.20067, 4.392, 10
6684, -222.0841, 1.0386, 5.298, 0.40956, 0.09992, 0.24371, 0.50613, 0.077424, 0.15864, 245.4, 0.11622, 1.5, 5
6685, -222.1147, 0.040779, 1.1057, 0.1, 0.0027986, 0.014802, 0.10264, 0.02857, 1.3055, 500, 0.14364, 4.5408, 10
6686, -222.1192, 0.034494, 0.1, 0.12209, 0.0061091, 0.01, 0.0074452, 0.025923, 2.1568, 500, 0.05, 2.3872, 5
6687, -222.1199, 0.084301, 1.6651, 0.1, 0.0027336, 0.01, 0.11257, 0.041595, 1.8594, 500, 0.05, 1.5, 6.4022
6688, -222.1934, 0.10436, 2.5071, 0.82313, 0.0040054, 0.013897, 0.03151, 0.016337, 2.388, 364.45, 0.076798, 5, 10
6689, -222.1975, 0.02899, 1.373, 0.46058, 0.0086504, 0.01, 0.0653, 0.0086344, 2.2431, 500, 0.22329, 5, 7.5354
6690, -222.2159, 0.10173, 1.8478, 0.42709, 0.002324, 0.021042, 0.099502, 0.010951, 1.6356, 500, 0.19455, 4.9857, 10
6691, -222.2304, 0.073901, 0.31306, 0.46058, 0.0050668, 0.022285, 0.060198, 0.030047, 1.3932, 500, 0.093162, 4.016, 10
6692, -222.2529, 0.5884, 3.6223, 0.62955, 0.0051681, 0.011139, 0.1484, 0.012973, 0.6183, 295.87, 0.05, 5, 5
6693, -222.2619, 0.16463, 1.6748, 0.24605, 0.001, 0.01, 0.11732, 0.023275, 1.5023, 333.41, 0.14737, 1.5, 10
6694, -222.2709, 0.10578, 1.0801, 0.11746, 0.0023223, 0.01, 0.071131, 0.028334, 2.6318, 500, 0.11154, 5, 5
6695, -222.3040, 0.097791, 1.3898, 0.43747, 0.0057713, 0.021072, 0.10601, 0.024086, 0.97587, 435.03, 0.24644, 5, 7.8798
6696, -222.3214, 0.090745, 0.1, 0.42839, 0.0062525, 0.020901, 0.0076191, 0.020912, 1.5832, 500, 0.16268, 5, 10
6697, -222.3354, 0.10073, 2.6179, 0.18188, 0.0067926, 0.019314, 0.12119, 0.024015, 2.7691, 500, 0.052764, 2.344, 10
6698, -222.3513, 0.054561, 0.93049, 0.54256, 0.0031632, 0.01, 0.041911, 0.041746, 1.464, 487.39, 0.16905, 2.57, 5
6699, -222.3622, 0.20202, 0.55332, 0.1, 0.001, 0.01, 0.15373, 0.011865, 1.5468, 422.45, 0.092722, 2.3376, 10
6700, -222.3795, 0.048101, 0.78195, 0.12772, 0.0042804, 0.010247, 0.062333, 0.0095024, 2.8591, 500, 0.05, 5, 10
6701, -222.4141, 0.072999, 1.106, 0.1, 0.0023281, 0.01, 0.095781, 0.04412, 0.97261, 500, 0.17251, 5, 6.4832
6702, -222.4373, 0.074149, 0.45848, 0.15367, 0.0054002, 0.01, 0.10094, 0.033989, 0.78999, 462.09, 0.15936, 5, 5
6703, -222.4420, 0.11472, 1.2651, 0.65847, 0.0096798, 0.019131, 0.13333, 0.015253, 1.2359, 500, 0.07935, 3.5437, 10
6704, -222.4530, 0.10926, 0.23022, 0.23106, 0.0074115, 0.01, 0.051366, 0.027624, 0.2716, 385.86, 0.23314, 5, 10
6705, -222.4672, 0.038446, 0.22658, 0.15185, 0.0028371, 0.01, 0.057486, 0.034589, 0.77458, 500, 0.18584, 4.957, 5
6706, -222.5146, 0.10509, 2.0484, 0.53637, 0.010246, 0.010223, 0.032316, 0.03382, 2.3798, 258.01, 0.24519, 5, 6.3393
6707, -222.5405, 0.1122, 1.7074, 0.33919, 0.0047426, 0.027089, 0.070354, 0.046438, 0.86379, 452.06, 0.05, 5, 5.4846
6708, -222.5781, 1.9213, 0.1, 0.56936, 0.057121, 0.37788, 0.026853, 0.11578, 0.21178, 400.74, 0.10003, 2.4119, 5
6709, -222.5795, 0.098233, 0.65503, 0.49662, 0.0023053, 0.022659, 0.11069, 0.027208, 1.8495, 367.25, 0.05, 5, 5.9637
6710, -222.6647, 0.051513, 0.85038, 0.31436, 0.0017674, 0.01079, 0.081128, 0.030805, 2.3919, 220.09, 0.05, 1.5, 10
6711, -222.6730, 0.030224, 1.1299, 0.1, 0.006448, 0.019138, 0.045993, 0.015252, 2.0226, 500, 0.050835, 4.1581, 10
6712, -222.7010, 0.030398, 0.14165, 0.1, 0.0086348, 0.01, 0.029262, 0.030481, 1.8865, 500, 0.10175, 5, 10
6713, -222.7262, 0.071847, 0.9165, 0.1, 0.0060559, 0.010935, 0.033365, 0.037646, 1.6004, 379.69, 0.19406, 5, 5
6714, -222.7308, 0.037415, 1.6972, 0.1, 0.0058002, 0.01, 0.064525, 0.017488, 1.7798, 500, 0.089692, 5, 10
6715, -222.7317, 0.027017, 0.68927, 0.2867, 0.0037798, 0.01, 0.15556, 0.044547, 2.7399, 326.52, 0.05, 5, 7.2991
6716, -222.7552, 0.1003, 2.1381, 0.36103, 0.0030681, 0.011241, 0.097595, 0.0087778, 2.4707, 371.56, 0.05, 4.9623, 5
6717, -222.8020, 0.1104, 0.37541, 0.1272, 0.0058506, 0.024334, 0.16086, 0.041662, 0.5039, 500, 0.065087, 1.5, 10
6718, -222.8246, 0.034203, 0.54673, 0.23069, 0.0044267, 0.01, 0.11194, 0.012215, 1.0196, 500, 0.10187, 1.5, 10
6719, -222.8282, 0.099063, 2.6749, 0.25576, 0.0073646, 0.01, 0.14917, 0.041841, 1.3172, 500, 0.17374, 5, 7.2727
6720, -222.8545, 0.10092, 1.3039, 0.1, 0.011684, 0.01, 0.15217, 0.043878, 0.64039, 300.43, 0.05, 5, 10
6721, -222.8892, 0.11011, 3.1293, 0.15705, 0.0023697, 0.01, 0.081621, 0.033751, 2.0843, 500, 0.05, 5, 10
6722, -222.8921, 0.079778, 2.9541, 0.33605, 0.010625, 0.010421, 0.064626, 0.03697, 2.0819, 500, 0.05, 5, 5
6723, -222.8930, 0.058909, 2.5835, 0.46058, 0.0058506, 0.01, 0.1054, 0.0069453, 2.8134, 500, 0.20418, 5, 10
6724, -222.8943, 0.058909, 1.2128, 0.36619, 0.0097537, 0.023014, 0.074932, 0.028366, 2.6083, 500, 0.18472, 4.0182, 10
6725, -222.9062, 0.10023, 0.77134, 0.23445, 0.0047158, 0.01, 0.088919, 0.015605, 1.711, 269.06, 0.05, 5, 5
6726, -222.9261, 0.07096, 0.83856, 0.1, 0.0057078, 0.01, 0.054754, 0.043502, 1.796, 500, 0.1381, 5, 10
6727, -222.9325, 0.30026, 0.29689, 0.1, 0.0017396, 0.01, 0.3088, 0.021131, 0.28633, 402.41, 0.13719, 5, 10
6728, -222.9703, 0.092875, 2.4543, 0.2139, 0.0086498, 0.01, 0.12528, 0.013538, 2.5516, 500, 0.05, 1.7779, 10
6729, -222.9924, 0.049777, 1.6923, 0.29415, 0.0063617, 0.01, 0.04085, 0.019764, 1.4367, 500, 0.051246, 5, 9.0168
6730, -223.0076, 0.086751, 2.1332, 0.73174, 0.0039068, 0.022118, 0.12334, 0.046815, 2.6966, 500, 0.1076, 1.7845, 5
6731, -223.0131, 0.10128, 2.401, 0.36989, 0.0071145, 0.010778, 0.051915, 0.015605, 1.42, 338.68, 0.05, 3.1662, 10
6732, -223.0231, 0.06742, 1.3935, 0.1, 0.0044264, 0.010097, 0.11269, 0.040185, 1.9835, 500, 0.13458, 4.7835, 5.7425
6733, -223.0284, 0.066278, 0.45632, 0.78625, 0.0099533, 0.020846, 0.022935, 0.024294, 2.1108, 500, 0.05, 5, 5
6734, -223.0818, 0.030543, 1.1012, 0.55477, 0.0092023, 0.016675, 0.11261, 0.021312, 2.5825, 500, 0.05, 5, 7.1702
6735, -223.0842, 0.11721, 2.4549, 0.40165, 0.0064825, 0.025448, 0.15961, 0.028207, 2.449, 500, 0.14452, 5, 5
6736, -223.1385, 0.055096, 1.7811, 0.80915, 0.005242, 0.01, 0.076752, 0.010896, 1.7022, 500, 0.081913, 5, 5.5455
6737, -223.1406, 0.088203, 0.89086, 0.10946, 0.0052998, 0.013673, 0.0072627, 0.0153, 2.3793, 500, 0.098488, 4.8264, 5.9384
6738, -223.1464, 0.0072088, 0.18247, 0.12997, 0.0017151, 0.01, 0.10676, 0.027913, 2.4267, 500, 0.05, 5, 10
6739, -223.1659, 0.084601, 2.2843, 0.39141, 0.0086978, 0.020766, 0.031573, 0.020055, 1.7959, 385.5, 0.059817, 5, 5
6740, -223.1734, 0.074311, 2.1163, 0.26169, 0.0055596, 0.013673, 0.049325, 0.013306, 1.7717, 500, 0.24567, 5, 9.0437
6741, -223.2166, 0.058909, 0.9848, 0.34974, 0.0071565, 0.023984, 0.081621, 0.036607, 1.8315, 302.43, 0.24514, 5, 7.5354
6742, -223.2347, 0.045075, 0.65663, 0.5078, 0.0069613, 0.01, 0.12849, 0.020733, 1.7815, 500, 0.12613, 5, 10
6743, -223.2992, 0.071311, 0.17357, 0.1, 0.003342, 0.01, 0.087218, 0.036181, 0.20132, 411.83, 0.20476, 5, 10
