Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
109, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.7728, 0.093699, 0.2212, 63.19, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.258, 0.01, 0.19474, 58.562
110, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 63.093, 1.1821, 5.993, 47.567, 0.00045414, 0.44423, 2.1568, 0.01, 0.2955, 58.562
111, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 91.361, 2.3173, 5.2755, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
112, -4.0001, 1.554, 0.0019098, 0.0031783, 278.77, 3.9377, 0.067425, 0.12056, 63.093, 2.3173, 5.993, 47.567, 0.00040609, 0.34578, 2.1568, 0.01, 0.40258, 58.562
113, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 1.8503, 0.01, 0.25105, 58.562
114, -4.0001, 1.4741, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 84.794, 2.3173, 5.993, 47.567, 0.00044386, 0.44423, 1.1788, 0.01, 0.2955, 58.562
115, -4.0001, 1.554, 0.0016314, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 63.093, 1.7372, 8.4591, 47.567, 0.00056061, 0.44423, 1.2451, 0.01, 0.2955, 58.562
116, -4.0001, 2.307, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 65.279, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.385, 0.01, 0.22216, 60.479
117, -4.0001, 1.554, 0.001605, 0.0031783, 194.71, 3.0047, 0.067425, 0.16271, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 1.762, 0.01, 0.2955, 58.562
118, -4.0001, 1.2184, 0.0014921, 0.0031783, 204.51, 3.0047, 0.054463, 0.2212, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
119, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 4.2955, 0.067425, 0.2212, 74.192, 2.3173, 5.993, 47.567, 0.00056061, 0.44396, 2.1568, 0.01, 0.2955, 58.562
120, -4.0001, 1.554, 0.0016512, 0.0035908, 204.51, 3.0047, 0.049768, 0.2212, 63.093, 2.3173, 5.993, 47.567, 0.00042, 0.44423, 1.1898, 0.01, 0.2955, 58.562
121, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.034379, 0.2212, 63.093, 2.0565, 5.993, 46.681, 0.00056061, 0.36911, 2.1568, 0.01, 0.2955, 58.562
122, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 90.47, 2.3173, 5.993, 47.567, 0.00058237, 0.62315, 2.1568, 0.01, 0.2955, 58.562
123, -4.0001, 1.554, 0.0014921, 0.0031783, 263.98, 3.0047, 0.067425, 0.16967, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
