Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
34, -0.1826, 0.35711, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.58043, 5.2586, 0.053595, 0.015604, 0.11531, 197.34, 6.5139, 2.3626
35, -0.1826, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 6.0802, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
36, -0.1826, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 2.4183, 0.96004, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 4.8629, 2.3626
37, -0.1828, 0.29268, 63.729, 0.02842, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 6.133, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
38, -0.1830, 0.3542, 63.729, 0.052356, 98.775, 0.74178, 28.217, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
39, -0.1830, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.9392, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
40, -0.1830, 0.29268, 63.729, 0.052356, 119.59, 0.74178, 20.077, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
41, -0.1831, 0.29268, 63.729, 0.066919, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.8651, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
42, -0.1831, 0.24231, 63.729, 0.052356, 98.775, 0.74178, 18.869, 2.1551, 0.81976, 5.2586, 0.04172, 0.015604, 0.13745, 197.34, 6.5139, 2.281
43, -0.1832, 0.29268, 63.729, 0.052356, 98.775, 0.75704, 20.525, 1.6284, 0.7289, 5.2586, 0.047036, 0.015733, 0.1355, 197.34, 6.5139, 2.3626
44, -0.1833, 0.38234, 63.729, 0.052356, 98.775, 1.0062, 24.126, 0.89918, 0.63832, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
45, -0.1834, 0.34322, 73.165, 0.077544, 98.775, 0.74178, 20.525, 1.6284, 1, 4.816, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
46, -0.1834, 0.29268, 63.729, 0.052356, 125.68, 0.66068, 17.211, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.8152, 2.3626
47, -0.1835, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 30.475, 1.6284, 0.94642, 4.896, 0.047036, 0.015604, 0.1355, 247.52, 6.5139, 2.2732
48, -0.1835, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.457, 1.6284, 0.94642, 5.2586, 0.042424, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
49, -0.1836, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.041227, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
50, -0.1836, 0.29268, 63.729, 0.069246, 98.775, 0.76138, 20.525, 1.6111, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
51, -0.1837, 0.29268, 63.729, 0.052356, 98.775, 0.66644, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.021904, 0.1355, 213.88, 6.5139, 2.3626
52, -0.1838, 0.29268, 63.729, 0.052356, 127.54, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.013989, 0.1355, 197.34, 6.5139, 2.3626
53, -0.1839, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.052331, 0.011327, 0.1355, 197.34, 6.5139, 2.3626
54, -0.1839, 0.29268, 63.729, 0.052356, 98.775, 0.75142, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
55, -0.1839, 0.29797, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.9338, 2.3626
56, -0.1840, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.042415, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
57, -0.1841, 0.29268, 63.729, 0.052356, 98.775, 0.86073, 20.525, 1.4483, 0.74191, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
58, -0.1841, 0.29268, 63.729, 0.052356, 111.08, 0.77591, 20.525, 1.6284, 0.94642, 5.2586, 0.055737, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
59, -0.1843, 0.29268, 64.519, 0.052356, 98.775, 0.86525, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
60, -0.1843, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6338, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.4879
61, -0.1846, 0.29268, 55.969, 0.047111, 98.775, 0.60409, 20.525, 1.6284, 0.68318, 5.2586, 0.057083, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
62, -0.1848, 0.29268, 63.729, 0.052356, 98.775, 0.5928, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 8.2582, 2.3626
63, -0.1849, 0.35782, 76.151, 0.052356, 98.775, 0.86172, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 229.6, 4.6868, 2.3626
64, -0.1850, 0.29268, 63.729, 0.052356, 50.62, 0.74178, 20.525, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
65, -0.1850, 0.29268, 63.729, 0.052356, 53.508, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
66, -0.1850, 0.29268, 63.729, 0.03726, 74.745, 0.74178, 20.525, 1.6284, 0.94642, 5.9794, 0.054816, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
67, -0.1851, 0.33339, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.2089, 0.94642, 5.2586, 0.036836, 0.011504, 0.1355, 197.34, 6.5139, 2.3626
68, -0.1851, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.3692, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
69, -0.1851, 0.29268, 63.729, 0.052356, 57.958, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
70, -0.1852, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.043121, 0.015604, 0.1355, 216.44, 6.5139, 2.1296
71, -0.1853, 0.29268, 63.729, 0.074654, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
72, -0.1853, 0.29268, 63.729, 0.071373, 98.775, 0.74178, 20.525, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
73, -0.1853, 0.29268, 63.729, 0.074662, 98.775, 0.74178, 20.525, 1.2934, 0.94642, 6.3467, 0.056938, 0.015604, 0.1355, 197.34, 8.8537, 2.3626
74, -0.1853, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.73261, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 7.2122, 2.3626
75, -0.1854, 0.29268, 63.729, 0.066288, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
76, -0.1854, 0.29268, 63.729, 0.063498, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
77, -0.1855, 0.29268, 63.729, 0.055851, 98.775, 0.74178, 20.525, 1.6284, 0.72462, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
78, -0.1856, 0.29268, 63.729, 0.052356, 97.476, 0.74178, 20.525, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
79, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.52609, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
80, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.61805, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
81, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.86672, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
82, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.88758, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
83, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
84, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
85, -0.1856, 0.29268, 63.729, 0.052067, 98.775, 0.74178, 20.525, 1.6284, 0.66877, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
86, -0.1856, 0.19332, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.053549, 0.015604, 0.1581, 264.8, 6.5139, 2.3626
87, -0.1856, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2523, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
88, -0.1856, 0.29268, 63.729, 0.0457, 91.907, 0.74178, 20.525, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
89, -0.1857, 0.29268, 85.946, 0.052356, 98.775, 0.89575, 11.087, 1.6284, 0.94642, 4.6788, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
90, -0.1857, 0.29268, 63.729, 0.052356, 123.96, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
91, -0.1857, 0.29268, 63.729, 0.052356, 131.74, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
92, -0.1858, 0.29268, 63.729, 0.052356, 98.775, 0.73022, 20.525, 1.6284, 0.94642, 5.2586, 0.040795, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
93, -0.1859, 0.29268, 63.729, 0.031323, 115.1, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
94, -0.1859, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 19.442, 2.0587, 1, 5.2586, 0.047036, 0.015604, 0.10083, 184.33, 8.9436, 2.3626
95, -0.1859, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.84258, 5.2586, 0.048138, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
96, -0.1861, 0.27104, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.58186, 5.2586, 0.041369, 0.018135, 0.1355, 271.17, 4.8794, 2.3626
97, -0.1863, 0.29268, 63.729, 0.052356, 76.328, 0.92739, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.013753, 0.1355, 223.31, 4.4886, 2.3626
98, -0.1866, 0.29268, 63.729, 0.04188, 125.22, 1.0196, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 183.44, 6.5139, 2.3626
99, -0.1870, 0.29268, 63.729, 0.036298, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.6141, 0.055925, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
100, -0.1871, 0.29268, 63.729, 0.052356, 98.775, 0.74585, 20.525, 1.6284, 0.94642, 4.8269, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
101, -0.1874, 0.29268, 63.729, 0.052356, 52.75, 0.74178, 18.453, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 5.8829, 2.3626
102, -0.1874, 0.29268, 63.729, 0.052356, 98.775, 0.42452, 20.525, 1.6284, 0.94642, 5.2586, 0.054084, 0.015604, 0.1355, 265.43, 6.5139, 2.3626
103, -0.1878, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.91808, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.5688
104, -0.1880, 0.29268, 63.136, 0.052356, 98.775, 0.83167, 20.525, 1.6284, 0.94642, 5.2586, 0.057026, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
105, -0.1881, 0.36856, 63.729, 0.050292, 101.11, 0.74178, 20.525, 1.5887, 0.94642, 5.2586, 0.047036, 0.015604, 0.12322, 147.62, 9.8568, 2.3626
106, -0.1881, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.11172, 184.33, 9.7814, 2.3626
107, -0.1883, 0.30585, 63.729, 0.052356, 108.94, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 5.9285, 2.3626
108, -0.1884, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 1, 5.2586, 0.052807, 0.016129, 0.1355, 197.34, 6.5139, 2.3626
109, -0.1885, 0.29268, 63.729, 0.052356, 61.653, 0.83986, 23.795, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
110, -0.1887, 0.28746, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6554, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
111, -0.1889, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.70997, 5.2586, 0.056489, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
112, -0.1889, 0.29268, 63.729, 0.052356, 98.775, 0.83524, 20.525, 1.6284, 0.94642, 5.2586, 0.066271, 0.01, 0.1355, 190.13, 6.5139, 2.3626
113, -0.1889, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.7956, 4.1896, 0.047036, 0.011479, 0.1355, 197.34, 6.5139, 2.3626
114, -0.1890, 0.29268, 49.409, 0.052356, 108.27, 0.44397, 20.525, 1.6284, 0.94642, 4.3276, 0.047036, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
115, -0.1892, 0.29268, 46.402, 0.052356, 135.35, 0.74178, 30.352, 1.6284, 0.94642, 6.2312, 0.047036, 0.01, 0.10542, 231.35, 6.5139, 2.3626
116, -0.1893, 0.33918, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.012846, 0.11458, 197.34, 6.5139, 2.3626
117, -0.1894, 0.29268, 63.729, 0.052356, 98.775, 0.6268, 17.239, 1.6315, 0.61399, 5.5005, 0.047036, 0.015604, 0.1355, 197.34, 7.3308, 2.3626
118, -0.1895, 0.42462, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.019436, 0.10083, 184.33, 6.6318, 2.3626
119, -0.1896, 0.29268, 63.729, 0.052356, 98.775, 0.51676, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.1355, 197.34, 9.1143, 2.3626
120, -0.1899, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.79935, 5.2586, 0.047036, 0.018121, 0.1355, 197.34, 6.5139, 2.3626
121, -0.1900, 0.29268, 63.729, 0.031414, 98.775, 0.74178, 20.525, 1.6284, 0.66062, 5.2586, 0.058893, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
122, -0.1901, 0.34444, 63.729, 0.052356, 50.582, 0.74178, 20.525, 1.6284, 0.94642, 4.9853, 0.029535, 0.015604, 0.11528, 184.33, 7.174, 2.3626
123, -0.1903, 0.32324, 63.729, 0.05688, 101.11, 0.74178, 19.97, 1.6284, 0.54418, 7.8508, 0.047036, 0.015604, 0.10083, 223.67, 7.0022, 2.3626
124, -0.1904, 0.29268, 63.729, 0.052356, 108.5, 0.59547, 14.978, 1.6284, 0.94642, 6.7098, 0.047036, 0.015604, 0.1355, 227.33, 5.4413, 2.3626
125, -0.1905, 0.32324, 86.476, 0.067454, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.049503, 0.0123, 0.10083, 273.7, 9.5803, 2.3626
126, -0.1912, 0.29268, 63.729, 0.039558, 98.775, 0.74178, 18.745, 1.6284, 0.94642, 5.2586, 0.047036, 0.01, 0.1355, 197.34, 6.5139, 2.3626
127, -0.1915, 0.32354, 63.729, 0.052356, 75.729, 0.74178, 20.525, 1.6284, 0.94642, 7.7803, 0.056676, 0.019572, 0.1355, 197.34, 6.5139, 2.3626
128, -0.1918, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.3492, 0.047036, 0.015604, 0.16726, 197.34, 4.484, 2.3626
129, -0.1920, 0.32324, 63.729, 0.040547, 101.11, 0.9354, 20.525, 1.6284, 0.94642, 5.2586, 0.030622, 0.015604, 0.10083, 184.33, 10.236, 2.3626
130, -0.1920, 0.29268, 63.729, 0.059696, 98.775, 0.44204, 20.525, 1.8482, 0.94642, 4.0185, 0.047036, 0.015604, 0.1355, 197.34, 9.466, 2.3626
131, -0.1922, 0.29268, 63.688, 0.052356, 98.775, 0.74178, 20.525, 0.875, 0.94642, 5.2586, 0.047036, 0.015604, 0.18582, 197.34, 6.5139, 2.3626
132, -0.1924, 0.29268, 63.729, 0.052356, 102.32, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.066097, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
133, -0.1925, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.066447, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
134, -0.1925, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.047036, 0.015604, 0.10794, 243.18, 6.5139, 2.3626
135, -0.1926, 0.32324, 63.729, 0.052356, 81.56, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.023869, 0.015303, 0.10083, 184.33, 11.927, 2.3626
136, -0.1927, 0.29268, 63.729, 0.041929, 120.29, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.063448, 0.015604, 0.1355, 197.34, 6.5139, 2.5542
137, -0.1928, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.025136, 0.015604, 0.12318, 151.21, 11.927, 2.3626
138, -0.1930, 0.29268, 63.729, 0.052356, 98.775, 0.74178, 22.405, 1.6284, 1, 5.2586, 0.047036, 0.015604, 0.1355, 185.79, 8.2307, 2.2006
139, -0.1931, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6348, 0.94642, 7.5914, 0.047036, 0.015604, 0.10083, 184.33, 11.927, 2.3626
140, -0.1931, 0.32324, 63.729, 0.052356, 120.77, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.031048, 0.015604, 0.10083, 184.33, 11.927, 2.3626
141, -0.1931, 0.32324, 63.729, 0.046653, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 5.2586, 0.031104, 0.015604, 0.10083, 184.33, 11.927, 2.3626
142, -0.1931, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 4.6417, 0.027574, 0.015604, 0.10083, 184.33, 11.927, 2.3626
143, -0.1932, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 7.4656, 0.038236, 0.014266, 0.10083, 184.33, 11.927, 2.3626
144, -0.1932, 0.32324, 63.729, 0.052356, 101.11, 0.74178, 20.525, 1.6284, 0.94642, 7.6441, 0.047036, 0.015604, 0.10083, 184.33, 11.927, 2.3626
145, -0.1932, 0.32324, 63.729, 0.051401, 101.11, 0.74178, 20.525, 1.6284, 0.92018, 7.6473, 0.047036, 0.015604, 0.10083, 184.33, 11.927, 2.3626
146, -0.1932, 0.32324, 63.729, 0.052356, 99.843, 0.74178, 20.525, 1.6284, 0.94642, 7.4831, 0.047036, 0.015604, 0.10083, 184.33, 11.927, 2.3626
147, -0.1933, 0.29268, 63.729, 0.052356, 98.775, 0.89768, 20.525, 1.5577, 0.94642, 3.8149, 0.046655, 0.015604, 0.1355, 197.34, 6.5139, 2.3626
