Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
442, -9.8150, 0.15255, 0.0035526, 0.16734, 1.6405, 0.49026, 2.7426, 0.1073, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.069799, 5.9931, 0.67836, 420.66, 0.13275
443, -9.8165, 0.15255, 0.0039126, 0.27502, 1.6405, 0.71113, 2.7426, 0.095605, 2.0258, 0.45331, 69.05, 0.0014882, 0.0068962, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
444, -9.8166, 0.082807, 0.0046632, 0.19915, 1.6405, 0.49026, 2.5806, 0.14476, 1.6708, 0.4192, 137.24, 0.0014882, 0.013371, 0.087787, 5.9931, 0.40944, 420.66, 0.13275
445, -9.8208, 0.15255, 0.0027059, 0.19915, 1.6405, 0.49026, 2.7426, 0.079455, 1.1292, 0.45331, 106.66, 0.0010321, 0.0074638, 0.087787, 3.31, 0.68776, 420.66, 0.13275
446, -9.8237, 0.15255, 0.0039126, 0.16581, 1.6405, 0.49026, 4.0644, 0.14476, 2.0821, 0.55173, 106.66, 0.0011274, 0.013371, 0.087787, 5.6513, 0.3816, 420.66, 0.13275
447, -9.8275, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.2073, 2.0821, 0.47955, 106.66, 0.0014882, 0.0074638, 0.0467, 5.9931, 0.68776, 241.72, 0.13275
448, -9.8284, 0.15779, 0.005735, 0.19915, 1.6405, 0.64435, 3.3696, 0.14476, 2.3514, 0.45331, 124.35, 0.001, 0.0037596, 0.087787, 5.9931, 0.68776, 420.66, 0.12582
449, -9.8326, 0.098804, 0.005735, 0.19915, 1.6405, 0.44545, 2.7426, 0.13276, 2.2634, 0.45331, 151.28, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.54565, 420.66, 0.12582
450, -9.8357, 0.15255, 0.0039126, 0.19915, 1.6405, 0.65866, 2.7426, 0.14476, 2.0821, 0.58185, 106.66, 0.0014882, 0.017496, 0.087787, 5.9931, 0.68776, 285.11, 0.13275
451, -9.8365, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 3.1532, 0.13507, 1.8839, 0.4192, 106.66, 0.0011162, 0.007419, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
452, -9.8375, 0.1557, 0.0039126, 0.27696, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.47874, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
453, -9.8381, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.47972, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
454, -9.8413, 0.15255, 0.0039126, 0.19915, 1.6405, 0.31041, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0020938, 0.013371, 0.087787, 7.5063, 0.68776, 420.66, 0.13275
455, -9.8424, 0.15255, 0.0039126, 0.18535, 1.6405, 0.49026, 1.9083, 0.14476, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
456, -9.8427, 0.15255, 0.0056428, 0.19915, 0.85158, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 138.7, 0.0014882, 0.01281, 0.089471, 5.9931, 0.68776, 420.66, 0.13275
457, -9.8540, 0.11011, 0.0021413, 0.19915, 1.6405, 0.30859, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0020558, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
458, -9.8545, 0.15779, 0.005735, 0.19915, 1.6405, 0.44545, 2.7426, 0.14476, 2.0821, 0.45331, 151.28, 0.001, 0.0037596, 0.087787, 4.6087, 0.68776, 620.53, 0.10011
459, -9.8556, 0.15779, 0.005735, 0.10808, 1.6405, 0.61339, 2.7426, 0.11051, 2.0821, 0.45331, 151.28, 0.0014882, 0.0040625, 0.087787, 5.9931, 0.52171, 420.66, 0.12582
460, -9.8565, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.18091, 2.0821, 0.45331, 70.776, 0.001323, 0.0074638, 0.087787, 6.7812, 0.68776, 389.14, 0.1269
461, -9.8578, 0.15255, 0.0039126, 0.19915, 2.3583, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0017451, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
462, -9.8581, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.45331, 65.975, 0.0014882, 0.0074638, 0.087787, 5.9931, 1.0202, 420.66, 0.13275
463, -9.8638, 0.15255, 0.0039126, 0.19915, 1.2823, 0.49026, 1.7415, 0.14476, 2.0821, 0.45331, 106.66, 0.00196, 0.0069875, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
464, -9.8701, 0.15779, 0.005735, 0.19915, 2.1543, 0.57822, 2.7426, 0.085796, 2.0821, 0.52303, 151.28, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.68776, 420.66, 0.12582
465, -9.8723, 0.15779, 0.005735, 0.19915, 2.4105, 0.44545, 2.1827, 0.14476, 2.9775, 0.45331, 151.28, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.68776, 420.66, 0.12582
466, -9.8737, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.40472, 106.66, 0.0011457, 0.0074638, 0.10852, 5.9931, 0.68776, 420.66, 0.13275
467, -9.8739, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 1.6203, 0.14476, 2.0821, 0.45331, 153.62, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.76114, 420.66, 0.13275
468, -9.8740, 0.15255, 0.0039126, 0.12119, 1.6405, 0.41754, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0018053, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
469, -9.8811, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 1.1665, 0.45331, 106.66, 0.0019147, 0.0074638, 0.087787, 5.9931, 0.68776, 270.51, 0.13275
470, -9.8839, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 1.7015, 0.45331, 114.7, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
471, -9.8881, 0.15255, 0.0039126, 0.19915, 1.4443, 0.49026, 2.9571, 0.14476, 2.0821, 0.39555, 106.66, 0.0014882, 0.013371, 0.12322, 5.9931, 0.68776, 531.82, 0.12942
472, -9.8883, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.53141, 106.66, 0.001, 0.0074638, 0.083585, 5.9285, 0.46291, 420.66, 0.13275
473, -9.8903, 0.13052, 0.0039126, 0.19915, 1.6405, 0.25083, 2.7426, 0.14476, 1.1014, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 6.1471, 0.68776, 211.82, 0.13275
474, -9.8910, 0.15779, 0.0056443, 0.18827, 2.3133, 0.37685, 3.892, 0.10368, 1.704, 0.45331, 210.02, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.85805, 420.66, 0.12582
475, -9.8916, 0.15779, 0.005735, 0.19915, 1.8632, 0.23091, 2.7426, 0.14476, 2.0821, 0.45331, 206.44, 0.0014882, 0.0049509, 0.045522, 5.9931, 0.68776, 420.66, 0.1158
476, -9.8976, 0.15255, 0.0039126, 0.19915, 1.6405, 0.32802, 1.8517, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.056677, 5.9931, 0.89037, 420.66, 0.1214
477, -9.9087, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 1.7262, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 8.2525, 0.68776, 420.66, 0.13275
478, -9.9108, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 3.1678, 0.14476, 2.0821, 0.55972, 106.66, 0.0014882, 0.0097564, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
479, -9.9209, 0.11681, 0.0039126, 0.28658, 1.6405, 0.49026, 4.0654, 0.14476, 2.0821, 0.45331, 67.399, 0.0014882, 0.0074638, 0.087787, 8.6084, 0.68776, 420.66, 0.13275
480, -9.9217, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.090442, 1.7, 0.45331, 106.66, 0.0014882, 0.0074638, 0.10524, 5.9931, 0.37046, 420.66, 0.13275
481, -9.9227, 0.15255, 0.0039126, 0.19915, 2.0356, 0.63402, 2.0064, 0.14476, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.077338, 5.9931, 0.73499, 420.66, 0.13275
482, -9.9227, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.1643, 0.14476, 2.0821, 0.4192, 143.4, 0.0014882, 0.018524, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
483, -9.9229, 0.15255, 0.0039126, 0.19915, 2.4587, 0.54197, 2.7426, 0.1689, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.12618
484, -9.9233, 0.12956, 0.0039126, 0.19915, 1.6405, 0.71134, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 3.9902, 0.68776, 420.66, 0.13275
485, -9.9244, 0.15724, 0.0019862, 0.19915, 1.6405, 0.50529, 2.2922, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
486, -9.9246, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.5291, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013387, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
487, -9.9247, 0.15255, 0.0024738, 0.19915, 1.6405, 0.49026, 2.5613, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
488, -9.9282, 0.1348, 0.0039126, 0.19915, 1.6405, 0.47262, 2.2951, 0.14476, 1.9969, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.58612, 420.66, 0.13275
489, -9.9338, 0.21212, 0.0039126, 0.19915, 1.6405, 0.36599, 2.7426, 0.14476, 2.0821, 0.57656, 142.14, 0.0015495, 0.0074638, 0.087787, 5.9931, 0.68776, 420.66, 0.1
490, -9.9395, 0.22519, 0.0039126, 0.19915, 1.6405, 0.45578, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 491.73, 0.13275
491, -9.9396, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014244, 0.013371, 0.087787, 5.9931, 0.68776, 531.78, 0.13017
492, -9.9400, 0.15255, 0.0021672, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.012967, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
493, -9.9406, 0.15779, 0.005735, 0.19915, 1.6405, 0.44545, 2.7426, 0.14476, 2.423, 0.45331, 151.28, 0.0014882, 0.0037596, 0.066288, 5.9931, 0.3657, 420.66, 0.12582
494, -9.9463, 0.21269, 0.0053697, 0.19915, 2.3672, 0.49026, 2.7426, 0.14476, 1.9231, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
495, -9.9522, 0.15255, 0.0039126, 0.19915, 0.85194, 0.49026, 2.7426, 0.19765, 2.8181, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 7.7251, 0.68776, 533.34, 0.13275
496, -9.9523, 0.15779, 0.005735, 0.21585, 1.6405, 0.44545, 2.7426, 0.16616, 1.401, 0.45331, 120.72, 0.0014882, 0.0042075, 0.045073, 5.9931, 0.57973, 420.66, 0.12582
497, -9.9543, 0.15255, 0.0039126, 0.19915, 1.355, 0.49026, 2.7426, 0.14476, 2.9502, 0.45331, 116.65, 0.0014882, 0.0043849, 0.087787, 7.2464, 0.68776, 420.66, 0.13275
498, -9.9607, 0.21593, 0.0039126, 0.19915, 1.5242, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 4.9925, 0.68776, 420.66, 0.13275
499, -9.9669, 0.11337, 0.0039126, 0.24764, 1.1299, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087866, 5.9931, 0.68776, 515.15, 0.13275
500, -9.9669, 0.15255, 0.0039126, 0.19915, 1.0217, 0.66962, 2.7426, 0.14476, 3.068, 0.45331, 97.317, 0.0014882, 0.0058921, 0.044387, 5.9931, 0.91983, 420.66, 0.13275
501, -9.9675, 0.19398, 0.0039126, 0.19915, 1.5275, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
502, -9.9679, 0.19554, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.0503, 0.68776, 420.66, 0.13275
503, -9.9718, 0.15255, 0.0028905, 0.19915, 1.8829, 0.67141, 3.863, 0.14476, 2.0821, 0.42504, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.42118, 612.92, 0.13275
504, -9.9721, 0.15779, 0.005735, 0.19915, 1.6405, 0.44545, 2.7777, 0.081676, 2.0821, 0.58739, 151.28, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.38991, 420.66, 0.12582
505, -9.9750, 0.15779, 0.005735, 0.19915, 1.6405, 0.33157, 2.7426, 0.14476, 2.0821, 0.45331, 151.28, 0.0014554, 0.0037596, 0.087787, 5.9931, 0.68776, 338.21, 0.12582
506, -9.9783, 0.15255, 0.0032593, 0.19915, 0.92836, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
507, -9.9790, 0.15255, 0.003356, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
508, -9.9821, 0.15255, 0.003028, 0.20796, 1.6405, 0.49026, 2.7426, 0.14476, 1.8345, 0.4192, 106.66, 0.0014882, 0.013371, 0.11985, 6.7364, 0.38196, 420.66, 0.13275
509, -9.9823, 0.15255, 0.0039126, 0.16174, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.056396, 5.9931, 0.68776, 421.62, 0.13275
510, -9.9850, 0.15255, 0.0056161, 0.12721, 1.6405, 0.49026, 2.7426, 0.14476, 2.609, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.4967, 0.68776, 420.66, 0.14868
511, -9.9862, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 6.7002, 0.68776, 420.66, 0.13275
512, -9.9865, 0.15255, 0.0039126, 0.19915, 2.4006, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
513, -9.9870, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.11312, 5.9931, 0.68776, 420.66, 0.13275
514, -9.9870, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
515, -9.9936, 0.14957, 0.0039126, 0.19915, 1.6405, 0.49026, 1.4887, 0.085279, 1.9865, 0.4192, 106.66, 0.0014882, 0.011712, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
516, -9.9940, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.45331, 106.66, 0.002118, 0.0074638, 0.087787, 5.9931, 0.68776, 553.38, 0.13275
517, -9.9953, 0.15255, 0.0039126, 0.19915, 1.5505, 0.49563, 2.7426, 0.14476, 2.0821, 0.34375, 106.66, 0.0019003, 0.013371, 0.046634, 5.9931, 0.68776, 550.52, 0.13275
518, -9.9961, 0.15255, 0.0051976, 0.19915, 1.2581, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13422
519, -9.9973, 0.15255, 0.0035202, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.8039, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
520, -10.0012, 0.094121, 0.0019963, 0.24758, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
521, -10.0015, 0.15255, 0.0039126, 0.19273, 1.6405, 0.48857, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014582, 0.013371, 0.11794, 8.5593, 0.68776, 420.66, 0.13275
522, -10.0028, 0.15255, 0.0049215, 0.19915, 1.6405, 0.43294, 2.7426, 0.14476, 2.0821, 0.54314, 106.66, 0.0013546, 0.0092708, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
523, -10.0089, 0.15255, 0.0023785, 0.19915, 0.84264, 0.49026, 2.7426, 0.14476, 2.2174, 0.4192, 106.66, 0.0014882, 0.012559, 0.11956, 5.9931, 0.68776, 420.66, 0.13275
524, -10.0093, 0.15255, 0.0039126, 0.19915, 1.6405, 0.66327, 2.7426, 0.14476, 2.0821, 0.3522, 106.66, 0.0016574, 0.013371, 0.061991, 5.9931, 0.68776, 536.2, 0.13275
525, -10.0133, 0.14228, 0.0039126, 0.19915, 1.8043, 0.65795, 2.7426, 0.17136, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.92862, 420.66, 0.13275
526, -10.0148, 0.15255, 0.0039126, 0.19325, 2.3567, 0.49026, 2.9864, 0.17223, 2.0851, 0.4192, 106.66, 0.0014882, 0.013371, 0.086399, 6.9131, 0.68776, 420.66, 0.13275
527, -10.0149, 0.087604, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.117, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.44698, 420.66, 0.13275
528, -10.0192, 0.14361, 0.0029084, 0.13735, 1.6405, 0.41599, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.08641, 5.9931, 0.68776, 420.66, 0.13275
529, -10.0198, 0.21568, 0.0039126, 0.10189, 1.6405, 0.49026, 1.9444, 0.14476, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.68776, 431.95, 0.13275
530, -10.0208, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013949, 0.055656, 5.9931, 0.68776, 420.66, 0.13275
531, -10.0211, 0.15302, 0.0039126, 0.23823, 1.6405, 0.49026, 2.7426, 0.099496, 2.0821, 0.45331, 106.66, 0.0014882, 0.0068198, 0.087787, 5.9931, 0.88964, 420.66, 0.13275
532, -10.0220, 0.15255, 0.0039126, 0.29751, 1.6405, 0.61764, 2.7426, 0.14476, 1.4937, 0.37557, 106.66, 0.0014882, 0.0083836, 0.087787, 8.6642, 0.68776, 420.66, 0.13275
533, -10.0265, 0.15255, 0.0036163, 0.24686, 1.6405, 0.45275, 3.116, 0.17925, 2.0821, 0.4192, 106.66, 0.0016343, 0.013371, 0.087787, 6.9984, 0.68776, 420.66, 0.1341
534, -10.0274, 0.15255, 0.00227, 0.27789, 1.6405, 0.37859, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
535, -10.0282, 0.15255, 0.0053792, 0.19915, 2.4325, 0.59871, 2.7426, 0.14882, 2.7808, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.85621, 484.48, 0.13275
536, -10.0294, 0.15219, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.10242, 2.0821, 0.45331, 106.66, 0.0019751, 0.0098815, 0.046823, 5.9931, 0.68776, 420.66, 0.13275
537, -10.0300, 0.15779, 0.005735, 0.19915, 2.2842, 0.44545, 2.7426, 0.10681, 2.0821, 0.45331, 151.28, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.68776, 420.66, 0.12582
538, -10.0326, 0.15779, 0.0075986, 0.19915, 1.3816, 0.44545, 2.7426, 0.19031, 2.5414, 0.45331, 151.28, 0.0014882, 0.0054122, 0.087787, 5.9931, 0.68776, 420.66, 0.11262
539, -10.0375, 0.15255, 0.0039126, 0.19915, 1.7344, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.01422, 0.0698, 5.0759, 0.68776, 420.66, 0.13275
540, -10.0381, 0.21674, 0.0058177, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 3.9702, 0.68776, 410.57, 0.13275
541, -10.0444, 0.17102, 0.0039126, 0.19915, 1.6405, 0.34925, 2.7426, 0.16933, 2.0821, 0.40764, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.75752, 420.66, 0.13275
542, -10.0450, 0.18965, 0.0053996, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.50394, 420.66, 0.13275
543, -10.0462, 0.15255, 0.0039126, 0.19915, 1.7273, 0.40327, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13249
544, -10.0519, 0.1036, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.9158, 0.45331, 150.76, 0.0014882, 0.0042999, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
545, -10.0557, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0808, 0.4192, 132.91, 0.0014882, 0.013371, 0.12557, 5.9931, 0.68776, 394.41, 0.13275
546, -10.0589, 0.20971, 0.0039126, 0.19915, 1.0078, 0.31857, 2.7426, 0.14476, 2.063, 0.4192, 106.66, 0.0014882, 0.013371, 0.063431, 5.9931, 0.68776, 420.66, 0.13275
547, -10.0590, 0.16923, 0.0039126, 0.19915, 1.2671, 0.49993, 2.7426, 0.14476, 2.0821, 0.50352, 106.66, 0.0014882, 0.013371, 0.080696, 5.9931, 0.91853, 420.66, 0.13275
548, -10.0615, 0.13758, 0.0039126, 0.19915, 1.6405, 0.49677, 1.64, 0.19614, 2.0821, 0.27867, 151.61, 0.0014882, 0.0074638, 0.087787, 6.7557, 0.68776, 420.66, 0.13275
549, -10.0650, 0.15255, 0.0039126, 0.19915, 1.1315, 0.26635, 2.7426, 0.11075, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 4.5703, 0.68776, 420.66, 0.13275
550, -10.0669, 0.15255, 0.0039126, 0.19915, 1.6405, 0.67646, 2.7426, 0.14476, 2.1986, 0.4192, 106.66, 0.0013051, 0.013371, 0.047284, 5.9931, 0.68776, 420.66, 0.13275
551, -10.0727, 0.15255, 0.0025966, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.45331, 106.66, 0.0010573, 0.0072077, 0.087787, 5.9931, 0.68776, 420.66, 0.13916
552, -10.0728, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 104.5, 0.0014882, 0.013371, 0.087787, 5.9931, 0.45342, 422.7, 0.13275
553, -10.0738, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0174, 0.4192, 105.05, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 397.86, 0.13275
554, -10.0744, 0.15255, 0.0046995, 0.19915, 1.6405, 0.61764, 2.7426, 0.14476, 1.4937, 0.31822, 143.44, 0.0014882, 0.010537, 0.087787, 8.115, 0.68776, 541.84, 0.13275
555, -10.0761, 0.15255, 0.0039126, 0.19915, 1.6405, 0.68182, 2.7426, 0.14476, 2.5067, 0.59554, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
556, -10.0769, 0.15255, 0.0039126, 0.19915, 2.0592, 0.49026, 2.9381, 0.14476, 2.0821, 0.4192, 106.66, 0.0012154, 0.013371, 0.087787, 5.9931, 0.68776, 454.2, 0.13275
557, -10.0783, 0.15255, 0.0039126, 0.19915, 0.82695, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 87.381, 0.0014882, 0.013371, 0.087787, 5.9931, 1.0283, 420.66, 0.13275
558, -10.0803, 0.083507, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.1054, 5.9931, 0.68776, 420.66, 0.13275
559, -10.0811, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 90.293, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
560, -10.0832, 0.15255, 0.0026791, 0.19915, 1.6405, 0.64889, 2.7426, 0.14476, 3.0049, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
561, -10.0861, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.633, 0.18038, 2.0821, 0.45331, 106.66, 0.0014882, 0.0074638, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
562, -10.0868, 0.22728, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.17174, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.070964, 5.9931, 0.77135, 420.66, 0.13275
563, -10.0884, 0.19002, 0.0054068, 0.19915, 1.5539, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 88.288, 0.0014882, 0.013371, 0.087787, 5.9931, 0.71196, 420.66, 0.13275
564, -10.0890, 0.15255, 0.0039126, 0.19915, 2.3533, 0.49026, 2.7426, 0.14476, 1.5414, 0.45331, 106.66, 0.0020462, 0.005173, 0.087787, 5.9931, 0.68776, 420.66, 0.13275
565, -10.0893, 0.15255, 0.0039126, 0.19915, 1.6405, 0.49026, 2.7426, 0.13532, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 6.0404, 0.68776, 420.66, 0.13275
566, -10.0897, 0.21684, 0.0045794, 0.2739, 2.2615, 0.49026, 2.7426, 0.14476, 2.0821, 0.4192, 106.66, 0.0014882, 0.013371, 0.087787, 5.9931, 0.68776, 420.66, 0.13881
567, -10.0988, 0.15779, 0.0061264, 0.19915, 1.6405, 0.66522, 1.648, 0.1369, 2.0821, 0.45331, 151.28, 0.0014882, 0.0037596, 0.087787, 5.9931, 0.68776, 420.66, 0.1
