Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
326, -7.6401, 8.6561, 0.78754, 0.15461, 0.23191, 0.30946, 26.196, 0.0032644, 342.83, 0.078419, 0.08014, 1.2347, 0.20549, 0.039493, 4.353, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
327, -7.6404, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0043077, 394.3, 0.066861, 0.066016, 0.93492, 0.24302, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
328, -7.6423, 9.6708, 0.78754, 0.15675, 0.17573, 0.30946, 39.975, 0.0018912, 260.97, 0.078419, 0.08014, 0.93492, 0.20141, 0.052734, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.5332,0.021844
329, -7.6426, 10, 0.78754, 0.15461, 0.20383, 0.2796, 39.975, 0.0032644, 364.59, 0.078419, 0.071036, 0.76861, 0.17714, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
330, -7.6426, 8.6561, 0.78754, 0.15461, 0.17573, 0.30289, 59.662, 0.0032644, 394.3, 0.073824, 0.066016, 0.93492, 0.32322, 0.051912, 4.5515, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
331, -7.6427, 8.6561, 0.78754, 0.15461, 0.099063, 0.30946, 25.825, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.22863, 0.039493, 5.6325, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
332, -7.6432, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.29134, 0.021498, 2.1412, 9.1638, 233.9, 0.46195, 0.36291,1e-26,0.48537,0.021844
333, -7.6435, 8.6561, 0.99411, 0.087255, 0.17573, 0.30946, 39.975, 0.0029912, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
334, -7.6435, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0024155, 394.3, 0.078419, 0.08014, 0.6863, 0.20141, 0.048429, 3.847, 9.1638, 233.9, 0.46195, 0.28955,1e-26,0.61763,0.021844
335, -7.6437, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0022766, 394.3, 0.078419, 0.08014, 0.93492, 0.21905, 0.039493, 3.847, 8.5981, 301.97, 0.46195, 0.51575,1e-26,0.65449,0.011646
336, -7.6447, 8.6561, 0.78754, 0.15461, 0.11035, 0.30946, 39.975, 0.0025121, 394.3, 0.078419, 0.08014, 0.93492, 0.24485, 0.039493, 2.2265, 10, 233.9, 0.46195, 0.6851,1e-26,0.61763,0.021844
337, -7.6450, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 36.517, 0.0047805, 528.56, 0.064615, 0.066016, 0.93492, 0.19702, 0.039493, 5.0777, 6.2826, 283.28, 0.47823, 0.51575,1e-26,0.61763,0.014925
338, -7.6453, 10, 0.78754, 0.22806, 0.1782, 0.30946, 54.198, 0.0032644, 394.3, 0.078419, 0.057881, 0.93492, 0.20141, 0.038815, 3.0833, 9.1638, 233.9, 0.46195, 0.43718,1e-26,0.61763,0.021844
339, -7.6460, 8.6561, 0.95085, 0.15461, 0.17573, 0.33654, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.27621, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.86696,0.021844
340, -7.6464, 10, 0.553, 0.15461, 0.18159, 0.30946, 39.975, 0.0028345, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.02106, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
341, -7.6466, 10, 0.85501, 0.16494, 0.17573, 0.30946, 39.975, 0.0026515, 388.48, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 4.3059, 9.1638, 233.9, 0.46657, 0.51575,1e-26,0.61763,0.021844
342, -7.6469, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.29422, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.41213,0.021844
343, -7.6471, 8.7223, 0.68243, 0.22294, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.048001, 0.93492, 0.13359, 0.055455, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.47283,0.021844
344, -7.6476, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.29479, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.506,1e-26,0.61763,0.021844
345, -7.6487, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 49.983, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.70717,1e-26,0.61763,0.021844
346, -7.6489, 8.6561, 0.78754, 0.14143, 0.1513, 0.30946, 39.975, 0.0031955, 446.87, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.9807, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
347, -7.6490, 7.6236, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 1.0267, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.36748,0.021844
348, -7.6494, 8.6561, 1.0849, 0.089597, 0.17573, 0.30946, 46.899, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
349, -7.6496, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 10, 194.26, 0.46195, 0.51575,1e-26,0.61763,0.021844
350, -7.6496, 9.4706, 0.45992, 0.1029, 0.17573, 0.25827, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.44322,0.021844
351, -7.6497, 8.6561, 0.78754, 0.15461, 0.2443, 0.30946, 39.975, 0.0028832, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.3242,1e-26,0.61763,0.021844
352, -7.6506, 8.6561, 1.1761, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.076741, 0.066016, 0.93492, 0.32322, 0.039493, 3.1426, 6.7819, 163.13, 0.46195, 0.51575,1e-26,0.61763,0.021844
353, -7.6513, 8.6561, 0.78754, 0.22531, 0.17573, 0.30946, 36.713, 0.0027882, 394.3, 0.078419, 0.057213, 0.93492, 0.11406, 0.039493, 4.2756, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
354, -7.6521, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.063472, 0.93492, 0.20141, 0.039493, 4.1293, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.47497,0.029373
355, -7.6526, 8.6561, 0.78754, 0.15461, 0.13158, 0.30946, 39.975, 0.0022575, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 2.9799, 9.1638, 309.59, 0.46195, 0.72098,1e-26,0.90597,0.021844
356, -7.6532, 8.6561, 0.78754, 0.17281, 0.17573, 0.23035, 34.899, 0.0032644, 396.56, 0.077239, 0.08014, 0.93492, 0.20141, 0.040494, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
357, -7.6537, 8.6561, 0.65769, 0.15461, 0.17573, 0.30946, 39.975, 0.0043206, 394.3, 0.064615, 0.051776, 0.93492, 0.18799, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.016463
358, -7.6540, 8.6561, 0.74569, 0.15461, 0.17573, 0.30946, 39.975, 0.003775, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 160.74, 0.46195, 0.35772,1e-26,0.61763,0.024109
359, -7.6550, 8.6561, 0.78754, 0.2216, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.29492, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
360, -7.6569, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0022419, 394.3, 0.078419, 0.08014, 0.86849, 0.20141, 0.039493, 3.847, 9.1638, 276.73, 0.46195, 0.51575,1e-26,0.61763,0.021844
361, -7.6569, 8.6561, 0.78754, 0.08856, 0.26155, 0.30946, 39.975, 0.0030204, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.051759, 2.7984, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.017611
362, -7.6581, 8.6561, 0.78754, 0.19516, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.871, 0.26245, 0.039493, 2.8644, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.72983,0.021176
363, -7.6586, 8.6561, 0.78754, 0.15461, 0.24219, 0.2868, 39.975, 0.0032644, 569.8, 0.078419, 0.077839, 0.93492, 0.21627, 0.039493, 3.847, 9.1638, 311.88, 0.46195, 0.51575,1e-26,0.61763,0.025869
364, -7.6589, 8.6561, 0.78754, 0.15461, 0.17573, 0.30605, 39.975, 0.0025226, 394.3, 0.10659, 0.10848, 0.93492, 0.20141, 0.024041, 3.847, 9.1638, 298.98, 0.46195, 0.72054,1e-26,0.61763,0.021844
365, -7.6591, 8.6561, 0.78754, 0.15461, 0.17573, 0.16984, 39.975, 0.0032644, 394.3, 0.078419, 0.046433, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 175.89, 0.46195, 0.51575,1e-26,0.61763,0.021844
366, -7.6599, 6.8001, 0.78754, 0.15461, 0.17573, 0.30946, 58.613, 0.0047643, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.60674,1e-26,0.61763,0.021844
367, -7.6601, 4.3435, 0.78754, 0.11024, 0.10359, 0.30946, 39.975, 0.0032644, 340.84, 0.078419, 0.08014, 0.93492, 0.15078, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
368, -7.6603, 8.6561, 0.78754, 0.15461, 0.17573, 0.23886, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.73295,0.021844
369, -7.6605, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 29.22, 0.0032644, 564.44, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 5.2284, 9.1638, 233.9, 0.46195, 0.3433,1e-26,0.61763,0.017291
370, -7.6610, 8.6561, 0.79835, 0.15461, 0.17573, 0.30946, 51.915, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.04757, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.90633,0.021844
371, -7.6610, 8.4843, 0.78754, 0.15461, 0.17573, 0.38018, 24.793, 0.0032644, 581.66, 0.078419, 0.093083, 0.93295, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
372, -7.6617, 8.9881, 0.78754, 0.15461, 0.17573, 0.35766, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.15564, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.02197
373, -7.6625, 4.4381, 0.97498, 0.15461, 0.17573, 0.30946, 47.994, 0.0032644, 394.3, 0.078419, 0.083547, 0.93492, 0.20141, 0.053486, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
374, -7.6630, 8.6561, 0.78754, 0.1696, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.73493, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
375, -7.6632, 8.6561, 1.123, 0.15461, 0.17573, 0.3665, 39.975, 0.0032644, 394.3, 0.078419, 0.090002, 0.68629, 0.20141, 0.033997, 4.337, 10, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
376, -7.6632, 8.6561, 0.78754, 0.12232, 0.17573, 0.30946, 39.975, 0.0036245, 514.47, 0.063319, 0.08014, 0.93492, 0.1811, 0.039493, 3.847, 9.1638, 314.36, 0.55587, 0.51575,1e-26,0.61763,0.021844
377, -7.6634, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.084922, 0.085356, 0.93492, 0.32322, 0.039493, 4.7287, 6.2826, 194.92, 0.46195, 0.51575,1e-26,0.61763,0.021844
378, -7.6649, 8.6561, 1.1583, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.14954, 0.039493, 3.847, 9.1638, 284.26, 0.46195, 0.51575,1e-26,0.61763,0.021844
379, -7.6651, 8.6561, 0.73447, 0.15461, 0.23578, 0.18073, 22.979, 0.0027558, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.053107, 3.847, 9.1638, 233.9, 0.46195, 0.30878,1e-26,0.61763,0.021844
380, -7.6663, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.097559, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 176.33, 0.46195, 0.51575,1e-26,0.61763,0.021844
381, -7.6664, 8.6561, 0.78754, 0.15461, 0.17573, 0.37815, 39.975, 0.0032644, 394.3, 0.057538, 0.082012, 0.93492, 0.20141, 0.039493, 2.0259, 10, 233.9, 0.57156, 0.55412,1e-26,0.61763,0.013621
382, -7.6672, 8.6561, 0.78754, 0.15461, 0.0943, 0.30946, 38.528, 0.0032644, 394.3, 0.078419, 0.063851, 0.93492, 0.20141, 0.039992, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
383, -7.6679, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0039215, 430.05, 0.064615, 0.079021, 0.93492, 0.32322, 0.039493, 3.1885, 6.2826, 266.1, 0.46195, 0.51575,1e-26,0.61763,0.021844
384, -7.6684, 8.6561, 0.78754, 0.15461, 0.17573, 0.23348, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
385, -7.6685, 8.6561, 0.67058, 0.15461, 0.19031, 0.30946, 39.389, 0.0032644, 394.3, 0.073702, 0.08014, 0.80084, 0.13309, 0.037828, 3.847, 9.1638, 201.66, 0.54281, 0.36065,1e-26,0.57587,0.021844
386, -7.6695, 10, 0.78754, 0.082907, 0.13346, 0.30946, 57.035, 0.0032644, 313.78, 0.064615, 0.073249, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 328.17, 0.45263, 0.51575,1e-26,0.61763,0.021844
387, -7.6696, 8.6561, 0.78754, 0.22106, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.73416, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
388, -7.6700, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 55.406, 0.0032644, 309.48, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 268.1, 0.46195, 0.51575,1e-26,0.61763,0.021844
389, -7.6702, 4.511, 0.78754, 0.15461, 0.17573, 0.30946, 41.759, 0.0032644, 394.3, 0.064615, 0.082051, 0.93492, 0.32322, 0.039493, 2.4377, 6.2826, 233.9, 0.50629, 0.51575,1e-26,0.61763,0.021844
390, -7.6703, 6.2382, 1.1157, 0.22927, 0.23234, 0.18897, 39.975, 0.0032644, 299.3, 0.071888, 0.06458, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.45864,1e-26,0.61763,0.021844
391, -7.6703, 8.6561, 0.71641, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.046879, 3.847, 9.1638, 233.9, 0.49846, 0.51575,1e-26,0.89321,0.021844
392, -7.6705, 8.6561, 1.061, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 302.43, 0.064615, 0.066016, 0.93492, 0.32322, 0.049411, 3.847, 6.2826, 169.15, 0.46195, 0.51575,1e-26,0.61763,0.021844
393, -7.6713, 5.5291, 0.78754, 0.15461, 0.17573, 0.33009, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 1.2189, 0.32322, 0.039493, 3.847, 6.2826, 329.16, 0.48032, 0.51575,1e-26,0.61763,0.021844
394, -7.6714, 10, 0.78754, 0.15461, 0.20468, 0.30946, 42.598, 0.0037821, 394.3, 0.064615, 0.066016, 0.97317, 0.32322, 0.039493, 4.8012, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
395, -7.6716, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 46.6, 0.0032644, 347.48, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 3.4357, 236.98, 0.46195, 0.75673,1e-26,0.61763,0.021844
396, -7.6720, 8.3686, 0.78754, 0.1843, 0.1598, 0.30946, 39.975, 0.0044171, 394.3, 0.064615, 0.087723, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.42766,0.021844
397, -7.6721, 8.6561, 0.78754, 0.15461, 0.17573, 0.25536, 58.134, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.052309, 3.847, 9.1638, 233.9, 0.48216, 0.51575,1e-26,0.61763,0.021844
398, -7.6725, 8.5085, 0.86732, 0.090375, 0.17573, 0.3873, 39.975, 0.0043124, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 5.3806, 9.1638, 118.07, 0.46195, 0.51575,1e-26,0.61763,0.025484
399, -7.6730, 8.9445, 0.78754, 0.15461, 0.17573, 0.19479, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 1.3197, 0.32322, 0.056209, 3.847, 6.2826, 233.9, 0.55853, 0.51575,1e-26,0.61763,0.021844
400, -7.6733, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 23.048, 0.0032644, 394.3, 0.064615, 0.066016, 1.14, 0.32322, 0.031147, 3.847, 8.9249, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
401, -7.6733, 8.6561, 0.78754, 0.17599, 0.18, 0.30946, 54.299, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.0849, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
402, -7.6736, 5.1996, 0.78754, 0.15461, 0.1095, 0.30946, 32.734, 0.0032644, 394.3, 0.064615, 0.066016, 1.0443, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
403, -7.6737, 10, 1.0784, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.092352, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
404, -7.6738, 6.6978, 0.78754, 0.15461, 0.17573, 0.25603, 39.975, 0.0037301, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 2.0495, 6.2826, 233.9, 0.46195, 0.30614,1e-26,0.61763,0.021844
405, -7.6742, 8.6561, 0.78754, 0.15461, 0.18332, 0.23014, 39.847, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.028181, 2.034, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.5286,0.021844
406, -7.6742, 8.6561, 0.78754, 0.12898, 0.17573, 0.30946, 39.975, 0.0032644, 335.68, 0.064615, 0.066016, 1.0358, 0.32322, 0.028286, 5.019, 8.5148, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
407, -7.6744, 8.6561, 0.78754, 0.20301, 0.23939, 0.1627, 39.975, 0.0033806, 394.3, 0.078419, 0.066022, 0.93492, 0.20141, 0.039493, 3.847, 10, 233.9, 0.46195, 0.36468,1e-26,0.61763,0.021844
408, -7.6746, 10, 0.78754, 0.21551, 0.17573, 0.30946, 39.975, 0.0042917, 394.3, 0.064615, 0.066016, 1.2209, 0.44653, 0.039493, 3.847, 3.5501, 233.9, 0.46195, 0.73023,1e-26,0.61763,0.021844
409, -7.6754, 8.5506, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.078419, 0.061753, 0.93492, 0.20141, 0.048738, 3.847, 9.1638, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.027561
410, -7.6756, 8.6561, 0.78754, 0.15461, 0.089723, 0.30946, 39.975, 0.0032644, 470.38, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 213.7, 0.46195, 0.51575,1e-26,0.61763,0.021844
411, -7.6757, 6.6412, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 388.9, 0.064615, 0.066016, 0.93492, 0.2998, 0.049363, 3.847, 6.2826, 248.82, 0.46195, 0.69038,1e-26,0.61763,0.021844
412, -7.6758, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.073881, 0.83857, 0.32322, 0.056105, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
413, -7.6763, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 544.14, 0.078419, 0.08014, 0.93492, 0.26017, 0.023217, 3.847, 9.1638, 233.9, 0.46195, 0.39558,1e-26,0.61763,0.021844
414, -7.6766, 8.6561, 0.78754, 0.19506, 0.17573, 0.30946, 29.587, 0.0032644, 394.3, 0.064615, 0.066016, 1.0373, 0.32322, 0.031054, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
415, -7.6767, 8.6561, 0.78754, 0.18565, 0.092291, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.748, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
416, -7.6770, 8.6561, 0.78754, 0.15461, 0.092001, 0.28472, 39.975, 0.0043796, 394.3, 0.064615, 0.066016, 0.93492, 0.33904, 0.039493, 3.847, 9.1447, 204.59, 0.46195, 0.51575,1e-26,0.61763,0.016869
417, -7.6771, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.003209, 257.6, 0.064615, 0.092911, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
418, -7.6772, 10, 0.78754, 0.15461, 0.096933, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.051181, 3.847, 4.5564, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
419, -7.6784, 10, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0035957, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 7.8829, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.026865
420, -7.6785, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 47.345, 0.0032644, 394.3, 0.078419, 0.08014, 0.93492, 0.20141, 0.039493, 3.4786, 4.8584, 201.22, 0.46195, 0.51575,1e-26,0.61763,0.0244
421, -7.6787, 8.6561, 0.41784, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 361.94, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 206.26, 0.46195, 0.51575,1e-26,0.61763,0.02768
422, -7.6787, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0035592, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.027493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
423, -7.6787, 10, 0.78754, 0.21188, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066317, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.60973,0.024252
424, -7.6788, 6.332, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0034231, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.86297,0.021844
425, -7.6789, 8.6561, 0.92672, 0.15461, 0.17573, 0.27605, 50.291, 0.0039809, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.37183,1e-26,0.47346,0.021844
426, -7.6791, 8.6561, 0.78754, 0.15461, 0.17573, 0.19147, 39.975, 0.0044553, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 8.9156, 233.9, 0.46195, 0.51575,1e-26,0.67766,0.021844
427, -7.6791, 8.6561, 0.78754, 0.2047, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 5.6041, 233.9, 0.46195, 0.49978,1e-26,0.61763,0.016827
428, -7.6791, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.662, 0.0036518, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 2.8337, 9.3293, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
429, -7.6793, 9.7034, 0.52128, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.067149, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.28062,1e-26,0.60815,0.021844
430, -7.6794, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0028758, 247.42, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 3.3536, 194.65, 0.46195, 0.51575,1e-26,0.61763,0.021844
431, -7.6795, 8.6561, 0.78754, 0.15461, 0.13258, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.026326
432, -7.6796, 10, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.2987, 0.039493, 3.847, 3.9332, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
433, -7.6796, 8.6561, 0.78754, 0.15461, 0.14256, 0.30946, 39.975, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 4.0785, 6.2826, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
