Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
350, -2.3713, 0.0056441, 1.2453, 9.3398, 0.72561, 0.14857, 112.21, 0.025966, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.1786, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
351, -2.3716, 0.0053011, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.02789, 407.17, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
352, -2.3716, 0.0056441, 1.2453, 7.3702, 0.72561, 0.16794, 112.21, 0.038099, 263, 5.5014, 0.042595, 0.20384, 0.31256, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
353, -2.3718, 0.0055222, 1.2453, 10, 1.0324, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.23922, 0.14348, 2.719, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0030771
354, -2.3729, 0.0056441, 1.1771, 9.5894, 0.72561, 0.16794, 112.21, 0.02708, 407.17, 5.5014, 0.034533, 0.20384, 0.2522, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 2.2751,0.00010162,1.1172,0.0040073
355, -2.3733, 0.0056441, 1.1827, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.28014, 0.32464, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0036072
356, -2.3734, 0.0056441, 1.2453, 9.7776, 0.72561, 0.16794, 112.21, 0.051657, 407.17, 5.4809, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
357, -2.3756, 0.0056441, 1.2453, 10, 0.72561, 0.12044, 57.65, 0.032616, 407.17, 4.8087, 0.045257, 0.25665, 0.33541, 0.14348, 3.2638, 0.75653, 364.76, 0.11513, 1.5796,0.00010162,0.62127,0.0054442
358, -2.3758, 0.0056441, 1.2453, 10, 0.72561, 0.13401, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 3.25, 0.63646, 331.61, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
359, -2.3758, 0.0056441, 1.2453, 9.5894, 0.58049, 0.16794, 112.21, 0.042372, 407.17, 5.5014, 0.04165, 0.20384, 0.27808, 0.094675, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,1.0897,0.0040073
360, -2.3766, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.3715, 0.044475, 0.20384, 0.32464, 0.13125, 3.8216, 0.63646, 490.09, 0.11513, 1.6836,0.00010162,0.54291,0.0044926
361, -2.3767, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.041279, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.15596, 3.1057, 0.53311, 498.84, 0.11513, 1.6829,0.00010162,0.62127,0.0040073
362, -2.3770, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 414.15, 5.5014, 0.055175, 0.20384, 0.35582, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.74771,0.005554
363, -2.3773, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 7.1917, 0.044475, 0.20384, 0.16474, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
364, -2.3779, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 402.98, 7.1378, 0.034533, 0.18588, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
365, -2.3783, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.0395, 261.22, 5.5014, 0.044475, 0.26572, 0.32464, 0.14348, 3.5688, 0.63646, 364.76, 0.11513, 1.6836,0.00014394,0.80413,0.0030812
366, -2.3783, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 78.652, 0.0335, 407.17, 4.0453, 0.025018, 0.12815, 0.32464, 0.19586, 2.8678, 0.63646, 364.76, 0.10868, 1.4925,0.00010162,1.1977,0.0020523
367, -2.3787, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.23199, 0.35985, 0.17672, 3.25, 0.63646, 453.18, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
368, -2.3788, 0.0040012, 1.2453, 10, 0.38674, 0.14857, 112.21, 0.046354, 407.17, 5.5014, 0.044475, 0.11421, 0.32464, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00013558,0.62127,0.0040073
369, -2.3796, 0.0056441, 1.4698, 10, 0.75661, 0.14857, 65.254, 0.032616, 407.17, 5.5014, 0.051825, 0.21925, 0.32464, 0.078483, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
370, -2.3797, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 304.3, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.035,0.00010162,0.51761,0.0040073
371, -2.3798, 0.0056441, 0.92556, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.034533, 0.29866, 0.32464, 0.14348, 3.2214, 0.63646, 302.38, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
372, -2.3806, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 149.48, 0.038099, 407.17, 5.5014, 0.029569, 0.28361, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.0001,1.1048,0.0040073
373, -2.3812, 0.0056441, 1.2453, 10, 0.72561, 0.15174, 112.21, 0.032616, 407.17, 5.5014, 0.06033, 0.26844, 0.32464, 0.12284, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
374, -2.3815, 0.0056441, 1.2453, 9.5894, 0.72561, 0.18753, 119.92, 0.038099, 300.69, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6617,0.00010162,0.83363,0.0040073
375, -2.3817, 0.0056441, 1.2453, 6.9293, 0.72561, 0.18725, 112.21, 0.038099, 407.17, 7.69, 0.042283, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.7243,0.00010162,0.83363,0.0040073
376, -2.3829, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.058926, 0.21519, 0.32464, 0.17591, 3.25, 0.71733, 371.02, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
377, -2.3830, 0.0056441, 1.2453, 10, 0.73631, 0.14857, 112.21, 0.032616, 235.42, 5.5014, 0.045636, 0.20384, 0.32464, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.45498,0.0042289
378, -2.3833, 0.0056441, 1.2453, 8.9337, 0.72561, 0.16794, 89.046, 0.038099, 407.17, 5.5014, 0.020653, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
379, -2.3834, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.034533, 0.10766, 0.32464, 0.1818, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
380, -2.3838, 0.0056441, 1.2453, 9.5894, 0.72561, 0.14854, 112.21, 0.038099, 547.27, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
381, -2.3842, 0.0056441, 1.2453, 9.5894, 1.0059, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.022052, 0.20384, 0.34697, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.0001,0.83363,0.0040073
382, -2.3843, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 159.39, 0.038099, 407.17, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.61317, 364.76, 0.10868, 1.6836,0.00010162,0.50604,0.0060014
383, -2.3844, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 422.77, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00012787,0.83363,0.0040073
384, -2.3847, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 123.19, 0.038099, 407.17, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 409.41, 0.10868, 1.6836,0.00010885,0.83363,0.0040073
385, -2.3848, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 338.1, 5.5014, 0.034533, 0.17067, 0.32464, 0.14348, 2.8678, 0.63646, 274.93, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
386, -2.3863, 0.0056441, 1.2453, 9.5894, 1.0877, 0.18323, 112.21, 0.038099, 395.41, 5.5014, 0.048513, 0.20384, 0.32464, 0.14348, 2.8678, 0.75591, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0056015
387, -2.3863, 0.0059472, 1.2453, 10, 0.72561, 0.21618, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.14652, 0.32464, 0.1078, 4.0241, 0.63646, 364.76, 0.10047, 1.6836,0.00010162,0.62127,0.0040073
388, -2.3866, 0.0056441, 1.2453, 8.421, 0.72561, 0.16794, 112.21, 0.036251, 263.75, 5.5014, 0.034533, 0.20384, 0.25727, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
389, -2.3872, 0.0045123, 1.1025, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 3.25, 0.90989, 277.45, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
390, -2.3879, 0.0038209, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.34241, 0.14348, 3.25, 0.63646, 531.49, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
391, -2.3882, 0.0046042, 1.0519, 6.424, 0.72561, 0.22192, 112.21, 0.031897, 475.1, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 372.83, 0.098685, 1.7915,0.00010162,0.83363,0.0040073
392, -2.3891, 0.0056441, 0.7459, 6.0937, 0.72561, 0.082098, 112.21, 0.032616, 407.17, 8.1103, 0.044475, 0.24551, 0.32464, 0.14348, 3.25, 0.71453, 364.76, 0.11513, 0.84505,0.00010162,0.62127,0.0040073
393, -2.3894, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 542.12, 5.5014, 0.034533, 0.25982, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
394, -2.3895, 0.0056441, 1.2453, 10, 0.72561, 0.14678, 112.21, 0.032616, 407.17, 7.3676, 0.044475, 0.20384, 0.24531, 0.185, 3.25, 0.63646, 364.76, 0.11849, 1.6836,0.00010162,0.75673,0.0040073
395, -2.3895, 0.0056441, 1.2453, 9.5894, 0.78546, 0.16794, 159.29, 0.038099, 407.17, 5.5014, 0.018916, 0.20384, 0.32464, 0.14348, 2.8678, 0.61325, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0050998
396, -2.3896, 0.0056441, 1.2453, 9.8731, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.034533, 0.20384, 0.32464, 0.17523, 2.8678, 0.63646, 375.7, 0.10868, 1.6836,0.00010162,0.65937,0.0040073
397, -2.3900, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.039043, 366.93, 5.5014, 0.034533, 0.21107, 0.32464, 0.19928, 2.8678, 0.63646, 402.54, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
398, -2.3905, 0.0056441, 1.2453, 9.5894, 0.81506, 0.16794, 112.21, 0.038099, 379.05, 5.5014, 0.034533, 0.20384, 0.32464, 0.16195, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0053041
399, -2.3907, 0.0056441, 1.3819, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.11346, 0.32464, 0.14348, 3.0105, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.40344,0.002579
400, -2.3907, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.050296, 388.58, 10, 0.034533, 0.20384, 0.32464, 0.1808, 2.8678, 0.75475, 286.71, 0.098685, 1.6836,0.00010162,0.83363,0.0020606
401, -2.3908, 0.0040938, 1.2453, 10, 0.72561, 0.11511, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.28362, 0.14348, 3.25, 0.63646, 498.05, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
402, -2.3908, 0.0048241, 1.2453, 10, 0.72561, 0.14857, 129.73, 0.032616, 407.17, 3.5205, 0.044475, 0.20384, 0.32464, 0.14348, 3.25, 0.63646, 531.96, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
403, -2.3909, 0.0056441, 1.5205, 10, 0.72561, 0.089479, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.14984, 0.32464, 0.14348, 3.25, 0.762, 364.76, 0.13565, 1.6836,0.00010162,0.84358,0.0047461
404, -2.3911, 0.0055419, 1.5179, 8.4236, 0.72561, 0.20945, 112.21, 0.038099, 431.48, 8.8922, 0.034533, 0.20384, 0.46282, 0.11314, 2.7592, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
405, -2.3917, 0.0056441, 1.2453, 4.9798, 0.72561, 0.16794, 112.21, 0.039127, 238.93, 5.5014, 0.034533, 0.20384, 0.37935, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.4949,0.0040073
406, -2.3918, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.022306, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00012634,0.83363,0.0040073
407, -2.3918, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.024675, 425.25, 8.8922, 0.028089, 0.21176, 0.29069, 0.15, 2.8678, 0.75475, 376.61, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
408, -2.3922, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 154.03, 0.032616, 258.44, 5.5014, 0.044475, 0.20384, 0.28918, 0.12439, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.34259,0.0041915
409, -2.3924, 0.0056441, 1.2453, 10, 0.72561, 0.18522, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 3.517, 0.63646, 364.76, 0.1266, 1.6836,0.00010162,0.463,0.0040073
410, -2.3929, 0.0046042, 1.0519, 6.424, 0.72561, 0.11079, 78.895, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12803, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0039107
411, -2.3932, 0.0056441, 1.2902, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.034533, 0.20384, 0.32464, 0.14348, 2.8245, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0058836
412, -2.3935, 0.0056441, 1.2453, 9.5894, 0.61537, 0.16794, 112.21, 0.038099, 372.88, 7.0316, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 325.59, 0.10868, 1.6836,0.00010162,1.1293,0.0040073
413, -2.3935, 0.0061431, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.020407, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0051735
414, -2.3938, 0.0046042, 1.0519, 6.424, 0.71467, 0.20945, 112.21, 0.044822, 451.28, 8.8922, 0.034533, 0.24582, 0.444, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
415, -2.3938, 0.0041447, 0.86482, 6.424, 1.034, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.35442, 0.124, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00014349,0.83363,0.0040073
416, -2.3939, 0.0056441, 1.2453, 10, 0.72561, 0.21046, 112.21, 0.027221, 407.17, 5.5014, 0.05779, 0.20384, 0.32464, 0.14348, 3.5801, 0.63646, 321.04, 0.11513, 1.6836,0.00014324,0.62127,0.0040073
417, -2.3940, 0.0046042, 1.0519, 6.424, 0.72561, 0.21577, 112.21, 0.038099, 388.58, 7.731, 0.034533, 0.20384, 0.32464, 0.13991, 3.1628, 0.75475, 364.76, 0.098685, 1.6836,0.00013103,0.83363,0.0040073
418, -2.3942, 0.0056441, 1.4427, 8.1784, 0.6515, 0.17058, 112.21, 0.038099, 407.17, 5.5014, 0.034533, 0.14728, 0.41674, 0.086547, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
419, -2.3942, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 4.3795, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
420, -2.3948, 0.0056441, 1.2453, 10, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.034533, 0.20384, 0.32464, 0.19315, 2.8678, 0.63646, 364.76, 0.10868, 2.0698,0.00010162,0.83363,0.0040073
421, -2.3949, 0.0046042, 1.0519, 5.5281, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 7.5257, 0.034681, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.54323,0.0040073
422, -2.3949, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.038099, 519.79, 8.8922, 0.034533, 0.20613, 0.32464, 0.11857, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
423, -2.3950, 0.0046042, 1.0519, 5.646, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00012228,0.83363,0.0040073
424, -2.3952, 0.0046042, 1.0519, 6.424, 0.72561, 0.21427, 150.98, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
425, -2.3954, 0.0056441, 1.2453, 9.5894, 0.56585, 0.16794, 112.21, 0.056934, 431.95, 5.5014, 0.042913, 0.26216, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.4024,0.00010162,0.83363,0.0040073
426, -2.3959, 0.0056441, 1.3303, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 305.39, 6.2275, 0.034533, 0.20384, 0.32464, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00014061,0.83363,0.0040073
427, -2.3960, 0.0056441, 1.8373, 9.5894, 0.72561, 0.16794, 112.21, 0.038099, 407.17, 5.5014, 0.045009, 0.10836, 0.32464, 0.14348, 2.3049, 0.63646, 364.76, 0.10868, 1.6836,0.00011669,0.83363,0.0054865
428, -2.3962, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.22014, 0.44312, 0.16964, 2.8678, 0.75475, 365.25, 0.098685, 1.6836,0.00010252,0.83363,0.0040073
429, -2.3963, 0.0056441, 1.2453, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 4.319, 0.63646, 364.76, 0.11513, 1.8561,0.00010162,0.62127,0.0046697
430, -2.3964, 0.0046042, 1.0519, 5.4211, 0.60772, 0.12797, 112.21, 0.038099, 388.58, 8.8922, 0.027637, 0.20384, 0.32464, 0.12157, 2.8678, 0.76131, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
431, -2.3968, 0.0056441, 1.2453, 9.5894, 0.72561, 0.16794, 112.21, 0.042119, 407.17, 3.4488, 0.034533, 0.20384, 0.36149, 0.15129, 2.8678, 0.63646, 448.73, 0.10868, 1.6836,0.00010162,0.83363,0.0041229
432, -2.3972, 0.0046042, 1.0519, 6.424, 0.72561, 0.17142, 112.21, 0.022981, 194.56, 8.8922, 0.034533, 0.20384, 0.45102, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
433, -2.3972, 0.0050128, 1.0519, 6.424, 0.72561, 0.11953, 112.21, 0.038099, 388.58, 10, 0.034533, 0.20384, 0.32464, 0.15448, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
434, -2.3973, 0.0056441, 1.449, 10, 0.72561, 0.14857, 101.44, 0.032616, 425.17, 3.2516, 0.02388, 0.20384, 0.32464, 0.14348, 3.25, 0.63646, 463.93, 0.11513, 1.6836,0.00010162,0.62127,0.0026189
435, -2.3979, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.47556, 0.082467, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
436, -2.3981, 0.0046042, 1.0519, 6.424, 0.72064, 0.20945, 122.63, 0.038099, 388.58, 8.8922, 0.034533, 0.25286, 0.32335, 0.06123, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
437, -2.3983, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.031323, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
438, -2.3983, 0.0056441, 1.4731, 9.719, 0.82597, 0.14857, 89.512, 0.032616, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.9351,0.0001392,0.62127,0.0040073
439, -2.3984, 0.0046042, 0.89704, 6.424, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.17383, 2.8678, 0.54494, 364.76, 0.098685, 1.6836,0.00014613,0.83363,0.0040073
440, -2.3992, 0.0043143, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 7.9563, 0.03536, 0.21246, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.54015,0.0037928
441, -2.3995, 0.0056441, 1.2453, 9.5894, 0.72561, 0.19097, 112.21, 0.038099, 407.17, 4.7863, 0.034533, 0.20384, 0.24398, 0.14348, 2.8678, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,1.2198,0.0040073
442, -2.3996, 0.0046042, 1.0519, 6.0842, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.0001096,0.68505,0.0044938
443, -2.3997, 0.0056441, 1.1039, 10, 0.72561, 0.14857, 112.21, 0.032616, 407.17, 8.1583, 0.044475, 0.20384, 0.26412, 0.14348, 3.25, 0.63646, 330.91, 0.11513, 1.6836,0.0001,0.62127,0.0040073
444, -2.3997, 0.0046042, 1.0519, 6.424, 1.0623, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0021555
445, -2.4000, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.027119, 388.58, 10, 0.03135, 0.20384, 0.43038, 0.091075, 2.8678, 0.75475, 364.76, 0.098685, 1.4603,0.00010162,0.67722,0.0043468
446, -2.4001, 0.0046042, 1.0519, 6.424, 0.72561, 0.19816, 112.21, 0.038099, 388.58, 8.8922, 0.046447, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
447, -2.4006, 0.0056441, 1.0834, 10, 0.72561, 0.14857, 112.21, 0.027117, 407.17, 5.5014, 0.044475, 0.20384, 0.32464, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.62127,0.0040073
448, -2.4006, 0.0046042, 1.0519, 6.424, 0.85686, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.18268, 0.32464, 0.12157, 3.2453, 0.75475, 386.64, 0.098685, 1.6836,0.00014985,0.83363,0.0040073
449, -2.4007, 0.0046042, 1.0519, 6.424, 0.91353, 0.20945, 126.94, 0.038099, 541.43, 8.8922, 0.033675, 0.20384, 0.32464, 0.12157, 2.8678, 0.92764, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
450, -2.4008, 0.0046042, 1.0519, 6.424, 0.72561, 0.20945, 112.21, 0.020012, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.10454, 2.8678, 0.75475, 428.64, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
451, -2.4010, 0.0056441, 1.2453, 10, 0.72561, 0.18093, 115.48, 0.046629, 407.17, 6.1323, 0.044475, 0.20384, 0.41713, 0.14348, 3.25, 0.63646, 364.76, 0.11513, 1.4407,0.00010162,0.62127,0.0040073
452, -2.4016, 0.0059467, 1.0519, 4.1845, 0.9729, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.29531, 0.38296, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,1.2119,0.0020219
453, -2.4021, 0.0056441, 1.2453, 10, 0.72561, 0.1852, 141.03, 0.039824, 407.17, 5.5014, 0.044475, 0.24579, 0.32464, 0.14348, 4.6686, 0.63646, 364.76, 0.11513, 1.6836,0.00010162,0.57245,0.0040073
454, -2.4030, 0.0046042, 1.4871, 7.538, 0.42924, 0.15268, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00010162,0.83363,0.0040073
455, -2.4030, 0.0046042, 1.1726, 6.424, 0.72561, 0.20945, 112.21, 0.038099, 388.58, 8.8922, 0.034533, 0.20384, 0.32464, 0.12157, 2.8678, 0.75475, 364.76, 0.098685, 1.6836,0.00012484,0.83363,0.0040073
456, -2.4032, 0.0056441, 1.0792, 9.5894, 0.72561, 0.16897, 152.49, 0.038099, 407.17, 4.8861, 0.031314, 0.15653, 0.32464, 0.14348, 2.9316, 0.63646, 364.76, 0.10868, 1.6836,0.00010162,0.83363,0.0040073
