Rank, Fitness, kfsr, krsr_nostim, krsr_stim, kfmm, krmm, kfc_nostim, kfc_stim, S0, R0, D1, D1_over_D2
16069, -332.8947, 2.3611, 101.15, 3.3666, 0.7559, 0.87141, 0.092438, 0.053309, 4.18, 467.07, 0.05, 5
16070, -332.9353, 10, 2.6929, 0.61108, 0.0030651, 2.5256, 0.026117, 0.019618, 9.0627, 500, 0.112, 5
16071, -333.0178, 10, 274.09, 0.17601, 0.02149, 0.12638, 0.041115, 0.003501, 6.2812, 448.52, 0.12211, 5
16072, -333.0474, 7.2403, 427.3, 0.26682, 0.023265, 0.3924, 0.066666, 0.0059105, 10, 284.35, 0.05, 1.5
16073, -333.1056, 10, 277.93, 0.43911, 0.016098, 0.13635, 0.014728, 0.012987, 10, 231.65, 0.10647, 3.5614
16074, -333.1103, 3.1455, 66.731, 44.252, 3.6601, 38.339, 0.39446, 0.071253, 6.2211, 417.18, 0.0658, 5
16075, -333.1404, 10, 86.279, 0.23678, 0.01586, 3.0657, 0.04315, 0.012411, 3.2603, 270.88, 0.10339, 2.5365
16076, -333.1472, 6.8056, 51.091, 0.39965, 0.1007, 1.0102, 0.064481, 0.0042845, 4.0674, 500, 0.05, 1.5
16077, -333.1482, 7.5291, 189.96, 0.38974, 0.01486, 0.42218, 0.060155, 0.011833, 10, 156.33, 0.064567, 3.2989
16078, -333.2237, 5.4964, 185.73, 0.53758, 0.032024, 0.15383, 0.072069, 0.020473, 7.564, 100, 0.089927, 5
16079, -333.3473, 10, 518.54, 0.36554, 0.0143, 0.27353, 0.067927, 0.021609, 10, 100, 0.13164, 5
16080, -333.3489, 10, 457.69, 0.41452, 0.0054455, 0.067032, 0.039487, 0.016541, 4.0472, 500, 0.16912, 4.3942
16081, -333.3658, 10, 160.48, 0.1, 0.02176, 0.033037, 0.065183, 0.016049, 4.2864, 135.09, 0.05, 5
16082, -333.3929, 10, 224.24, 0.2531, 0.041007, 0.34249, 0.07948, 0.0034188, 2.9993, 500, 0.05, 1.5
16083, -333.4088, 4.8919, 388.59, 0.1, 0.006123, 0.45736, 0.038492, 0.013101, 10, 500, 0.14067, 3.3218
16084, -333.4375, 10, 436.98, 0.64527, 0.06083, 0.45169, 0.042154, 0.0029324, 5.533, 500, 0.099576, 5
16085, -333.5421, 0.5331, 420.41, 3.7454, 0.20199, 1.9705, 0.21613, 0.032125, 9.0517, 146.38, 0.05, 5
16086, -333.5724, 10, 589.06, 0.1, 0.016268, 0.070243, 0.010571, 0.021325, 9.1609, 444.21, 0.17202, 3.5614
16087, -333.6502, 10, 398.48, 0.63501, 0.022126, 0.57872, 0.077893, 0.0037291, 10, 500, 0.13144, 5
16088, -333.7572, 5.3285, 387.89, 0.86628, 0.039041, 0.9164, 0.031889, 0.0091265, 7.3545, 465.09, 0.11882, 5
16089, -333.7816, 10, 366.54, 1.0189, 0.003358, 3.1104, 0.056512, 0.023973, 9.2013, 443.99, 0.13048, 4.6444
16090, -333.8137, 8.1847, 104.94, 0.33424, 0.018465, 0.46152, 0.055543, 0.012878, 2.6916, 347.09, 0.15186, 1.5
16091, -333.8544, 5.8355, 114.51, 56.139, 0.25277, 0.9701, 0.054543, 0.050377, 10, 190.78, 0.25849, 5
16092, -333.8786, 10, 49.614, 0.18789, 0.042297, 1.2522, 0.017274, 0.016368, 8.6444, 500, 0.15503, 2.5421
16093, -333.9066, 8.7836, 236.94, 0.28421, 0.0035765, 1.1386, 0.051074, 0.020993, 3.9651, 500, 0.11069, 5
16094, -333.9525, 4.0028, 22.998, 0.6269, 0.025289, 1.5363, 0.02454, 0.024631, 4.5084, 500, 0.16195, 5
16095, -333.9656, 10, 26.637, 0.43025, 0.023508, 0.03666, 0.050554, 0.008324, 10, 249.02, 0.16184, 3.617
16096, -333.9663, 10, 135.63, 0.45407, 0.11344, 0.74077, 0.031303, 0.020844, 10, 100, 0.1038, 5
16097, -334.0159, 10, 13.629, 0.1, 0.02096, 0.083887, 0.004292, 0.0057183, 6.0544, 500, 0.05, 3.9176
16098, -334.0764, 8.3325, 429.06, 15.767, 0.28948, 1.2785, 0.11565, 0.040694, 5.0502, 100, 0.23736, 5
16099, -334.1287, 8.2997, 511.85, 0.3905, 0.17167, 3.0978, 0.013056, 0.018331, 10, 500, 0.12685, 4.8394
16100, -334.1796, 10, 125.34, 33.253, 0.12861, 21.466, 0.26827, 0.070117, 5.9404, 113.44, 0.20211, 1.5532
16101, -334.2227, 10, 225.35, 0.24077, 0.044058, 0.52057, 0.078399, 0.010575, 1.6092, 500, 0.11989, 1.5
16102, -334.2501, 4.519, 90.2, 0.12277, 0.012622, 0.20942, 0.033174, 0.0062549, 2.135, 500, 0.086468, 3.1227
16103, -334.3125, 10, 5.6499, 0.92647, 0.043529, 0.17614, 0.062432, 0.022586, 10, 497.81, 0.05, 5
16104, -334.3398, 10, 317.95, 1.0147, 0.012002, 1.798, 0.085283, 0.013922, 8.3157, 410.72, 0.15481, 5
16105, -334.3536, 10, 147.07, 0.19938, 0.001, 0.22863, 0.066859, 0.0045841, 10, 500, 0.086768, 5
16106, -334.4037, 10, 49.668, 0.97007, 0.033397, 3.3908, 0.046509, 0.0044028, 6.1765, 500, 0.071898, 2.8779
16107, -334.4088, 10, 14.701, 0.23444, 0.022171, 0.67946, 0.076058, 0.005075, 5.6321, 500, 0.07029, 5
16108, -334.4790, 10, 832.84, 0.39409, 0.0090142, 0.2115, 0.058354, 0.0095697, 6.9775, 388.02, 0.05, 2.1186
16109, -334.5353, 3.6997, 494.96, 0.13549, 0.018292, 0.24589, 0.044253, 0.023584, 10, 423.9, 0.05, 5
16110, -334.5572, 10, 99.954, 0.55416, 0.013185, 2.0789, 0.014749, 0.00419, 10, 500, 0.05, 1.5
16111, -334.5679, 10, 7.2691, 0.25659, 0.020979, 3.3488, 0.055084, 0.012271, 6.1593, 214.49, 0.09255, 5
16112, -334.5705, 10, 220.93, 0.2172, 0.028454, 0.67955, 0.070633, 0.010174, 1.9206, 455.73, 0.05, 4.6706
16113, -334.6012, 10, 541.58, 0.46673, 0.018147, 0.31362, 0.012844, 0.0056302, 10, 500, 0.05, 5
16114, -334.6096, 8.3348, 303.88, 0.66798, 0.02929, 3.4137, 0.066368, 0.0093574, 7.2984, 247.93, 0.05, 3.0082
16115, -334.6185, 4.5748, 26.815, 0.92961, 0.022894, 2.2385, 0.084512, 0.0086085, 10, 500, 0.12914, 5
16116, -334.6633, 10, 149.17, 0.36901, 0.030753, 2.7499, 0.034366, 0.016841, 7.8219, 500, 0.14519, 2.394
16117, -334.7276, 10, 150.81, 0.3225, 0.0013891, 0.034571, 0.041115, 0.023719, 10, 100, 0.12781, 1.5
16118, -334.7639, 7.4555, 844.07, 0.28598, 0.011648, 0.40896, 0.078716, 0.009812, 9.8834, 412.31, 0.15592, 3.0279
16119, -334.8273, 6.273, 36.894, 0.67844, 0.022977, 2.4647, 0.054858, 0.021493, 10, 174.42, 0.15296, 5
16120, -334.8355, 5.6382, 121.25, 48.933, 0.11507, 1.6008, 0.027163, 0.059268, 5.3473, 486.58, 0.19695, 5
16121, -334.8399, 7.9511, 406.28, 28.502, 0.092642, 1.5217, 0.16552, 0.039544, 10, 254.35, 0.19146, 2.8317
16122, -334.8790, 10, 58.393, 0.89059, 0.06104, 0.013293, 0.064223, 0.023535, 3.5039, 500, 0.059897, 5
16123, -334.9188, 10, 265.89, 0.52243, 0.010246, 1.3291, 0.07664, 0.0067844, 2.9435, 500, 0.070891, 3.296
16124, -334.9223, 8.0073, 315.16, 0.30157, 0.0010139, 0.088796, 0.063973, 0.012567, 10, 500, 0.13568, 1.5
16125, -334.9254, 1.0831, 39.869, 0.17697, 0.021863, 0.28327, 0.056864, 0.0046105, 3.0291, 500, 0.066641, 2.4965
16126, -334.9347, 10, 477.93, 0.31568, 0.1022, 5.0644, 0.036939, 0.01588, 10, 235.89, 0.14454, 3.6984
16127, -335.0189, 10, 306.42, 0.38747, 0.23893, 6.187, 0.034007, 0.017515, 10, 177.04, 0.16925, 4.3166
16128, -335.0297, 10, 111.89, 0.48961, 0.0054713, 2.2569, 0.045773, 0.010678, 9.5959, 356.15, 0.12326, 5
16129, -335.2044, 10, 236.35, 0.51699, 0.018612, 0.31375, 0.069626, 0.0039948, 10, 500, 0.05, 1.8948
16130, -335.2865, 9.1001, 224.59, 0.1, 0.023261, 0.44228, 0.0071715, 0.012398, 10, 444.21, 0.066266, 3.5369
16131, -335.3016, 10, 7.8782, 0.16979, 0.0075354, 0.46873, 0.06058, 0.0052829, 10, 500, 0.05, 1.5
16132, -335.3211, 10, 46.101, 0.1, 0.085318, 7.0261, 0.030589, 0.020433, 10, 326.5, 0.15498, 5
16133, -335.3538, 10, 190.11, 0.78311, 0.030753, 2.4006, 0.022006, 0.003478, 9.4882, 500, 0.079735, 5
16134, -335.3684, 5.1122, 9.8144, 0.53758, 0.058413, 2.8373, 0.061551, 0.01665, 2.0208, 500, 0.15664, 5
16135, -335.3783, 10, 98.22, 0.57356, 0.021377, 0.085396, 0.058181, 0.011189, 9.6107, 454.1, 0.1647, 2.7273
16136, -335.3813, 7.4889, 43.524, 0.61028, 0.028441, 3.2807, 0.068158, 0.0095724, 6.7952, 347.13, 0.10963, 1.5
16137, -335.4594, 10, 364.79, 0.13943, 0.027345, 0.46184, 0.041799, 0.0067744, 3.3452, 476.03, 0.10547, 3.598
16138, -335.4735, 10, 98.412, 0.21199, 0.001, 1.213, 0.01638, 0.015517, 6.3645, 500, 0.10509, 5
16139, -335.5113, 3.2342, 19.214, 37.409, 0.19059, 1.695, 0.17164, 0.040635, 10, 100, 0.21482, 3.92
16140, -335.5762, 10, 157.67, 0.96209, 0.031978, 2.0611, 0.043505, 0.012442, 2.0373, 500, 0.11494, 4.6993
16141, -335.6151, 7.0428, 18.431, 4.8175, 0.29559, 0.88605, 0.11491, 0.077603, 3.7753, 255.56, 0.05, 2.1399
16142, -335.6175, 10, 22.366, 0.1, 0.0087448, 0.46385, 0.050673, 0.0047126, 9.3627, 500, 0.07709, 2.1604
16143, -335.6432, 9.5512, 287.62, 0.41021, 0.083554, 1.292, 0.035671, 0.018563, 6.3116, 214.66, 0.05, 5
16144, -335.6701, 8.8538, 298.91, 0.45692, 0.061364, 0.97778, 0.050684, 0.014269, 6.5694, 500, 0.1469, 1.5
16145, -335.6884, 8.7658, 45.638, 0.104, 0.001, 0.13267, 0.042855, 0.012758, 10, 500, 0.13833, 5
16146, -335.7132, 10, 427.07, 0.88391, 0.0506, 0.87986, 0.084539, 0.0073631, 2.9842, 500, 0.1095, 2.0815
16147, -335.7907, 9.4614, 298.61, 1.0542, 0.030753, 3.292, 0.072181, 0.015581, 3.1335, 500, 0.057445, 1.5
16148, -335.7989, 10, 143.79, 0.1, 0.0058445, 2.9263, 0.033768, 0.011223, 6.2431, 500, 0.13088, 5
16149, -335.8295, 6.7299, 128.04, 0.72349, 0.0043053, 3.2256, 0.015278, 0.017596, 10, 493.38, 0.10502, 5
16150, -335.8371, 7.5075, 409.49, 0.57841, 0.021987, 0.44204, 0.077842, 0.01152, 7.7739, 183.49, 0.05, 3.5818
16151, -335.8451, 10, 144.31, 0.24711, 0.041531, 1.3511, 0.011487, 0.0084167, 6.3002, 475.98, 0.15668, 3.9403
16152, -335.8841, 10, 189.28, 0.36413, 0.0018577, 0.057423, 0.066049, 0.01229, 8.0554, 153.71, 0.086679, 5
16153, -335.8847, 6.8404, 19.788, 0.92791, 0.0098723, 1.0439, 0.063632, 0.014326, 3.7253, 319.7, 0.14336, 5
16154, -335.8933, 10, 273.82, 1.0621, 0.017603, 3.3099, 0.077298, 0.022066, 6.5113, 173.15, 0.1552, 5
16155, -335.8994, 9.6484, 198.64, 0.14111, 0.0042414, 0.089062, 0.026778, 0.024734, 3.06, 493.38, 0.14251, 2.4358
16156, -335.9009, 5.8464, 113.69, 0.27701, 0.047386, 1.6317, 0.028644, 0.0069967, 7.3026, 500, 0.15496, 2.2282
16157, -335.9265, 10, 349.65, 0.88372, 0.001, 0.31262, 0.023575, 0.018317, 7.6969, 500, 0.090381, 5
16158, -335.9295, 7.4202, 107.52, 30.285, 0.42796, 17.57, 0.45966, 0.11216, 6.9544, 276.33, 0.05, 5
16159, -335.9745, 10, 270.74, 0.415, 0.01746, 0.20987, 0.023091, 0.016841, 10, 500, 0.15188, 1.7453
16160, -336.0447, 7.6637, 273.42, 9.6385, 0.26104, 0.73333, 0.17513, 0.073591, 5.2941, 500, 0.15316, 5
16161, -336.0450, 10, 282.41, 0.2702, 0.0034468, 0.2678, 0.070334, 0.0036253, 10, 500, 0.081145, 4.3726
16162, -336.0489, 10, 191.74, 0.45503, 0.013488, 0.015553, 0.065087, 0.02292, 10, 500, 0.1371, 2.1097
16163, -336.1334, 10, 427.3, 0.4646, 0.011792, 0.43768, 0.047237, 0.01418, 4.4689, 433.05, 0.086679, 5
16164, -336.1592, 10, 0.17988, 0.69101, 0.027033, 0.20865, 0.053783, 0.005363, 10, 500, 0.05, 5
16165, -336.2376, 10, 225.46, 0.3855, 0.023398, 2.8965, 0.023983, 0.01493, 8.0055, 500, 0.15009, 4.248
16166, -336.2423, 10, 152.25, 0.41462, 0.030753, 1.2682, 0.077076, 0.0036862, 4.2999, 500, 0.057116, 5
16167, -336.2623, 10, 251.71, 0.9481, 0.05096, 1.2824, 0.035735, 0.013703, 9.8577, 158.17, 0.098976, 1.9
16168, -336.3011, 10, 301.71, 0.17395, 0.0205, 0.06104, 0.025963, 0.013852, 8.5408, 153.5, 0.15623, 3.9501
16169, -336.3016, 5.1721, 224.24, 0.52666, 0.012862, 3.5888, 0.050837, 0.012411, 5.823, 458.31, 0.10504, 2.2961
16170, -336.3103, 9.1546, 411.52, 0.17833, 0.013425, 0.53101, 0.055314, 0.0083754, 6.3616, 298.89, 0.05, 5
16171, -336.3398, 10, 708.12, 0.56359, 0.015189, 0.037271, 0.071556, 0.016597, 10, 341.21, 0.16681, 1.6225
16172, -336.3519, 10, 58.551, 0.56188, 0.0084997, 0.31386, 0.0082154, 0.013557, 2.6886, 500, 0.10123, 3.4917
16173, -336.4086, 10, 324.54, 0.1, 0.0027127, 1.6312, 0.016617, 0.015917, 10, 500, 0.070934, 5
16174, -336.4137, 10, 619.82, 0.12944, 0.12986, 0.19878, 0.005573, 0.023342, 9.973, 500, 0.09707, 4.374
16175, -336.4145, 4.5505, 32.818, 0.17479, 0.010205, 0.49445, 0.059291, 0.021656, 10, 100, 0.05, 5
16176, -336.4475, 10, 391.16, 0.51335, 0.020888, 0.022142, 0.04936, 0.0085777, 2.2791, 500, 0.16234, 1.5
16177, -336.4631, 10, 139.8, 0.53019, 0.084758, 0.84053, 0.068073, 0.01869, 5.5344, 500, 0.12565, 1.5
16178, -336.4799, 10, 167.87, 0.53758, 0.030934, 0.065306, 0.065904, 0.013036, 3.3653, 147.81, 0.092221, 4.5289
16179, -336.4968, 9.6979, 93.558, 0.61549, 0.022385, 2.1981, 0.051724, 0.0045474, 10, 500, 0.09369, 2.7224
16180, -336.5311, 10, 319.55, 0.10068, 0.010487, 2.8349, 0.065285, 0.0053958, 4.7638, 500, 0.08477, 5
16181, -336.5373, 10, 445.88, 0.68348, 0.052518, 2.752, 0.028692, 0.020282, 8.7703, 335.82, 0.14249, 5
16182, -336.5726, 10, 393.1, 0.1, 0.019891, 0.24153, 0.058876, 0.0032986, 6.6269, 500, 0.14343, 5
16183, -336.6091, 3.4222, 511.82, 0.25465, 0.014761, 0.028202, 0.077105, 0.00456, 10, 340.2, 0.067492, 1.5
16184, -336.6495, 10, 224.24, 0.98488, 0.051162, 3.2829, 0.014604, 0.013702, 5.823, 500, 0.05, 2.8951
16185, -336.6512, 0.92345, 41.051, 0.23758, 0.02177, 0.01, 0.05628, 0.0042974, 10, 500, 0.15739, 5
16186, -336.6694, 10, 24.971, 0.48343, 0.034159, 2.4357, 0.052724, 0.0049545, 9.9191, 500, 0.05, 1.5
16187, -336.6723, 10, 33.241, 0.16691, 0.020797, 2.5504, 0.042548, 0.022268, 7.2091, 496.53, 0.13532, 5
16188, -336.7012, 10, 403.79, 0.2306, 0.011792, 0.41336, 0.041115, 0.020991, 9.1182, 178.27, 0.086679, 2.362
16189, -336.7733, 10, 16.538, 1.0183, 0.0020426, 1.798, 0.010017, 0.0067469, 4.8555, 500, 0.051414, 5
16190, -336.8389, 9.8879, 143.7, 0.83165, 0.049982, 1.4523, 0.054481, 0.0044664, 2.9172, 382.78, 0.090435, 5
16191, -336.9362, 10, 141.15, 1.0692, 0.031195, 1.3891, 0.026037, 0.024441, 9.4656, 493.38, 0.1651, 4.2462
16192, -337.1534, 5.0017, 90.228, 0.73858, 0.041569, 3.0283, 0.050545, 0.018954, 9.9047, 500, 0.15245, 3.7491
16193, -337.2851, 10, 212.33, 0.68151, 0.043756, 1.2251, 0.058939, 0.019339, 10, 100, 0.11559, 5
16194, -337.2982, 8.2416, 752.62, 0.30563, 0.011792, 0.01, 0.077095, 0.0041367, 9.7064, 500, 0.054957, 3.5614
16195, -337.3070, 10, 263.67, 0.44753, 0.016903, 0.098798, 0.017695, 0.012052, 10, 196.72, 0.08384, 5
16196, -337.3857, 8.9514, 10.278, 0.1, 0.03655, 1.4258, 0.069579, 0.0052561, 5.2772, 500, 0.05, 1.5
16197, -337.3877, 2.5895, 9.8491, 0.57223, 0.019745, 0.22312, 0.034214, 0.0042481, 10, 500, 0.05, 2.5391
16198, -337.4865, 10, 257.13, 0.13505, 0.29917, 5.785, 0.033896, 0.0044553, 10, 500, 0.11766, 1.5
16199, -337.5004, 7.9148, 336.02, 0.1719, 0.0038575, 0.3364, 0.023767, 0.010872, 10, 500, 0.15092, 3.8698
16200, -337.5351, 7.4585, 332.58, 0.1, 0.04844, 3.1422, 0.037758, 0.0056025, 8.4753, 366.59, 0.096914, 5
16201, -337.5407, 9.0857, 11.082, 0.35655, 0.015936, 3.3975, 0.044015, 0.0059764, 5.4529, 458.32, 0.089303, 4.5783
16202, -337.6007, 3.7727, 78.753, 39.343, 8.3741, 6.9043, 2.2181, 0.039646, 2.0807, 500, 0.070556, 5
16203, -337.6137, 9.1233, 30.147, 0.19016, 0.022774, 0.084476, 0.0045923, 0.0043279, 8.0297, 500, 0.086679, 4.8324
16204, -337.7103, 6.6772, 98.512, 0.17872, 0.016405, 1.0918, 0.050405, 0.0064127, 7.0344, 500, 0.15467, 5
16205, -337.7868, 5.4012, 77.327, 0.1464, 0.038747, 2.9758, 0.045494, 0.0058589, 6.7377, 493.38, 0.14378, 3.8091
16206, -337.8189, 9.2215, 54.748, 0.17144, 0.023268, 0.33966, 0.039612, 0.019573, 10, 237.41, 0.14619, 1.5
16207, -337.8296, 10, 117.96, 0.17997, 0.015045, 0.05064, 0.039199, 0.0077528, 9.3627, 500, 0.15872, 2.2377
16208, -337.8313, 10, 16.011, 0.32832, 0.0062657, 0.52605, 0.010637, 0.0097539, 10, 500, 0.15427, 5
16209, -337.8981, 10, 216.41, 0.31281, 0.030753, 2.0788, 0.041296, 0.014067, 7.835, 500, 0.14983, 2.1418
16210, -337.9289, 9.5641, 201.07, 0.53758, 0.0036504, 0.22611, 0.04846, 0.004118, 9.426, 421.17, 0.08477, 5
16211, -337.9383, 7.2495, 125.85, 51.223, 0.28707, 2.1202, 0.17839, 0.041299, 5.0177, 295.12, 0.20432, 4.1361
16212, -337.9712, 7.9412, 841.69, 0.23667, 0.0014405, 0.10937, 0.058241, 0.0063892, 10, 500, 0.086452, 2.7785
16213, -338.0193, 10, 801.03, 0.3893, 0.0042617, 0.17846, 0.034208, 0.0060158, 10, 425.75, 0.081416, 2.4588
16214, -338.0262, 6.935, 160.67, 0.78344, 0.057941, 2.9194, 0.054529, 0.020541, 9.1857, 123.3, 0.15824, 3.9301
16215, -338.0748, 10, 752.33, 0.13806, 0.01558, 0.38395, 0.071436, 0.0034746, 10, 500, 0.05, 1.7683
16216, -338.0903, 10, 103.83, 0.85833, 0.013037, 1.798, 0.036384, 0.012411, 6.3845, 328.78, 0.14619, 5
16217, -338.1117, 10, 181.23, 0.91639, 0.028335, 0.508, 0.04243, 0.02259, 4.3465, 423.26, 0.14787, 1.5
16218, -338.1151, 10, 224.24, 0.20564, 0.030006, 3.363, 0.058926, 0.0098632, 2.6679, 487.26, 0.05, 1.5
16219, -338.1623, 7.5403, 1.4942, 0.47119, 0.030753, 0.93265, 0.062217, 0.019952, 9.6457, 101.62, 0.08477, 5
16220, -338.1904, 10, 460.45, 0.73619, 0.18213, 4.9454, 0.057825, 0.018233, 10, 500, 0.17224, 2.8274
16221, -338.2185, 4.2821, 200.69, 0.1, 0.23719, 0.83241, 0.010058, 0.014552, 10, 309.24, 0.076919, 3.3083
16222, -338.2581, 4.2617, 265.38, 21.192, 0.02278, 1.5377, 0.14103, 0.060384, 5.5965, 500, 0.13242, 1.5
16223, -338.2804, 10, 16.835, 0.11159, 0.041904, 0.40806, 0.038361, 0.020005, 10, 500, 0.1585, 3.626
16224, -338.3610, 10, 108.72, 0.38472, 0.0040049, 0.25101, 0.06497, 0.015961, 5.4404, 500, 0.15707, 3.8296
16225, -338.3797, 9.2244, 71.452, 0.1, 0.022699, 0.22545, 0.069827, 0.021957, 9.7008, 500, 0.15427, 4.0485
16226, -338.3915, 10, 15.425, 0.94531, 0.0066001, 0.95134, 0.042031, 0.024324, 6.8257, 405.69, 0.13391, 5
16227, -338.4719, 7.0725, 84.568, 0.1371, 0.011792, 0.30932, 0.03109, 0.0044928, 7.6862, 382.84, 0.067742, 1.5
16228, -338.4751, 10, 426.38, 0.56302, 0.03203, 3.087, 0.074173, 0.009376, 8.9421, 223.23, 0.05, 5
16229, -338.4851, 5.9224, 837.67, 0.38262, 0.014457, 0.526, 0.073294, 0.011913, 10, 500, 0.10255, 5
16230, -338.5037, 6.069, 107.88, 0.88755, 0.045118, 1.798, 0.061654, 0.0059832, 8.5021, 297.71, 0.082509, 2.661
16231, -338.5334, 10, 427.3, 0.44051, 0.021775, 0.27353, 0.015304, 0.0052908, 6.2463, 500, 0.11409, 2.7112
16232, -338.5562, 1.0629, 23.822, 0.26033, 0.0087302, 0.29094, 0.067748, 0.003881, 6.3693, 444.21, 0.06987, 2.3134
16233, -338.6360, 10, 165.36, 0.95465, 0.037287, 1.798, 0.069753, 0.016568, 1.6568, 500, 0.13865, 4.6819
16234, -338.6618, 6.1218, 392.35, 0.55766, 0.0076928, 0.19546, 0.018676, 0.020629, 9.3627, 500, 0.05, 4.5195
16235, -338.6965, 9.3492, 413.03, 0.1, 0.022166, 0.097709, 0.062275, 0.017306, 10, 100, 0.11426, 1.5237
16236, -338.7184, 10, 49.889, 0.3355, 0.0051459, 0.063894, 0.037155, 0.0094013, 10, 222.25, 0.11765, 1.5
16237, -338.7348, 3.7479, 425.04, 0.50274, 0.025476, 2.5133, 0.079647, 0.021496, 10, 500, 0.05, 2.6638
16238, -338.7747, 10, 229.3, 0.1204, 0.035989, 1.1565, 0.043751, 0.0042715, 7.24, 379.46, 0.08477, 2.9399
16239, -338.7881, 10, 397.05, 0.18205, 0.1818, 1.4469, 0.050742, 0.014683, 7.6612, 500, 0.14559, 1.5
16240, -338.8066, 10, 0.97528, 1.0073, 0.029322, 0.24393, 0.0053012, 0.0059028, 2.0149, 438.71, 0.10186, 1.9657
16241, -338.8277, 10, 434.35, 0.96776, 0.03503, 2.0189, 0.058197, 0.0040944, 5.823, 500, 0.088454, 2.1442
16242, -338.8477, 10, 134.67, 0.1, 0.014035, 0.27253, 0.027672, 0.017357, 6.2844, 181.55, 0.05, 4.6977
16243, -338.9100, 7.9824, 61.469, 0.56165, 0.083064, 0.14584, 0.044359, 0.0064801, 4.6874, 272.94, 0.095912, 5
16244, -338.9716, 8.8425, 28.3, 0.42317, 0.02741, 1.3391, 0.078441, 0.02225, 2.0861, 500, 0.15671, 5
16245, -338.9926, 10, 132.69, 0.50322, 0.040914, 2.6975, 0.06875, 0.0070305, 5.5908, 493.38, 0.1559, 5
16246, -338.9956, 10, 319.44, 0.1, 0.0065034, 0.041299, 0.029533, 0.0036133, 3.0977, 500, 0.08027, 1.5666
16247, -339.0066, 7.0116, 119.39, 0.60593, 0.041432, 1.8541, 0.04315, 0.0061171, 8.6723, 433.55, 0.11999, 1.5
16248, -339.0401, 10, 125.27, 0.41464, 0.048561, 2.9202, 0.065636, 0.020092, 10, 100, 0.086676, 5
16249, -339.0865, 10, 427.3, 0.1, 0.020325, 0.46062, 0.012781, 0.021988, 10, 434.27, 0.095123, 1.5
16250, -339.1413, 8.7174, 25.687, 0.36806, 0.016572, 0.39553, 0.068488, 0.013291, 2.186, 181.37, 0.12002, 1.5
16251, -339.1641, 10, 315.86, 0.1, 0.014253, 2.0083, 0.041478, 0.010232, 10, 489.07, 0.15134, 3.6
16252, -339.2186, 3.7042, 124.93, 0.1, 0.0045702, 0.26404, 0.04032, 0.010327, 6.0608, 402.18, 0.14593, 2.2823
16253, -339.2329, 7.3559, 771.58, 0.20296, 0.021711, 0.032533, 0.012265, 0.014469, 10, 349.06, 0.05, 1.5
16254, -339.2365, 10, 653.7, 0.1, 0.011792, 0.1693, 0.067995, 0.013186, 6.1752, 253.11, 0.05, 3.339
16255, -339.2746, 10, 325.27, 0.1776, 0.050554, 0.70867, 0.078452, 0.010936, 2.2017, 500, 0.15505, 5
16256, -339.3684, 10, 196.95, 0.17997, 0.0030647, 0.2224, 0.012542, 0.017603, 10, 500, 0.14996, 5
16257, -339.5203, 7.5602, 14.375, 0.53758, 0.0074417, 2.4243, 0.04378, 0.020885, 2.2775, 425.74, 0.12114, 1.5
16258, -339.5219, 3.0688, 73.295, 0.1, 0.02818, 1.4815, 0.04146, 0.0032614, 6.6655, 500, 0.075707, 5
16259, -339.6135, 10, 13.269, 0.84473, 0.030444, 3.3495, 0.041, 0.012411, 10, 174.03, 0.08477, 5
16260, -339.6513, 5.1123, 268.85, 46.811, 0.089791, 2.3634, 0.20049, 0.040415, 9.4855, 125.76, 0.26435, 5
16261, -339.6514, 9.9794, 68.004, 0.44643, 0.016964, 0.31129, 0.069421, 0.016326, 10, 111.92, 0.11945, 4.9943
16262, -339.6714, 8.6431, 67.701, 0.1, 0.01384, 0.34707, 0.051701, 0.01967, 6.8002, 500, 0.16737, 5
16263, -339.6762, 6.7072, 16.047, 30.377, 0.17426, 1.2333, 0.09773, 0.034138, 9.6207, 100, 0.23868, 5
16264, -339.7009, 10, 4.5609, 0.37767, 0.0043021, 0.089331, 0.071451, 0.0061279, 10, 413.86, 0.05, 2.3315
16265, -339.7385, 10, 677.58, 0.46688, 0.012698, 0.44233, 0.080206, 0.023261, 10, 100, 0.080143, 1.8501
16266, -339.7750, 10, 10.407, 0.17377, 0.025763, 3.168, 0.039976, 0.0049355, 8.8222, 500, 0.05, 1.5
16267, -339.7877, 10, 123.79, 0.75504, 0.02989, 1.2907, 0.04315, 0.0081871, 3.1073, 294.48, 0.05, 3.1657
16268, -339.8115, 6.559, 35.126, 0.94354, 0.030767, 1.4556, 0.069681, 0.010905, 4.8687, 493.38, 0.15776, 5
16269, -339.8129, 10, 533.07, 0.54966, 0.0047931, 0.34694, 0.068799, 0.0050731, 5.9401, 500, 0.069137, 1.5
16270, -339.8216, 9.0773, 63.671, 0.11896, 0.0047628, 0.2578, 0.068764, 0.0078554, 10, 277.89, 0.05, 5
16271, -339.8519, 4.9095, 134.62, 58.233, 0.76844, 1.9056, 0.068118, 0.03386, 3.0865, 157.58, 0.236, 5
16272, -339.9224, 9.5149, 208.08, 0.39198, 0.026411, 2.2914, 0.036329, 0.018319, 6.286, 492.19, 0.16034, 3.7517
16273, -339.9307, 10, 106.22, 0.1, 0.056759, 0.18593, 0.050099, 0.0055842, 5.3137, 500, 0.15217, 2.3513
