timePoints,preCluster,postCluster,pre,post
21.900000000000002,31.54408726865221,42.95038267772505,100.52246130704818,300.387328230903
22.0,31.544096961958896,42.95038440841749,100.52246980957659,300.38732837209113
22.1,31.544106054337757,42.95038602275009,100.5224777850016,300.38732850378784
22.200000000000003,31.544114588605787,42.95038751108856,100.52248527087966,300.3873286252051
22.3,31.544122606450703,42.950388897149004,100.52249230377674,300.38732873827837
22.400000000000002,31.544130148771938,42.95039018799308,100.5224989195674,300.38732884358296
22.5,31.544137204280343,42.95039139026212,100.52250510835043,300.38732894165963
22.6,31.544143804936628,42.95039251026295,100.5225108981601,300.38732903302156
22.700000000000003,31.544149994559294,42.950393554053605,100.52251632743142,300.38732911816146
22.8,31.544155799362876,42.95039452538955,100.52252141915848,300.387329197388
22.900000000000002,31.544161244380756,42.95039542399447,100.52252619529949,300.3873292706874
23.0,31.544166353680385,42.95039625824529,100.52253067696532,300.38732933873644
23.1,31.544171150578492,42.9503970325217,100.52253488460845,300.3873294018926
23.200000000000003,31.54417563857257,42.95039775116316,100.52253882129594,300.3873294605102
23.3,31.544179837666352,42.950398418541184,100.52254250457409,300.38732951494643
23.400000000000002,31.544183771149186,42.950399039131774,100.52254595487143,300.3873295655671
23.5,31.544187456029768,42.95039961566292,100.52254918710697,300.3873296125945
23.6,31.54419090887663,42.95040014288788,100.52255221581366,300.3873296555963
23.700000000000003,31.544194145987618,42.95040063025484,100.5225550552869,300.3873296953466
23.8,31.544197183559127,42.95040108122903,100.52255771973302,300.3873297321282
23.900000000000002,31.544200018667485,42.950401499432,100.52256020658882,300.3873297662367
24.0,31.544202666010435,42.95040188869507,100.52256252874605,300.3873297979848
24.1,31.544205143162777,42.95040225311283,100.5225647016197,300.3873298277069
24.200000000000003,31.544207462285495,42.95040259382103,100.52256673587651,300.3873298554955
24.3,31.544209635539005,42.950402877314936,100.52256864218256,300.3873298786146
24.400000000000002,31.544211675207865,42.95040313364604,100.52257043131286,300.387329899518
24.5,31.544213593825475,42.95040336544097,100.52257211426047,300.3873299184202
24.6,31.54421535678246,42.95040357556076,100.52257366067307,300.38732993555453
24.700000000000003,31.544216985266367,42.95040376714202,100.52257508913358,300.387329951177
24.8,31.544218501310326,42.95040394363808,100.52257641896652,300.3873299655694
24.900000000000002,31.544219913730423,42.950404108860276,100.52257765790468,300.3873299790429
25.0,31.54422123161255,42.950404267019024,100.52257881391745,300.38732999194076
25.1,31.54422246441094,42.95040442276513,100.52257989529728,300.3873300046429
25.200000000000003,31.54422362204664,42.950404581230885,100.522580910746,300.3873300175678
25.3,31.544224715005992,42.95040474325306,100.52258186946125,300.38733003078386
25.400000000000002,31.544225754439147,42.95040484120125,100.52258278122288,300.3873300387718
25.5,31.544226752258542,42.950404929344955,100.52258365647927,300.38733004596025
25.6,31.544227653041286,42.95040500943842,100.5225844466209,300.3873300524925
25.700000000000003,31.544228459348076,42.9504050833687,100.52258515389406,300.38733005852225
25.8,31.544229210638314,42.95040515317385,100.52258581290775,300.38733006421575
25.900000000000002,31.544229912482294,42.95040522106105,100.52258642854787,300.38733006975303
26.0,31.544230570648885,42.95040528942485,100.52258700587451,300.38733007532926
26.1,31.54423119115777,42.950405360865346,100.5225875501677,300.3873300811564
26.200000000000003,31.54423178033175,42.95040543820632,100.52258806697333,300.38733008746476
26.3,31.544232344849064,42.95040552451345,100.52258856214914,300.3873300945042
26.400000000000002,31.54423289179571,42.950405620745926,100.52258904191048,300.3873301023529
26.5,31.54423342871769,42.95040567927,100.52258951287615,300.38733010712747
