Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
4258, -15.8379, 0.95598, 741.87, 0.13321, 0.99036, 0.0013365, 0.72589, 0.019129, 0.094625, 0.007306, 0.044319, 0.0031833, 0.0019946, 0.73717, 10.659, 0.27492, 1.403, 0.11768, 2.6505,1.7581e-05,0.26659,0.018132
4259, -15.8450, 0.0013089, 0.0033715, 0.21945, 0.096997, 5.5088, 4.522, 0.061199, 5.0947, 0.22068, 18.648, 0.90816, 0.20218, 0.30995, 29.962, 0.11458, 0.70654, 0.80312, 2.8857,0.00013219,0.99206,0.14269
4260, -15.8480, 0.030084, 11.872, 0.34979, 0.60491, 0.24375, 0.727, 5.3415, 0.4179, 0.0078692, 0.073653, 0.68039, 0.0024513, 0.22129, 2.9687, 0.0015695, 1.777, 0.095776, 1.6002,0.00010935,177.19,0.0013237
4261, -15.8484, 0.015874, 7.0139, 0.42192, 0.23922, 1.1152, 0.012551, 3.638, 10.134, 0.13624, 0.055513, 0.064959, 0.048572, 0.18195, 12.585, 0.001826, 60.894, 2.56, 0.19866,1.0676e-05,489.62,0.019989
4262, -15.8493, 0.011729, 1.0282, 0.66153, 1.3945, 4.3215, 30.479, 0.021998, 944.02, 2.7137, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.06397, 440.41, 0.30291, 7.1025,0.00015942,9.3518,0.10724
4263, -15.8508, 0.68799, 781.46, 0.78419, 0.011607, 1.7676, 0.85163, 0.040112, 96.41, 0.39097, 0.053837, 0.0031073, 0.0015751, 0.95069, 99.292, 0.0050135, 29.879, 0.34298, 0.74068,2.6616e-05,0.18523,0.0013791
4264, -15.8542, 0.011811, 0.068715, 1.4102, 0.11964, 0.29988, 1.1352, 0.0068247, 6.1074, 0.0080338, 1.6301, 0.016389, 0.024817, 0.014554, 16.007, 0.0042756, 1.5207, 0.13655, 1.3406,0.0023884,0.26594,0.0098937
4265, -15.8575, 0.0052379, 2.6552, 0.58032, 3.3361, 0.02521, 5.6302, 1.6088, 18.487, 0.0035603, 0.038411, 0.0089458, 0.02317, 0.013775, 1.4573, 0.012438, 919.21, 8.7754, 8.5458,0.00036143,6.6937,0.15992
4266, -15.8607, 0.0025675, 6.6408, 0.1352, 8.0128, 0.037644, 0.7555, 0.68825, 11.122, 0.0013852, 0.021496, 0.066231, 0.0025633, 0.011296, 65.266, 0.58532, 6.5364, 0.13771, 0.24605,4.1121e-05,73.075,0.24057
4267, -15.8645, 1.4475, 331.48, 0.41231, 6.7685, 4.2765, 0.73843, 4.3198, 0.030444, 0.058255, 0.022987, 0.019272, 0.22085, 0.15819, 9.5347, 0.0040204, 0.17538, 0.079361, 0.080224,3.1007e-05,40.043,0.4132
4268, -15.8664, 0.03406, 0.42317, 9.8386, 0.18229, 0.0031114, 12.976, 0.43595, 0.028137, 3.1714, 0.51794, 0.051673, 0.001288, 0.41721, 45.288, 0.0015505, 0.81458, 0.089347, 0.11049,9.8201e-05,326.91,0.004399
4269, -15.8812, 0.12363, 0.0015712, 0.13998, 0.062976, 4.42, 106.24, 0.050461, 44.19, 0.10167, 0.015729, 0.0015613, 0.1886, 0.14484, 1.7368, 0.0063381, 0.37764, 0.59411, 9.3091,0.00024855,2.8873,0.0021008
4270, -15.8817, 0.069664, 3.9946, 0.44325, 0.61628, 0.021396, 6.5465, 0.077036, 19.68, 4.6679, 27.422, 0.60185, 0.022594, 0.024882, 77.078, 0.011749, 24.169, 1.1183, 0.09386,2.0011e-05,22.492,0.19061
4271, -15.8830, 0.027352, 712.26, 0.42761, 3.2654, 1.0232, 0.75466, 2.1803, 1.4494, 0.014356, 0.71275, 0.025183, 0.15321, 0.014744, 10.714, 0.044914, 1.9096, 6.4727, 0.057334,1.9441e-05,3.7766,0.38815
4272, -15.8831, 0.17185, 716.47, 0.17639, 0.023743, 0.26249, 6.1177, 0.0029989, 274.7, 0.10228, 19.485, 0.018332, 0.16641, 0.020578, 7.04, 2.3994, 1.4808, 1.4192, 0.69292,0.00010661,6.7482,0.44043
4273, -15.8861, 0.011729, 0.90566, 0.61761, 1.9483, 9.5155, 21.324, 0.022977, 881.75, 1.438, 0.13706, 0.0064561, 0.095935, 0.12898, 16.461, 0.0539, 565.52, 0.18206, 3.9155,0.00023626,9.3518,0.10724
4274, -15.8974, 0.26518, 529.75, 0.11684, 3.5703, 2.9075, 1.3585, 9.4608, 3.4768, 0.0015422, 162.5, 0.034222, 0.0017664, 0.026041, 14.913, 0.0021366, 2.405, 2.9588, 0.46187,0.00025939,389.75,0.0055402
4275, -15.9009, 0.0040646, 6.2156, 5.0799, 0.088622, 0.94231, 1.8142, 1.4865, 357.63, 0.15529, 4.4974, 0.00912, 0.10373, 0.094574, 66.447, 0.0016908, 43.235, 0.080509, 0.17532,5.0358e-05,1.6754,0.0037805
4276, -15.9045, 0.0051549, 0.0091715, 0.47585, 2.5962, 0.33817, 1.1336, 1.1487, 0.03254, 5.1335, 0.69407, 0.016715, 0.0066897, 1, 1.3494, 0.0054255, 1.9467, 4.0261, 0.11465,0.00027915,15.885,0.024014
4277, -15.9060, 1.0947, 136.96, 0.81609, 0.56703, 2.0246, 199.59, 0.050248, 0.07017, 9.6161, 178.27, 0.0023615, 0.0064995, 0.022324, 63.615, 0.019029, 10.667, 0.33184, 0.12745,0.00033328,1.3931,0.082431
4278, -15.9161, 0.99242, 107.92, 2.4308, 1.9943, 0.2104, 2.3101, 0.0051392, 0.54022, 0.032781, 0.21759, 0.026206, 0.12621, 0.049314, 1.076, 0.08893, 4.2188, 8.2007, 1.4031,0.00086516,36.253,0.013608
4279, -15.9180, 0.002496, 162.53, 0.2075, 5.7732, 0.17996, 0.76981, 0.75364, 0.55004, 6.0552, 1.2423, 0.001442, 0.002189, 0.82867, 5.0544, 0.0067722, 150.57, 0.074269, 0.60445,0.0025747,82.063,0.12258
4280, -15.9186, 0.019056, 0.66882, 0.17587, 0.3465, 0.013662, 249.66, 1.2475, 0.094514, 0.41481, 15.273, 0.00213, 0.0042034, 0.18591, 1.3985, 0.13725, 2.1715, 2.3675, 0.66527,2.442e-05,45.606,0.014649
4281, -15.9188, 0.022157, 475.79, 0.36453, 0.05922, 0.075785, 0.012006, 0.0075316, 97.126, 2.4243, 0.3541, 0.018218, 0.0026571, 0.077204, 89.534, 0.0082316, 8.4116, 2.8523, 2.9903,6.5327e-05,2.0904,0.0043489
4282, -15.9255, 0.021752, 2.0518, 1.88, 4.2248, 2.6091, 0.77869, 3.4851, 95.573, 0.0466, 1.234, 0.0019561, 0.0060152, 0.12052, 78.301, 0.0026764, 0.56984, 0.11934, 0.092075,0.0003159,0.78129,0.0054373
4283, -15.9260, 4.4167, 0.24461, 0.60337, 0.015313, 0.22862, 157, 0.018015, 521.55, 0.093955, 0.22191, 0.94864, 0.31839, 0.95013, 9.3155, 7.5081, 0.12342, 2.4867, 5.0066,0.0013448,0.23728,0.027623
4284, -15.9271, 2.2717, 279.09, 0.15137, 0.83214, 3.0427, 92.483, 0.0016844, 76.057, 0.0024675, 26.37, 0.1129, 0.45163, 0.058625, 2.5274, 0.0069866, 548.56, 8.5591, 5.8202,0.0031844,600.51,0.0022937
4285, -15.9279, 0.010721, 3.2455, 0.26528, 3.6409, 1.3491, 1.3744, 0.45072, 4.5018, 0.21294, 50.553, 0.0047221, 0.82751, 0.04285, 7.7028, 9.3628, 0.16859, 9.2669, 0.66321,0.0096562,340.32,0.0041605
4286, -15.9305, 5.5247, 78.154, 0.46156, 0.05553, 0.38377, 0.7924, 0.37899, 9.9451, 9.3434, 0.062356, 0.0028748, 0.0054927, 0.56605, 66.723, 0.0022601, 0.42525, 0.89232, 0.2389,0.0021723,0.44629,0.021863
4287, -15.9331, 0.12478, 817.28, 2.693, 0.044766, 2.3046, 0.78548, 0.2383, 0.35012, 0.1029, 0.095998, 0.39374, 0.062231, 0.69161, 8.3439, 0.010855, 0.69146, 0.13018, 2.7089,2.4591e-05,996.36,0.0024273
4288, -15.9338, 0.041525, 11.394, 0.28658, 0.20691, 0.73005, 76.972, 0.050709, 0.062468, 9.7688, 5.7587, 0.1365, 0.53471, 0.26525, 28.047, 0.37461, 6.2181, 0.83483, 2.0887,2.5325e-05,3.781,0.31755
4289, -15.9343, 7.1744, 8.873, 0.1709, 0.12507, 0.023823, 35.512, 1.281, 670.81, 0.0029687, 0.020968, 0.0039255, 0.0022216, 0.061102, 14.469, 0.0087845, 0.75099, 1.4018, 0.30825,0.0016989,1.8869,0.0096659
4290, -15.9385, 0.1127, 49.433, 7.9274, 1.0204, 2.497, 77.259, 3.2889, 0.034864, 0.038406, 0.42066, 0.033392, 0.0012516, 0.031442, 2.6707, 0.037781, 68.63, 5.3561, 2.3196,0.0058144,0.11482,0.0012181
4291, -15.9389, 0.030023, 103.69, 0.10132, 0.085659, 0.86335, 0.97356, 0.0033254, 0.029457, 0.0017299, 0.24, 0.0017005, 0.011336, 0.18638, 57.312, 0.62864, 0.17494, 2.268, 0.20798,0.00084379,16.125,0.12013
4292, -15.9393, 0.0013153, 331.18, 0.18732, 1.0508, 0.0057903, 0.81582, 0.65231, 0.07373, 0.064383, 0.57111, 0.0011323, 0.0072768, 0.044966, 2.3453, 0.57533, 136.06, 9.9105, 0.28795,9.2138e-05,6.7993,0.0010052
4293, -15.9412, 0.011322, 4.4074, 0.16959, 0.052464, 9.6354, 378.67, 0.021909, 426.65, 0.033517, 5.9137, 0.056156, 0.0483, 0.73209, 52.974, 1.3502, 1.1474, 0.85031, 0.75107,2.857e-05,416.92,0.033399
4294, -15.9446, 0.029789, 219.03, 1.3246, 0.12469, 0.0012176, 0.8096, 0.15378, 836.22, 0.31327, 0.39784, 0.025451, 0.001105, 0.05876, 96.476, 0.042716, 2.2618, 5.1541, 0.31067,0.00060388,52.354,0.0034739
4295, -15.9467, 0.014901, 0.21272, 0.1668, 0.084826, 0.1487, 113.09, 0.023822, 9.0469, 0.138, 0.033376, 0.79011, 0.0011014, 0.068102, 1.4274, 0.076665, 0.75293, 0.79338, 2.7451,1.4539e-05,252.06,0.17013
4296, -15.9489, 0.0054851, 3.9456, 0.28201, 2.9854, 0.32319, 1.1122, 0.61093, 13.463, 0.0133, 0.046386, 0.0029372, 0.084696, 0.0178, 56.228, 0.17913, 39.156, 6.4025, 0.066399,0.00096632,5.5032,0.011192
4297, -15.9517, 1.042, 0.90334, 0.12322, 0.20182, 1.0172, 831.42, 1.0739, 0.40923, 0.033512, 2.5351, 0.0021724, 0.0079138, 0.436, 1.7468, 0.022371, 2.5966, 6.487, 0.95402,0.00659,164.85,0.92054
4298, -15.9620, 0.0044119, 0.11903, 0.73384, 3.4375, 3.7411, 0.89508, 0.060144, 3.1403, 0.50057, 0.010545, 0.51093, 0.3174, 0.02542, 10.826, 0.44598, 0.41273, 9.1442, 3.0063,2.3339e-05,0.82039,0.036841
4299, -15.9697, 0.0021403, 6.4718, 0.77627, 0.015318, 0.89974, 136.4, 0.076967, 92.636, 2.459, 0.19161, 0.24043, 0.090825, 0.026702, 1.1958, 0.33676, 61.29, 3.3381, 2.5143,0.0088686,6.1043,0.02237
4300, -15.9724, 0.0052555, 5.6334, 4.7497, 0.021731, 6.8725, 1.3065, 1.9289, 218.48, 0.077086, 2.9203, 0.0010167, 0.014774, 0.9495, 1.2013, 0.025789, 2.263, 0.14524, 0.96369,0.0040415,179.92,0.041857
4301, -15.9727, 0.028151, 52.615, 0.18591, 1.8758, 0.32318, 0.83405, 0.013606, 666.24, 0.065431, 20.19, 0.043261, 0.0023323, 0.083471, 6.2598, 0.0089341, 3.1878, 8.4481, 0.15353,0.0019224,73.718,0.0033599
4302, -15.9763, 0.011729, 0.72455, 0.5263, 1.8748, 7.3595, 30.479, 0.017738, 608.05, 2.0606, 0.12967, 0.0032634, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.074999, 5.251,0.00016308,9.3518,0.10724
4303, -15.9775, 0.011729, 1.1994, 0.93462, 1.5889, 5.1334, 30.479, 0.021998, 944.02, 2.7137, 0.15512, 0.0059354, 0.066946, 0.12898, 16.461, 0.062273, 440.41, 0.30291, 7.1025,0.00014716,9.3518,0.14564
4304, -15.9812, 0.21432, 6.1054, 3.6846, 0.20466, 6.9758, 160.76, 0.0011693, 31.416, 1.9566, 0.28614, 0.057891, 0.25224, 0.029991, 9.5074, 0.0082107, 1.8555, 0.6445, 3.0211,0.00080582,33.248,0.37476
4305, -15.9819, 0.15519, 57.592, 1.2075, 0.66851, 0.0029269, 128.16, 3.1324, 2.6231, 0.039901, 2.2882, 0.44849, 0.0019395, 0.055032, 76.881, 0.023711, 46.841, 0.10269, 5.6565,0.00029487,0.1818,0.10631
4306, -15.9909, 1.3125, 9.7076, 0.69356, 1.7555, 0.18451, 252.86, 0.016833, 52.516, 0.041407, 0.032904, 0.55273, 0.026086, 0.45087, 23.675, 2.7346, 0.10047, 0.69603, 1.9408,0.0044837,679.51,0.0026156
4307, -15.9916, 0.4408, 11.17, 1.3246, 3.0978, 0.028355, 79.309, 1.4226, 0.16158, 0.010015, 0.11926, 0.73845, 0.0016767, 0.070939, 10.046, 1.3059, 0.18373, 2.1024, 1.7846,3.6583e-05,97.117,0.11091
4308, -15.9920, 0.1522, 213.54, 2.5686, 3.974, 0.01488, 610.26, 0.038733, 3.7375, 9.3895, 0.5382, 0.001289, 0.0048216, 0.12141, 9.9863, 0.019469, 471.98, 0.074401, 0.11559,0.0059641,1.5052,0.068434
4309, -15.9950, 0.25597, 317.2, 1.8901, 0.69697, 0.0049663, 55.369, 0.0031398, 6.417, 0.013124, 0.096868, 0.0342, 0.0092239, 0.11399, 10.166, 0.0038923, 681.28, 3.7174, 1.5403,0.00086955,3.9407,0.010308
4310, -15.9958, 0.69872, 1.3552, 0.61849, 7.7544, 0.054999, 182.14, 2.099, 3.1771, 0.10397, 20.884, 0.0023512, 0.05887, 0.40719, 45.974, 0.0018813, 32.301, 0.099777, 2.3474,0.00055503,15.233,0.0016338
4311, -16.0023, 0.0040095, 11.199, 1.3446, 2.4865, 9.4797, 26.944, 0.05359, 1.3043, 0.29824, 321.84, 0.0076145, 0.050879, 0.58727, 6.3633, 0.0022519, 124.18, 0.29993, 0.061407,4.0357e-05,0.758,0.25725
4312, -16.0045, 0.011729, 0.90566, 0.66577, 1.9034, 8.4427, 21.324, 0.022977, 937.16, 1.438, 0.12764, 0.0091371, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 2.9992,0.00016308,8.6828,0.10724
4313, -16.0055, 0.23195, 954.53, 4.0557, 0.35318, 1.0478, 2.4837, 0.03016, 0.4932, 0.040018, 0.033559, 0.48303, 0.07951, 0.01314, 32.673, 0.094609, 70.536, 5.7906, 3.7475,9.1871e-05,105.05,0.0095042
4314, -16.0084, 0.012096, 8.6167, 0.76896, 8.0418, 0.63021, 33.577, 0.011533, 110.65, 6.6351, 0.11485, 0.0052958, 0.0017346, 0.3388, 3.4949, 0.97226, 77.601, 0.14925, 1.3558,6.6388e-05,17.812,0.043574
4315, -16.0120, 0.17157, 211.37, 0.13073, 0.020586, 0.081584, 570.16, 2.9013, 0.077285, 0.15511, 0.040562, 0.0035087, 0.0043233, 0.83355, 1.1599, 0.053825, 203.18, 7.3276, 0.13262,7.3212e-05,0.47609,0.0026014
4316, -16.0131, 0.038092, 195.22, 0.87308, 0.82811, 9.6399, 0.86021, 0.25946, 0.72179, 0.7057, 0.38497, 0.26747, 0.95298, 0.016692, 7.1386, 0.026133, 21.072, 1.5757, 3.8563,7.1979e-05,720.05,0.0010339
4317, -16.0152, 0.0013307, 0.001, 0.25114, 3.4664, 0.042507, 516.82, 2.3959, 0.10066, 8.4268, 1.3113, 0.073993, 0.26039, 0.03892, 6.4571, 0.0072292, 74.693, 1.5958, 0.206,5.1619e-05,171.81,0.0016513
4318, -16.0158, 0.0065795, 30.326, 4.6437, 0.36915, 4.5185, 60.847, 0.0010745, 0.55538, 1.5908, 7.3465, 0.94248, 0.008303, 0.32626, 2.5256, 0.060601, 61.441, 0.73107, 2.7822,8.6278e-05,52.797,0.36036
4319, -16.0231, 0.25091, 0.17669, 4.9528, 5.8049, 0.11268, 66.53, 0.0029826, 59.58, 2.9986, 0.034316, 0.29335, 0.45146, 0.45732, 36.702, 0.61583, 1.5493, 5.671, 7.9094,1.8289e-05,601.3,0.044806
4320, -16.0250, 0.0034001, 519.76, 0.24895, 0.48401, 0.026484, 1.0178, 0.031793, 15.657, 0.13123, 16.212, 0.091258, 0.57925, 0.16689, 99.401, 4.406, 12.206, 1.2555, 7.6832,0.0046381,0.78151,0.48505
4321, -16.0316, 0.68501, 613.94, 0.18498, 0.059195, 0.0021458, 2.2472, 0.0011134, 701.37, 0.36959, 2.917, 0.38044, 0.44155, 0.7083, 1.7476, 0.72198, 2.347, 3.1726, 0.087529,0.0051592,355.76,0.056091
4322, -16.0414, 0.24856, 0.4028, 0.75331, 7.6037, 0.053406, 10.473, 0.030296, 0.076968, 3.589, 8.1973, 0.078012, 0.0062209, 0.51659, 65.262, 0.11005, 0.65914, 1.3729, 2.5484,0.00057002,279.22,0.023432
4323, -16.0444, 0.010841, 15.588, 1.7913, 0.021694, 0.0044879, 1.0639, 3.5987, 16.051, 4.6175, 41.095, 0.0029426, 0.001335, 0.11589, 1.3457, 0.0042027, 3.0421, 1.0232, 5.6007,0.00054736,69.819,0.34087
4324, -16.0444, 0.0015576, 7.22, 0.86835, 0.20193, 0.0053834, 0.87435, 0.13827, 1.2694, 0.20996, 63.706, 0.072317, 0.21755, 0.51252, 1.2481, 0.012424, 0.18991, 0.083177, 5.756,1.6284e-05,46.862,0.0037452
4325, -16.0476, 0.0093077, 0.70656, 2.3796, 0.044376, 4.5766, 102.86, 0.50481, 4.5643, 4.0337, 0.08834, 0.0074428, 0.077302, 0.16281, 63.173, 1.2944, 0.84852, 1.2243, 7.4587,0.00060511,0.26647,0.0089219
4326, -16.0484, 0.013495, 0.10029, 0.19676, 9.1547, 0.21204, 8.2974, 0.0086299, 398.73, 0.23384, 16.895, 0.0023966, 0.32377, 0.46772, 4.7942, 0.013452, 216.85, 0.39372, 0.98232,0.00027038,47.933,0.089327
4327, -16.0490, 0.0014021, 95.963, 0.12466, 5.0732, 0.05404, 0.92296, 0.8806, 4.4825, 1.4814, 0.026133, 0.0054645, 0.010691, 0.039976, 3.1903, 5.2665, 6.4092, 0.050531, 1.1815,0.0011383,794.09,0.24508
4328, -16.0501, 2.0471, 250.57, 1.0242, 9.1316, 0.003398, 142.14, 0.76088, 129.29, 2.5901, 290.49, 0.0025583, 0.0024122, 0.01097, 2.3444, 0.38321, 1.0539, 0.82672, 0.9811,1.2146e-05,6.807,0.62144
4329, -16.0510, 0.12262, 889.85, 0.33741, 0.55805, 2.1123, 66.787, 0.0048019, 0.10073, 6.8406, 16.822, 0.025207, 0.0030172, 0.015667, 5.7313, 0.57712, 133.49, 0.86753, 8.5403,4.4101e-05,30.986,0.0021255
4330, -16.0515, 0.023318, 189.15, 7.6971, 0.44098, 0.089124, 17.827, 3.2238, 0.041005, 1.4713, 141.62, 0.0014216, 0.0032049, 0.01119, 7.6478, 0.0058457, 58.079, 0.85974, 5.6282,0.0048015,8.1103,0.51114
4331, -16.0532, 0.011729, 1.1994, 0.79936, 1.3945, 6.4235, 30.479, 0.021998, 744.19, 2.939, 0.11336, 0.0076987, 0.044616, 0.12898, 16.461, 0.045103, 440.41, 0.30291, 7.1025,0.00016308,12.968,0.10724
4332, -16.0687, 0.013777, 11.778, 0.21849, 0.041635, 0.01334, 448.98, 0.0020155, 68.335, 0.043319, 48.048, 0.019555, 0.15205, 0.49927, 23.592, 0.014262, 28.18, 0.096504, 0.070637,7.6306e-05,2.4078,0.070728
4333, -16.0702, 0.011729, 0.90566, 0.5263, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.6565, 0.17811, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.16882, 4.5856,0.00016308,8.7146,0.1469
4334, -16.0732, 0.35875, 63.751, 0.11412, 0.035887, 0.0025317, 8.4052, 0.02686, 126.95, 3.6147, 1.5805, 0.64337, 0.073698, 0.10536, 5.2829, 1.9753, 0.30349, 0.31575, 3.7907,0.0071386,251.67,0.0010487
4335, -16.0767, 0.0056852, 6.2876, 2.7155, 3.1651, 0.052394, 124.51, 0.039775, 414.85, 0.13783, 0.020127, 0.22078, 0.024038, 0.32911, 74.237, 0.56806, 31.392, 8.3698, 0.067236,2.6298e-05,0.14382,0.56505
4336, -16.0776, 1.1738, 1.7053, 1.9248, 1.8061, 0.0078124, 1.1652, 0.010478, 38.196, 1.0959, 78.251, 0.0066766, 0.0013041, 0.01213, 20.485, 0.0019101, 0.32542, 0.56619, 1.0851,0.0073446,7.042,0.0039059
4337, -16.0984, 0.041554, 1.1458, 0.93163, 7.6373, 0.17348, 4.1972, 9.2919, 0.070496, 0.065332, 0.0227, 0.23235, 0.192, 0.20694, 2.1246, 0.48561, 0.1395, 0.2855, 0.79098,3.7075e-05,564.85,0.24691
4338, -16.1008, 0.011729, 0.77686, 0.66153, 1.3945, 4.3215, 30.479, 0.024599, 944.02, 2.9025, 0.12967, 0.0033436, 0.066946, 0.12898, 16.461, 0.045103, 440.41, 0.30291, 7.1025,0.00023568,9.3518,0.10724
4339, -16.1041, 1.0212, 292.08, 0.30203, 2.9434, 0.55708, 1.24, 0.31636, 0.13071, 0.010067, 2.2977, 0.015154, 0.071493, 0.79569, 38.361, 0.1574, 4.8917, 0.51722, 0.5714,0.00093175,39.663,0.02359
4340, -16.1091, 0.0048152, 0.0028883, 4.8092, 8.7325, 3.0684, 125.47, 0.018735, 59.715, 2.0274, 0.033456, 0.38409, 0.0042734, 0.80826, 2.8918, 0.049774, 0.37679, 0.085684, 2.1444,0.00060102,43.341,0.098065
4341, -16.1176, 0.044308, 108.8, 0.35458, 0.027501, 0.43853, 177.99, 0.040763, 0.61094, 0.59452, 0.012564, 0.37001, 0.0034811, 0.45922, 45.999, 0.013951, 151.05, 0.27999, 0.22853,5.2942e-05,1.9673,0.017247
4342, -16.1185, 3.4968, 58.817, 0.57005, 5.8309, 0.10429, 7.2584, 0.48537, 0.20132, 0.013119, 1.709, 0.0014618, 0.052447, 0.79533, 2.9089, 3.1852, 0.14047, 1.1974, 0.20247,8.6445e-05,183.89,0.0042248
4343, -16.1187, 0.0043828, 1.2074, 0.30883, 3.0004, 1.489, 1.0388, 0.0055942, 0.013566, 0.015661, 1.3014, 0.064448, 0.003245, 0.062006, 3.7111, 0.15256, 7.4858, 5.9077, 0.18328,0.0024303,1.248,0.0030985
4344, -16.1189, 8.5936, 434.22, 7.9045, 4.8288, 1.4252, 2.5037, 1.0709, 91.545, 1.2019, 0.028308, 0.003046, 0.52912, 0.046063, 3.4437, 0.52552, 0.35147, 0.66236, 3.7014,0.0038968,0.42199,0.4441
4345, -16.1201, 0.0083645, 74.225, 3.2152, 2.1478, 0.082825, 306.44, 0.0020626, 0.14655, 0.0024236, 0.34309, 0.068336, 0.0021072, 0.03509, 13.875, 1.8612, 11.632, 0.67985, 0.13447,0.0095401,152.96,0.027968
4346, -16.1226, 9.9475, 464.1, 0.37086, 0.024355, 0.0082631, 1.1039, 2.9817, 392.4, 0.039902, 0.15167, 0.0011226, 0.99229, 0.87021, 13.105, 0.0019381, 0.50868, 0.60654, 9.3744,0.0056012,195.78,0.23369
4347, -16.1289, 0.10245, 30.63, 2.9947, 0.67716, 0.21696, 115.82, 0.0095327, 177.91, 0.8945, 0.96374, 0.0015354, 0.013667, 0.34278, 56.071, 0.0026758, 71.156, 0.40423, 7.2893,3.1261e-05,315.71,0.019444
4348, -16.1329, 0.010022, 17.986, 7.0464, 0.17188, 4.4283, 201.14, 0.0070528, 0.08532, 0.0030219, 0.022923, 0.0013608, 0.075543, 0.046759, 19.997, 0.0077918, 786.35, 5.8048, 0.37447,8.2671e-05,54.986,0.36179
4349, -16.1341, 1.6076, 66.382, 0.40237, 1.4979, 0.0034791, 201.66, 2.3568, 0.015132, 1.5562, 3.2268, 0.30039, 0.0085119, 0.91091, 6.2828, 0.024945, 18.957, 0.074026, 1.651,0.00063899,48.045,0.15579
4350, -16.1406, 0.0056532, 62.011, 0.78632, 0.018266, 0.029231, 6.7203, 0.26272, 139.41, 1.0345, 1.0616, 0.014546, 0.26425, 0.13471, 8.0194, 0.10121, 18.886, 3.2008, 0.37099,0.00071242,5.0503,0.37163
4351, -16.1426, 0.12636, 61.236, 0.57908, 1.4863, 4.8834, 7.5218, 2.0206, 7.3735, 0.0035031, 0.093879, 0.0040772, 0.12211, 0.074846, 72.188, 0.034466, 390.38, 0.41525, 6.9378,0.0024622,0.10963,0.0086702
4352, -16.1473, 1.9368, 153.39, 1.4269, 0.33445, 0.013266, 114.86, 8.757, 685.6, 0.0431, 0.022394, 0.026582, 0.12718, 0.23738, 6.814, 0.0044215, 15.789, 0.23786, 1.3165,0.00029717,25.589,0.026668
4353, -16.1501, 0.015874, 0.90566, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 899.3, 1.438, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.045032, 565.52, 0.13516, 2.1768,0.00022443,9.3518,0.10724
4354, -16.1514, 0.28422, 5.1007, 2.6878, 3.2512, 0.011374, 0.99786, 0.061966, 0.020523, 0.7833, 12.442, 0.0097147, 0.0026553, 0.04818, 20.45, 0.0074396, 0.14131, 1.3556, 7.0999,0.0071798,285.58,0.082867
4355, -16.1534, 0.053108, 2.0066, 7.9273, 3.2916, 3.7571, 2.5718, 0.14406, 0.090834, 0.083008, 0.010397, 0.026675, 0.16216, 0.015715, 83.128, 0.012759, 3.4575, 0.10778, 0.12838,0.00031868,17.983,0.8583
4356, -16.1544, 0.25059, 898.24, 1.8401, 0.53085, 0.85955, 1.0175, 5.2474, 843.15, 0.098826, 0.02651, 0.013712, 0.069294, 0.41931, 3.3718, 0.1906, 0.24302, 0.1478, 2.3479,0.0001098,0.82628,0.029257
4357, -16.1548, 0.015199, 459.35, 0.32514, 0.27569, 0.0027275, 0.98585, 0.049093, 0.3452, 1.978, 0.61035, 0.59466, 0.58486, 0.025858, 37.571, 0.33322, 0.36502, 0.14661, 0.11812,0.00017249,0.12984,0.057967
4358, -16.1580, 3.2613, 683.12, 0.23211, 8.9556, 0.76857, 18.073, 0.0010067, 2.6489, 6.6596, 0.011921, 0.0012696, 0.2728, 0.87553, 2.0887, 4.0971, 25.639, 0.12757, 0.36381,0.00058891,8.6729,0.50356
4359, -16.1594, 0.0058606, 48.271, 9.677, 0.19328, 3.3382, 2.6611, 0.0020951, 96.686, 0.0089196, 0.2594, 0.14958, 0.04249, 0.01678, 1.1774, 0.44408, 6.214, 7.4131, 0.8428,3.9491e-05,2.0569,0.0402
4360, -16.1595, 0.037376, 80.84, 0.17976, 0.36094, 0.0039263, 1.0038, 0.030718, 463.62, 0.024274, 0.28224, 0.0012453, 0.0040295, 0.011434, 3.7996, 0.016688, 0.63554, 0.8928, 0.072728,0.0071959,937.07,0.013239
4361, -16.1634, 0.0052956, 0.15698, 0.38359, 0.73873, 0.0061241, 89.627, 0.012053, 100.56, 9.3261, 0.64108, 0.0010577, 0.32341, 0.010161, 6.7823, 0.032252, 18.928, 6.066, 0.05,0.00019516,133.33,0.0052944
4362, -16.1640, 0.011729, 0.87721, 0.66153, 1.3945, 5.7239, 38.429, 0.024448, 881.75, 2.5551, 0.12967, 0.0059354, 0.066946, 0.1637, 16.461, 0.060141, 440.41, 0.15847, 7.1025,0.00016308,9.3518,0.10724
