Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
90, -2.6691, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 17.269, 18.042, 0.036563, 0.22189, 23.054, 0.99988, 1.211, 0.42415
91, -2.6795, 0.17075, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.426, 4.0258, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 19.123, 0.99988, 1.2387, 0.42415
92, -2.6817, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 23.649, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
93, -2.6920, 0.12838, 0.0052008, 0.0046762, 0.029555, 0.018481, 2.5445, 5.6621, 0.05429, 0.19391, 19.133, 18.207, 0.036563, 0.16369, 23.054, 0.99988, 1, 0.42415
94, -2.6934, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.013981, 2.5445, 3.7973, 0.05473, 0.19343, 19.133, 15.849, 0.025067, 0.16369, 23.054, 0.99988, 1.4886, 0.42415
95, -2.7398, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.021014, 2.5445, 3.7973, 0.067545, 0.19343, 19.133, 22.071, 0.025067, 0.16448, 23.054, 0.99988, 1.4739, 0.42415
96, -2.7472, 0.12838, 0.0077986, 0.0046762, 0.035809, 0.015093, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
97, -2.7869, 0.12838, 0.0059288, 0.0043057, 0.022336, 0.018481, 2.5445, 4.7074, 0.072467, 0.19391, 19.133, 14.353, 0.04868, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
98, -2.7897, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 1.3419, 4.7074, 0.05429, 0.19391, 21.496, 18.042, 0.052926, 0.16369, 23.054, 0.99988, 1.0684, 0.42415
99, -2.8045, 0.1757, 0.0065649, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16204, 23.054, 0.60567, 1.2387, 0.43764
100, -2.8069, 0.12838, 0.003371, 0.0067124, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 13.893, 0.025067, 0.16256, 23.054, 0.50788, 1.784, 0.42415
