Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
3321, -6.1197, 0.027998, 7.6046, 0.022438, 448.67, 4.3927, 1.0581, 0.24538, 0.024904, 3.8905, 0.085827, 10, 0.002695, 0.016062, 1.0182, 3.7704, 518.06, 0.05,10, 1e-26,106.72,1.6426, 1e-26, 0.15907
3322, -6.1238, 0.083211, 6.43, 0.022438, 308.76, 2.8964, 1.0581, 0.36576, 0.03283, 3.8905, 0.062537, 6.2349, 0.0016289, 0.014792, 1, 4.4482, 1465.4, 0.06914,8.2903, 1e-26,119.99,0.70081, 1e-26, 0.15907
3323, -6.1332, 0.034531, 8.7301, 0.022438, 613.39, 3.408, 1.0581, 0.24538, 0.024904, 3.048, 0.065402, 10, 0.0027381, 0.012074, 1.0182, 4.4482, 387.13, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3324, -6.1446, 0.02727, 8.7301, 0.011507, 359.21, 3.0261, 1.0581, 0.24538, 0.024904, 5.2867, 0.062537, 5.2403, 0.0035492, 0.014792, 1.0182, 4.4482, 489.65, 0.05,10, 1e-26,119.99,2.0217, 1e-26, 0.13941
3325, -6.1819, 0.083211, 7.4585, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 7.4985, 0.0021099, 0.029608, 1.2504, 2.432, 1465.4, 0.066739,8.2903, 1e-26,97.705,1.2727, 1e-26, 0.1729
3326, -6.1822, 0.11795, 6.43, 0.022438, 406.43, 3.0261, 1.0581, 0.62113, 0.024035, 10, 0.062537, 6.4455, 0.0022487, 0.017758, 1.2504, 4.4482, 1465.4, 0.065214,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3327, -6.1824, 0.027998, 8.7301, 0.016107, 448.67, 3.408, 0.93024, 0.29961, 0.031184, 3.8905, 0.068374, 5.9318, 0.002695, 0.016062, 1, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3328, -6.1868, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.027811, 3.8905, 0.088025, 10, 0.002695, 0.016062, 1.0182, 4.4482, 529.23, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3329, -6.2023, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.66, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3330, -6.2526, 0.083211, 6.43, 0.022438, 439.6, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.012394, 1.2504, 4.9747, 1465.4, 0.066657,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3331, -6.2676, 0.042589, 8.7301, 0.016654, 359.21, 3.0261, 0.83074, 0.33624, 0.024904, 3.0264, 0.062537, 4.1649, 0.002695, 0.017405, 1.0182, 4.4482, 766.16, 0.057975,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3332, -6.3021, 0.027998, 9.1352, 0.022438, 448.67, 3.408, 0.8875, 0.24538, 0.024904, 3.8905, 0.069061, 10, 0.002066, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3333, -6.3052, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 0.9493, 0.36375, 0.024035, 6.9795, 0.062537, 6.2349, 0.0025098, 0.024285, 1.8116, 4.4482, 1465.4, 0.06691,8.2903, 1e-26,90.846,1.2727, 1e-26, 0.18644
3334, -6.3060, 0.027998, 8.7301, 0.029164, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.1539, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.23035
3335, -6.3220, 0.099884, 8.8048, 0.022438, 435.48, 3.0261, 1.0581, 0.40746, 0.024904, 2.1853, 0.062537, 6.2349, 0.0018795, 0.014792, 1, 6.1431, 1465.4, 0.07467,8.2903, 1e-26,119.99,1.3738, 1e-26, 0.15907
3336, -6.3238, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.2553, 0.48733, 0.024035, 6.9795, 0.048293, 6.2349, 0.0022487, 0.024285, 1.1935, 6.5339, 1887, 0.066552,8.2903, 1e-26,106.22,1.4354, 1e-26, 0.22371
3337, -6.3318, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.49082, 0.018182, 3.8905, 0.042833, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.06907,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
3338, -6.3541, 0.042589, 8.7301, 0.022438, 391.74, 3.0261, 1.0581, 0.24538, 0.024904, 3.8905, 0.062537, 7.0141, 0.002695, 0.014792, 1.0182, 4.4482, 766.16, 0.07322,10, 1e-26,106.49,1.6426, 1e-26, 0.15907
3339, -6.3566, 0.083211, 5.4225, 0.022438, 308.76, 3.0261, 1.0581, 0.27447, 0.024904, 3.8905, 0.056189, 6.2349, 0.0022487, 0.014792, 1.1504, 4.4482, 1465.4, 0.069757,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3340, -6.3731, 0.083211, 6.43, 0.022438, 308.76, 3.6278, 1.0581, 0.48733, 0.026758, 6.9795, 0.062537, 6.2349, 0.0022487, 0.024285, 1.2504, 4.4482, 1465.4, 0.067151,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3341, -6.3757, 0.083211, 6.43, 0.022438, 235.92, 3.0261, 1.5035, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.070086,8.2903, 1e-26,169.72,0.99448, 1e-26, 0.15907
3342, -6.3795, 0.042589, 8.7301, 0.022438, 359.21, 3.3091, 1.0384, 0.24538, 0.029207, 3.4736, 0.062537, 7.0141, 0.002695, 0.017713, 1, 4.4482, 794.15, 0.074223,10, 1e-26,119.99,1.6426, 1e-26, 0.20528
3343, -6.3956, 0.027998, 9.188, 0.025856, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.11963
3344, -6.4016, 0.083211, 6.43, 0.022438, 320.16, 3.0261, 1.0581, 0.57054, 0.024035, 6.9795, 0.073811, 9.2065, 0.0032704, 0.035778, 1.2504, 6.4532, 1465.4, 0.067423,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3345, -6.4149, 0.083211, 6.43, 0.022025, 338.66, 3.0261, 1.0581, 0.40746, 0.015935, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.070179,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3346, -6.4227, 0.042589, 8.7301, 0.022438, 359.21, 1.7383, 1.0581, 0.33854, 0.024904, 3.8905, 0.070917, 7.0141, 0.002695, 0.014792, 1, 4.4482, 766.16, 0.074147,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3347, -6.4283, 0.095176, 6.43, 0.022438, 308.76, 3.0261, 1.138, 0.48733, 0.033028, 6.9795, 0.062537, 6.1922, 0.0022487, 0.032904, 1.2504, 4.4482, 813.87, 0.067583,8.3661, 1e-26,118.02,1.2727, 1e-26, 0.1729
3348, -6.4537, 0.083211, 5.0753, 0.031875, 432.2, 1.6094, 1.0581, 0.40746, 0.023404, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.070326,8.2903, 1e-26,119.99,0.95695, 1e-26, 0.12493
3349, -6.4836, 0.083211, 3.2284, 0.025412, 308.76, 3.0261, 1.0581, 0.40746, 0.034521, 3.8905, 0.062537, 6.2349, 0.003196, 0.014792, 1, 4.4482, 1465.4, 0.070365,8.2903, 1e-26,119.99,1.2542, 1e-26, 0.15907
3350, -6.4846, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.012465, 1.2504, 4.4482, 1465.4, 0.067563,8.2903, 1e-26,131.56,1.2727, 1e-26, 0.1729
3351, -6.5283, 0.042589, 8.7301, 0.024574, 359.21, 3.0261, 1.0581, 0.24538, 0.024904, 3.8905, 0.062537, 7.0141, 0.002695, 0.014792, 1.0182, 4.4482, 766.16, 0.073877,8.462, 1e-26,119.99,1.6426, 1e-26, 0.15907
3352, -6.5342, 0.092527, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.070465, 6.2349, 0.0023256, 0.02208, 1, 4.4482, 1465.4, 0.070933,5.265, 1e-26,119.99,1.2727, 1e-26, 0.21242
3353, -6.5507, 0.044673, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.57775, 0.024904, 3.8905, 0.067516, 6.2349, 0.0022487, 0.014792, 1, 2.5579, 1465.4, 0.071554,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3354, -6.5776, 0.083211, 6.165, 0.033076, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.01, 1, 4.3456, 1465.4, 0.070813,8.2903, 1e-26,68.269,1.2727, 1e-26, 0.15907
3355, -6.6266, 0.083211, 6.43, 0.01633, 308.76, 3.0261, 1.0581, 0.71707, 0.024035, 4.2576, 0.061258, 6.2349, 0.0022487, 0.032832, 1.2504, 4.4482, 1465.4, 0.070367,8.2903, 1e-26,106.22,0.95701, 1e-26, 0.1729
3356, -6.6538, 0.083211, 6.43, 0.022438, 308.76, 1.6723, 1.0581, 0.48733, 0.024035, 5.1444, 0.077897, 6.2349, 0.0022487, 0.024285, 1.2504, 4.4482, 1465.4, 0.069953,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.21484
3357, -6.6601, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 0.81414, 0.35915, 0.019439, 3.8905, 0.065402, 10, 0.002695, 0.021285, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3358, -6.6730, 0.083211, 9.0749, 0.022438, 308.76, 3.0261, 0.64472, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.6817, 1465.4, 0.071248,9.4377, 1e-26,119.99,1.2727, 1e-26, 0.091292
3359, -6.6932, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.013729, 1.2504, 5.9867, 1465.4, 0.068278,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3360, -6.7158, 0.083211, 6.43, 0.022438, 308.76, 2.6144, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.1125, 4.4482, 1303.5, 0.071384,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3361, -6.7200, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0028208, 0.024285, 1.2504, 4.4482, 1465.4, 0.068432,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3362, -6.7214, 0.068134, 6.43, 0.012551, 216.6, 1.9547, 1.0581, 0.40746, 0.019964, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 3.2497, 1465.4, 0.071566,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3363, -6.7222, 0.02608, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.19701, 0.024904, 3.8905, 0.065092, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.062155,10, 1e-26,119.99,1.6426, 1e-26, 0.15099
3364, -6.7434, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.0826, 0.091804, 6.2349, 0.0026169, 0.024285, 1.2504, 4.4482, 1465.4, 0.069702,8.2903, 1e-26,106.22,1.3773, 1e-26, 0.1729
3365, -6.7673, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.3879, 0.060157, 6.2349, 0.0022487, 0.014503, 1, 4.4482, 872.05, 0.07261,9.8043, 1e-26,119.99,1.2727, 1e-26, 0.15907
3366, -6.7703, 0.083211, 6.43, 0.022438, 395.04, 3.377, 1.0641, 0.40746, 0.024904, 2.8088, 0.062537, 6.2349, 0.0033348, 0.014792, 1, 4.4482, 1465.4, 0.073972,8.2903, 1e-26,83.533,1.2727, 1e-26, 0.15907
3367, -6.7800, 0.027998, 8.7301, 0.014519, 448.67, 3.2983, 1.0581, 0.33482, 0.027113, 3.8905, 0.065402, 10, 0.0026324, 0.022654, 1.1951, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3368, -6.7897, 0.083211, 6.43, 0.022902, 245.24, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 4.3999, 0.0022487, 0.024285, 1.2504, 4.4482, 1465.4, 0.06867,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.25685
3369, -6.8016, 0.068724, 6.43, 0.022438, 308.76, 2.6485, 1.0581, 0.48733, 0.024035, 9.4709, 0.062537, 6.2349, 0.0014463, 0.024285, 1.2504, 4.4482, 1465.4, 0.067794,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3370, -6.8228, 0.042589, 8.7301, 0.012265, 359.21, 3.0261, 1.0581, 0.24538, 0.024904, 4.1649, 0.062537, 4.6926, 0.0039515, 0.019267, 1, 6.0254, 488.81, 0.05,10, 1e-26,78.909,1.6426, 1e-26, 0.15907
3371, -6.8392, 0.042589, 5.5392, 0.026144, 442.91, 2.8082, 1.0581, 0.30806, 0.024904, 3.8905, 0.062537, 4.5682, 0.002695, 0.014792, 1, 4.4482, 766.16, 0.072826,10, 1e-26,119.99,1.6426, 1e-26, 0.10559
3372, -6.8671, 0.10585, 4.7291, 0.022244, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 4.474, 0.059765, 6.2349, 0.0022487, 0.014792, 1, 3.3759, 1465.4, 0.070878,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3373, -6.8715, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.025316, 1.2504, 4.4482, 1465.4, 0.068972,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3374, -6.8739, 0.042589, 12.639, 0.013784, 261.35, 3.0261, 1.0581, 0.24538, 0.012813, 3.8905, 0.052417, 7.0141, 0.002695, 0.014792, 1.0182, 4.4482, 766.16, 0.05,10, 1e-26,89.076,1.6426, 1e-26, 0.15907
3375, -6.8923, 0.033903, 8.7301, 0.025238, 448.67, 3.408, 1.0581, 0.25731, 0.024904, 2.8984, 0.082732, 8.2284, 0.0025853, 0.016062, 1.0182, 4.4482, 621.64, 0.05,5.0528, 1e-26,119.99,1.6426, 1e-26, 0.15907
3376, -6.9137, 0.083211, 6.43, 0.021899, 308.76, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 6.7619, 0.0022487, 0.014792, 1, 4.7526, 1465.4, 0.072028,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
3377, -6.9307, 0.083211, 6.9384, 0.022438, 308.76, 1.8268, 1.0581, 0.48733, 0.024035, 9.9716, 0.062537, 6.2349, 0.002787, 0.022656, 1.2504, 4.4482, 1465.4, 0.068103,7.1841, 1e-26,79.611,1.2727, 1e-26, 0.21778
3378, -6.9472, 0.050181, 8.7301, 0.02476, 359.21, 3.0261, 1.0581, 0.24538, 0.024052, 2.1965, 0.033766, 5.0811, 0.002695, 0.014792, 1.0182, 4.4482, 766.16, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3379, -6.9872, 0.083211, 6.43, 0.032752, 308.76, 3.0261, 1.1298, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.013225, 1.3047, 4.4482, 1465.4, 0.069375,8.2903, 1e-26,106.22,0.89736, 1e-26, 0.1729
3380, -6.9895, 0.042589, 9.2829, 0.022438, 359.21, 3.0261, 1.0581, 0.24538, 0.024904, 5.4334, 0.062537, 7.0141, 0.002695, 0.01, 1, 4.4482, 766.16, 0.073713,10, 1e-26,96.4,1.6426, 1e-26, 0.15907
3381, -7.0049, 0.083211, 3.8449, 0.022438, 308.76, 4.108, 0.58268, 0.48733, 0.024035, 6.9795, 0.062537, 8.32, 0.0022487, 0.024285, 1.2504, 2.4168, 1465.4, 0.069436,6.2064, 1e-26,91.227,1.2727, 1e-26, 0.1729
3382, -7.0405, 0.083211, 9.1558, 0.022438, 308.76, 3.0261, 1.0581, 0.60812, 0.01391, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 6.35, 1465.4, 0.072414,9.3988, 1e-26,86.546,1.2727, 1e-26, 0.15907
3383, -7.0445, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.51038, 0.033677, 3.7049, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.072832,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3384, -7.0529, 0.083211, 6.43, 0.022438, 308.76, 2.1684, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.024285, 1, 4.2609, 1465.4, 0.069632,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3385, -7.0743, 0.083211, 3.7439, 0.022438, 396.69, 3.0261, 0.66777, 0.40746, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.021495, 1, 4.4482, 1465.4, 0.072487,10, 1e-26,119.99,1.2727, 1e-26, 0.15907
3386, -7.0763, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 0.82488, 0.27726, 0.029256, 3.1034, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.1826
3387, -7.1084, 0.083211, 9.0594, 0.022438, 308.76, 3.0261, 1.0581, 0.391, 0.024035, 6.9795, 0.062537, 6.2349, 0.0029455, 0.024285, 1.2504, 4.4482, 1465.4, 0.069921,10, 1e-26,106.22,1.2727, 1e-26, 0.1729
3388, -7.1127, 0.042589, 8.7301, 0.023608, 519.4, 3.571, 1.0581, 0.32742, 0.024904, 3.8905, 0.062537, 8.5379, 0.002695, 0.021819, 1.0182, 5.5482, 766.16, 0.07457,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3389, -7.1237, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.5032, 0.40746, 0.024904, 3.8905, 0.049186, 5.8778, 0.0022487, 0.014792, 1, 4.4482, 825.47, 0.072562,8.2903, 1e-26,163.62,1.2727, 1e-26, 0.18065
3390, -7.1263, 0.083211, 6.43, 0.022438, 186.45, 3.0261, 0.73919, 0.48713, 0.024904, 3.8905, 0.062537, 6.9994, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.072751,8.2903, 1e-26,119.99,1.6435, 1e-26, 0.09931
3391, -7.1387, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.37686, 0.024035, 6.9795, 0.062537, 6.2349, 0.0030228, 0.024285, 1.2504, 4.4482, 1465.4, 0.069921,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.10976
3392, -7.1473, 0.083211, 6.43, 0.022438, 308.76, 4.5091, 1.0581, 0.48733, 0.024035, 7.999, 0.057623, 6.2349, 0.0022487, 0.024285, 1.2504, 4.4482, 1465.4, 0.069346,7.6824, 1e-26,117.41,1.2727, 1e-26, 0.1729
3393, -7.1629, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.2958, 0.56555, 0.027236, 3.8905, 0.054549, 6.2349, 0.0015779, 0.014792, 1, 4.4482, 1465.4, 0.072584,7.3006, 1e-26,119.99,1.6966, 1e-26, 0.15907
3394, -7.2897, 0.083211, 4.787, 0.022438, 308.76, 4.2217, 1.0581, 0.69044, 0.02742, 6.9795, 0.056473, 6.2349, 0.0024752, 0.030217, 1.2504, 4.4482, 1082.2, 0.070259,8.2903, 1e-26,154.38,1.2727, 1e-26, 0.1729
3395, -7.3025, 0.083211, 6.43, 0.022438, 170.98, 3.0261, 1.0581, 0.40746, 0.024904, 3.8905, 0.062537, 3.7673, 0.0022487, 0.014792, 1, 4.4482, 1084.7, 0.073448,8.2903, 1e-26,119.99,0.91626, 1e-26, 0.15907
3396, -7.3292, 0.042589, 8.7301, 0.022438, 327.29, 3.0261, 0.61899, 0.31597, 0.01913, 3.3391, 0.062537, 7.0579, 0.0023203, 0.019422, 1.0182, 3.0095, 766.16, 0.05,10, 1e-26,109.25,1.6426, 1e-26, 0.15907
3397, -7.3366, 0.049552, 6.43, 0.022438, 364.16, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 5.4262, 0.0022487, 0.014012, 1.2504, 4.4482, 1465.4, 0.070712,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3398, -7.3397, 0.083211, 4.453, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.012544, 6.9795, 0.075194, 4.9855, 0.0023905, 0.024285, 1.2504, 4.4482, 1465.4, 0.070741,8.0281, 1e-26,106.22,1.2727, 1e-26, 0.1729
3399, -7.3511, 0.083211, 6.43, 0.022438, 288.49, 3.0261, 1.0581, 0.25708, 0.024035, 8.5869, 0.062537, 6.2349, 0.0032349, 0.024285, 1.0613, 4.4482, 1465.4, 0.069968,8.2903, 1e-26,106.22,1.5995, 1e-26, 0.12047
3400, -7.3555, 0.082546, 6.43, 0.026155, 460.59, 3.0261, 1.0581, 0.40746, 0.014412, 3.8905, 0.062537, 5.4273, 0.0022487, 0.018843, 1.2297, 4.4482, 1465.4, 0.073501,8.2903, 1e-26,119.99,1.7168, 1e-26, 0.15907
3401, -7.3616, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0013666, 0.024285, 1.2504, 6.4172, 1465.4, 0.070584,6.9967, 1e-26,106.22,1.2727, 1e-26, 0.1729
3402, -7.3617, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 1.4048, 0.43875, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.024285, 1.2504, 4.4482, 1465.4, 0.07067,8.2903, 1e-26,106.22,1.2727, 1e-26, 0.1729
3403, -7.3656, 0.042589, 8.7301, 0.022438, 350.42, 3.0261, 1.0581, 0.23545, 0.014433, 3.9179, 0.0563, 7.0141, 0.002695, 0.014792, 1.0182, 4.0794, 500.61, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3404, -7.3701, 3.8145, 3.7373, 0.3262, 1.0836, 1.607, 0.19712, 0.5209, 0.014384, 1.1881, 618.37, 0.0026831, 3.3239, 0.023639, 23.884, 5.0233, 75.638, 0.60831,0.20255, 1e-26,4.7229,0.014605, 1e-26, 0.23475
3405, -7.3989, 0.083211, 6.43, 0.029948, 308.76, 3.0261, 1.0581, 0.3661, 0.024904, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.073706,8.2903, 1e-26,119.99,1.3628, 1e-26, 0.12412
3406, -7.4006, 0.042589, 8.7301, 0.022438, 387.32, 3.0261, 1.0581, 0.14031, 0.024904, 2.318, 0.062537, 7.0141, 0.002695, 0.014792, 1, 6.0577, 766.16, 0.05,10, 1e-26,66.409,1.6426, 1e-26, 0.15907
3407, -7.4073, 0.027153, 8.7301, 0.029642, 359.21, 3.0261, 1.0581, 0.1398, 0.024904, 3.5043, 0.062537, 9.3095, 0.002695, 0.014792, 1.0182, 4.4482, 766.16, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.20753
3408, -7.4547, 0.10403, 3.3961, 0.022438, 308.76, 3.0261, 1.0581, 0.40746, 0.020307, 4.094, 0.062537, 7.4542, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.07341,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3409, -7.4863, 0.0018536, 0.0020977, 0.13384, 365.43, 0.06869, 0.066616, 1.4789, 157.41, 9.3108, 0.13852, 0.16925, 2.0986, 0.11019, 27.606, 3.2662, 35.992, 0.070324,0.69697, 1e-26,42.256,6.087, 1e-26, 0.017832
3410, -7.5011, 0.083211, 6.43, 0.024727, 437.44, 3.0261, 1.0581, 0.48733, 0.024035, 7.2015, 0.062537, 6.2349, 0.0022487, 0.024285, 1.2504, 5.6674, 1465.4, 0.070945,8.2903, 1e-26,106.22,1.7896, 1e-26, 0.19868
3411, -7.5090, 0.030546, 8.7301, 0.022438, 357.43, 3.408, 1.1549, 0.24538, 0.024904, 3.8905, 0.065402, 8.5981, 0.002695, 0.016062, 1.0182, 4.4482, 474.17, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.14332
3412, -7.5249, 0.083211, 6.43, 0.022438, 308.76, 3.0261, 0.86624, 0.40746, 0.023143, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1, 4.4482, 1465.4, 0.07409,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3413, -7.5379, 0.083211, 9.2538, 0.027965, 432.21, 3.4095, 1.0581, 0.40746, 0.033673, 3.8905, 0.062537, 6.2349, 0.0022487, 0.014792, 1.165, 4.4482, 1535.5, 0.074311,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.15907
3414, -7.5465, 0.083211, 6.43, 0.022438, 308.76, 2.0078, 0.88869, 0.44432, 0.024904, 3.8905, 0.066103, 6.2349, 0.0022487, 0.014792, 1, 2.988, 1354.3, 0.074507,7.5497, 1e-26,119.99,1.2727, 1e-26, 0.10424
3415, -7.5535, 0.083211, 6.43, 0.022438, 404.89, 4.1808, 1.0581, 0.56386, 0.024904, 3.8905, 0.037928, 8.0653, 0.0019659, 0.014792, 1.1622, 4.4482, 1465.4, 0.073161,8.2903, 1e-26,119.99,1.2727, 1e-26, 0.083682
3416, -7.5595, 0.027998, 8.7301, 0.022438, 241.75, 3.408, 1.0581, 0.24538, 0.035532, 3.8905, 0.065402, 7.2677, 0.002695, 0.016062, 1.2329, 4.4482, 518.06, 0.05,10, 1e-26,119.99,0.88233, 1e-26, 0.15907
3417, -7.5786, 0.027998, 8.7301, 0.022438, 510.04, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1, 4.0623, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
3418, -7.5791, 0.027998, 8.7301, 0.028168, 448.67, 3.561, 1.0581, 0.22184, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,2.4582, 1e-26, 0.15907
3419, -7.5808, 0.049907, 6.43, 0.022438, 311.62, 3.0261, 1.0581, 0.48733, 0.028065, 6.9795, 0.062537, 6.2349, 0.0022487, 0.024784, 1.2504, 4.5445, 1465.4, 0.071542,10, 1e-26,96.796,0.89237, 1e-26, 0.1729
3420, -7.5921, 0.057475, 6.43, 0.021789, 180.34, 3.0261, 1.0581, 0.48733, 0.024035, 6.9795, 0.062537, 6.2349, 0.0022487, 0.025187, 1.2504, 2.965, 1465.4, 0.071701,10, 1e-26,106.22,1.2727, 1e-26, 0.1729
